dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
consecutive_200M_uint64,200000000,tabulation_8x255_64,fastrange64,1063169901,5.315850,10
consecutive_200M_uint64,200000000,tabulation_8x255_64,modulo,2663847865,13.319239,10
consecutive_200M_uint64,200000000,xxh3,branchless_fast_modulo,605567531,3.027838,10
consecutive_200M_uint64,200000000,xxh3,do_nothing,364483531,1.822418,10
consecutive_200M_uint64,200000000,xxh3,fast_modulo,571510618,2.857553,10
consecutive_200M_uint64,200000000,xxh3,fastrange32,418863166,2.094316,10
consecutive_200M_uint64,200000000,xxh3,fastrange64,413484141,2.067421,10
consecutive_200M_uint64,200000000,xxh3,modulo,1612763164,8.063816,10
consecutive_200M_uint64,200000000,xxh3_128_city,branchless_fast_modulo,1013943545,5.069718,10
consecutive_200M_uint64,200000000,xxh3_128_city,do_nothing,719952298,3.599761,10
consecutive_200M_uint64,200000000,xxh3_128_city,fast_modulo,986465457,4.932327,10
consecutive_200M_uint64,200000000,xxh3_128_city,fastrange32,769583239,3.847916,10
consecutive_200M_uint64,200000000,xxh3_128_city,fastrange64,774641238,3.873206,10
consecutive_200M_uint64,200000000,xxh3_128_city,modulo,1875833391,9.379167,10
consecutive_200M_uint64,200000000,xxh3_128_low,branchless_fast_modulo,587261329,2.936307,10
consecutive_200M_uint64,200000000,xxh3_128_low,do_nothing,489276593,2.446383,10
consecutive_200M_uint64,200000000,xxh3_128_low,fast_modulo,554114138,2.770571,10
consecutive_200M_uint64,200000000,xxh3_128_low,fastrange32,411983799,2.059919,10
consecutive_200M_uint64,200000000,xxh3_128_low,fastrange64,407023825,2.035119,10
consecutive_200M_uint64,200000000,xxh3_128_low,modulo,1562766402,7.813832,10
consecutive_200M_uint64,200000000,xxh3_128_upp,branchless_fast_modulo,548776352,2.743882,10
