dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
wiki_ts_200M_uint64,90437011,xxh3_128_xor,do_nothing,249218800,2.755717,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,fastrange32,223900000,2.475756,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,fastrange64,279789600,3.093751,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,modulo,896577600,9.913835,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,fast_modulo,420070600,4.644897,5
wiki_ts_200M_uint64,90437011,xxh3_128_xor,branchless_fast_modulo,305465800,3.377664,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,do_nothing,352615400,3.899017,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,fastrange32,321388400,3.553726,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,fastrange64,378397400,4.184099,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,modulo,963248600,10.651044,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,fast_modulo,482845400,5.339024,5
wiki_ts_200M_uint64,90437011,xxh3_128_city,branchless_fast_modulo,434876400,4.808611,5
wiki_ts_200M_uint64,90437011,tabulation_small64,do_nothing,273509400,3.024308,5
wiki_ts_200M_uint64,90437011,tabulation_small64,fastrange32,222352600,2.458646,5
wiki_ts_200M_uint64,90437011,tabulation_small64,fastrange64,280536400,3.102009,5
wiki_ts_200M_uint64,90437011,tabulation_small64,modulo,846383000,9.358812,5
wiki_ts_200M_uint64,90437011,tabulation_small64,fast_modulo,327132600,3.617243,5
wiki_ts_200M_uint64,90437011,tabulation_small64,branchless_fast_modulo,300883000,3.326990,5
wiki_ts_200M_uint64,90437011,tabulation_large64,do_nothing,273979400,3.029505,5
wiki_ts_200M_uint64,90437011,tabulation_large64,fastrange32,222550200,2.460831,5
wiki_ts_200M_uint64,90437011,tabulation_large64,fastrange64,277515400,3.068604,5
wiki_ts_200M_uint64,90437011,tabulation_large64,modulo,847875400,9.375314,5
wiki_ts_200M_uint64,90437011,tabulation_large64,fast_modulo,313985000,3.471864,5
