hash,nanoseconds_total,nanoseconds_per_key,load_factor,reducer,dataset
multadd64,1863790000,9.31895,0.5,modulo,fb_200M_uint64.ds
multadd64,376248000,1.88124,0.5,fast_modulo,fb_200M_uint64.ds
multadd64,390657000,1.95328,0.5,branchless_fast_modulo,fb_200M_uint64.ds
mult64_shift61,407971000,2.03986,0.5,do_nothing,fb_200M_uint64.ds
mult64_shift61,209982000,1.04991,0.5,fastrange32,fb_200M_uint64.ds
mult64_shift61,404412000,2.02206,0.5,fastrange64,fb_200M_uint64.ds
mult64_shift61,1670094000,8.35047,0.5,modulo,fb_200M_uint64.ds
mult64_shift61,424241000,2.12121,0.5,fast_modulo,fb_200M_uint64.ds
mult64_shift61,327195000,1.63597,0.5,branchless_fast_modulo,fb_200M_uint64.ds
fibo64_shift61,406732000,2.03366,0.5,do_nothing,fb_200M_uint64.ds
fibo64_shift61,220471000,1.10236,0.5,fastrange32,fb_200M_uint64.ds
fibo64_shift61,407248000,2.03624,0.5,fastrange64,fb_200M_uint64.ds
fibo64_shift61,1669531000,8.34765,0.5,modulo,fb_200M_uint64.ds
fibo64_shift61,443963000,2.21981,0.5,fast_modulo,fb_200M_uint64.ds
fibo64_shift61,404862000,2.02431,0.5,branchless_fast_modulo,fb_200M_uint64.ds
fibo_prime64_shift61,410097000,2.05048,0.5,do_nothing,fb_200M_uint64.ds
fibo_prime64_shift61,209281000,1.0464,0.5,fastrange32,fb_200M_uint64.ds
fibo_prime64_shift61,404793000,2.02396,0.5,fastrange64,fb_200M_uint64.ds
fibo_prime64_shift61,1697021000,8.4851,0.5,modulo,fb_200M_uint64.ds
fibo_prime64_shift61,318725000,1.59362,0.5,fast_modulo,fb_200M_uint64.ds
fibo_prime64_shift61,340764000,1.70382,0.5,branchless_fast_modulo,fb_200M_uint64.ds
multadd64_shift61,730453000,3.65226,0.5,do_nothing,fb_200M_uint64.ds
multadd64_shift61,413751000,2.06875,0.5,fastrange32,fb_200M_uint64.ds
multadd64_shift61,739562000,3.69781,0.5,fastrange64,fb_200M_uint64.ds
multadd64_shift61,2174908000,10.8745,0.5,modulo,fb_200M_uint64.ds
multadd64_shift61,530211000,2.65106,0.5,fast_modulo,fb_200M_uint64.ds
multadd64_shift61,564328000,2.82164,0.5,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_low,1179735000,5.89867,0.5,do_nothing,fb_200M_uint64.ds
murmur3_128_low,1075713000,5.37857,0.5,fastrange32,fb_200M_uint64.ds
murmur3_128_low,1238490000,6.19245,0.5,fastrange64,fb_200M_uint64.ds
murmur3_128_low,2532857000,12.6643,0.5,modulo,fb_200M_uint64.ds
murmur3_128_low,1548081000,7.74041,0.5,fast_modulo,fb_200M_uint64.ds
murmur3_128_low,1610892000,8.05446,0.5,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_upp,1218350000,6.09175,0.5,do_nothing,fb_200M_uint64.ds
murmur3_128_upp,1177630000,5.88815,0.5,fastrange32,fb_200M_uint64.ds
murmur3_128_upp,1294232000,6.47116,0.5,fastrange64,fb_200M_uint64.ds
murmur3_128_upp,2584725000,12.9236,0.5,modulo,fb_200M_uint64.ds
murmur3_128_upp,1515720000,7.5786,0.5,fast_modulo,fb_200M_uint64.ds
murmur3_128_upp,1304297000,6.52149,0.5,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_xor,1181494000,5.90747,0.5,do_nothing,fb_200M_uint64.ds
murmur3_128_xor,1130299000,5.65149,0.5,fastrange32,fb_200M_uint64.ds
murmur3_128_xor,1329226000,6.64613,0.5,fastrange64,fb_200M_uint64.ds
murmur3_128_xor,2559330000,12.7966,0.5,modulo,fb_200M_uint64.ds
murmur3_128_xor,1545338000,7.72669,0.5,fast_modulo,fb_200M_uint64.ds
murmur3_128_xor,1629204000,8.14602,0.5,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_city,1459212000,7.29606,0.5,do_nothing,fb_200M_uint64.ds
murmur3_128_city,1406350000,7.03175,0.5,fastrange32,fb_200M_uint64.ds
murmur3_128_city,1574718000,7.87359,0.5,fastrange64,fb_200M_uint64.ds
murmur3_128_city,2714326000,13.5716,0.5,modulo,fb_200M_uint64.ds
murmur3_128_city,1787855000,8.93927,0.5,fast_modulo,fb_200M_uint64.ds
murmur3_128_city,1871158000,9.35579,0.5,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_fin64,454455000,2.27228,0.5,do_nothing,fb_200M_uint64.ds
murmur3_fin64,334461000,1.67231,0.5,fastrange32,fb_200M_uint64.ds
murmur3_fin64,469563000,2.34782,0.5,fastrange64,fb_200M_uint64.ds
murmur3_fin64,1742510000,8.71255,0.5,modulo,fb_200M_uint64.ds
murmur3_fin64,419441000,2.0972,0.5,fast_modulo,fb_200M_uint64.ds
murmur3_fin64,471168000,2.35584,0.5,branchless_fast_modulo,fb_200M_uint64.ds
xxh64,787348000,3.93674,0.5,do_nothing,fb_200M_uint64.ds
xxh64,681571000,3.40786,0.5,fastrange32,fb_200M_uint64.ds
xxh64,812515000,4.06257,0.5,fastrange64,fb_200M_uint64.ds
xxh64,2020002000,10.1,0.5,modulo,fb_200M_uint64.ds
xxh64,799595000,3.99797,0.5,fast_modulo,fb_200M_uint64.ds
xxh64,872279000,4.3614,0.5,branchless_fast_modulo,fb_200M_uint64.ds
xxh3,713847000,3.56924,0.5,do_nothing,fb_200M_uint64.ds
xxh3,622787000,3.11394,0.5,fastrange32,fb_200M_uint64.ds
xxh3,764260000,3.8213,0.5,fastrange64,fb_200M_uint64.ds
xxh3,1921655000,9.60827,0.5,modulo,fb_200M_uint64.ds
xxh3,711112000,3.55556,0.5,fast_modulo,fb_200M_uint64.ds
xxh3,770236000,3.85118,0.5,branchless_fast_modulo,fb_200M_uint64.ds
xxh3_128_low,849578000,4.24789,0.5,do_nothing,fb_200M_uint64.ds
xxh3_128_low,746894000,3.73447,0.5,fastrange32,fb_200M_uint64.ds
xxh3_128_low,852344000,4.26172,0.5,fastrange64,fb_200M_uint64.ds
xxh3_128_low,2103463000,10.5173,0.5,modulo,fb_200M_uint64.ds
xxh3_128_low,845601000,4.22801,0.5,fast_modulo,fb_200M_uint64.ds
xxh3_128_low,907538000,4.53769,0.5,branchless_fast_modulo,fb_200M_uint64.ds
xxh3_128_upp,796256000,3.98128,0.5,do_nothing,fb_200M_uint64.ds
xxh3_128_upp,740799000,3.70399,0.5,fastrange32,fb_200M_uint64.ds
xxh3_128_upp,843992000,4.21996,0.5,fastrange64,fb_200M_uint64.ds
xxh3_128_upp,2065591000,10.328,0.5,modulo,fb_200M_uint64.ds
xxh3_128_upp,841736000,4.20868,0.5,fast_modulo,fb_200M_uint64.ds
xxh3_128_upp,907287000,4.53643,0.5,branchless_fast_modulo,fb_200M_uint64.ds
xxh3_128_xor,849251000,4.24625,0.5,do_nothing,fb_200M_uint64.ds
xxh3_128_xor,727724000,3.63862,0.5,fastrange32,fb_200M_uint64.ds
xxh3_128_xor,880971000,4.40486,0.5,fastrange64,fb_200M_uint64.ds
xxh3_128_xor,2103598000,10.518,0.5,modulo,fb_200M_uint64.ds
xxh3_128_xor,874078000,4.37039,0.5,fast_modulo,fb_200M_uint64.ds
xxh3_128_xor,926434000,4.63217,0.5,branchless_fast_modulo,fb_200M_uint64.ds
xxh3_128_city,1089075000,5.44538,0.5,do_nothing,fb_200M_uint64.ds
xxh3_128_city,992211000,4.96105,0.5,fastrange32,fb_200M_uint64.ds
xxh3_128_city,1201451000,6.00726,0.5,fastrange64,fb_200M_uint64.ds
xxh3_128_city,2297771000,11.4889,0.5,modulo,fb_200M_uint64.ds
xxh3_128_city,1111732000,5.55866,0.5,fast_modulo,fb_200M_uint64.ds
xxh3_128_city,1219939000,6.0997,0.5,branchless_fast_modulo,fb_200M_uint64.ds
tabulation_small64,629157000,3.14579,0.5,do_nothing,fb_200M_uint64.ds
tabulation_small64,534995000,2.67498,0.5,fastrange32,fb_200M_uint64.ds
tabulation_small64,646763000,3.23382,0.5,fastrange64,fb_200M_uint64.ds
tabulation_small64,1904354000,9.52177,0.5,modulo,fb_200M_uint64.ds
tabulation_small64,736975000,3.68488,0.5,fast_modulo,fb_200M_uint64.ds
tabulation_small64,685766000,3.42883,0.5,branchless_fast_modulo,fb_200M_uint64.ds
tabulation_large64,621889000,3.10944,0.5,do_nothing,fb_200M_uint64.ds
tabulation_large64,538940000,2.6947,0.5,fastrange32,fb_200M_uint64.ds
tabulation_large64,663184000,3.31592,0.5,fastrange64,fb_200M_uint64.ds
tabulation_large64,1950522000,9.75261,0.5,modulo,fb_200M_uint64.ds
tabulation_large64,681355000,3.40678,0.5,fast_modulo,fb_200M_uint64.ds
tabulation_large64,675176000,3.37588,0.5,branchless_fast_modulo,fb_200M_uint64.ds
city64,522933000,2.61466,0.5,do_nothing,fb_200M_uint64.ds
city64,466817000,2.33409,0.5,fastrange32,fb_200M_uint64.ds
city64,567643000,2.83822,0.5,fastrange64,fb_200M_uint64.ds
city64,1849848000,9.24924,0.5,modulo,fb_200M_uint64.ds
city64,591782000,2.95891,0.5,fast_modulo,fb_200M_uint64.ds
city64,666306000,3.33153,0.5,branchless_fast_modulo,fb_200M_uint64.ds
city128_low,1044981000,5.2249,0.5,do_nothing,fb_200M_uint64.ds
city128_low,990123000,4.95061,0.5,fastrange32,fb_200M_uint64.ds
city128_low,1133132000,5.66566,0.5,fastrange64,fb_200M_uint64.ds
city128_low,2379387000,11.8969,0.5,modulo,fb_200M_uint64.ds
city128_low,1136799000,5.684,0.5,fast_modulo,fb_200M_uint64.ds
city128_low,1241007000,6.20503,0.5,branchless_fast_modulo,fb_200M_uint64.ds
city128_upp,1295686000,6.47843,0.5,do_nothing,fb_200M_uint64.ds
city128_upp,1264972000,6.32486,0.5,fastrange32,fb_200M_uint64.ds
city128_upp,1396813000,6.98407,0.5,fastrange64,fb_200M_uint64.ds
city128_upp,2697885000,13.4894,0.5,modulo,fb_200M_uint64.ds
city128_upp,1432510000,7.16255,0.5,fast_modulo,fb_200M_uint64.ds
city128_upp,1512249000,7.56124,0.5,branchless_fast_modulo,fb_200M_uint64.ds
city128_xor,1335896000,6.67948,0.5,do_nothing,fb_200M_uint64.ds
city128_xor,1309626000,6.54813,0.5,fastrange32,fb_200M_uint64.ds
city128_xor,1444212000,7.22106,0.5,fastrange64,fb_200M_uint64.ds
city128_xor,2732069000,13.6603,0.5,modulo,fb_200M_uint64.ds
city128_xor,1471543000,7.35771,0.5,fast_modulo,fb_200M_uint64.ds
city128_xor,1562752000,7.81376,0.5,branchless_fast_modulo,fb_200M_uint64.ds
city128_city,1642734000,8.21367,0.5,do_nothing,fb_200M_uint64.ds
city128_city,1608652000,8.04326,0.5,fastrange32,fb_200M_uint64.ds
city128_city,1770510000,8.85255,0.5,fastrange64,fb_200M_uint64.ds
city128_city,3098087000,15.4904,0.5,modulo,fb_200M_uint64.ds
city128_city,1874694000,9.37347,0.5,fast_modulo,fb_200M_uint64.ds
city128_city,1945701000,9.7285,0.5,branchless_fast_modulo,fb_200M_uint64.ds
meow64_low,4046331000,20.2317,0.5,do_nothing,fb_200M_uint64.ds
meow64_low,4109225000,20.5461,0.5,fastrange32,fb_200M_uint64.ds
meow64_low,4294405000,21.472,0.5,fastrange64,fb_200M_uint64.ds
meow64_low,5988795000,29.944,0.5,modulo,fb_200M_uint64.ds
meow64_low,4425174000,22.1259,0.5,fast_modulo,fb_200M_uint64.ds
meow64_low,4554232000,22.7712,0.5,branchless_fast_modulo,fb_200M_uint64.ds
meow64_upp,4107392000,20.537,0.5,do_nothing,fb_200M_uint64.ds
meow64_upp,4166023000,20.8301,0.5,fastrange32,fb_200M_uint64.ds
meow64_upp,4368039000,21.8402,0.5,fastrange64,fb_200M_uint64.ds
meow64_upp,5994803000,29.974,0.5,modulo,fb_200M_uint64.ds
meow64_upp,4450676000,22.2534,0.5,fast_modulo,fb_200M_uint64.ds
meow64_upp,4628335000,23.1417,0.5,branchless_fast_modulo,fb_200M_uint64.ds
mult64,353635000,1.76817,0.25,do_nothing,fb_200M_uint64.ds
mult64,181601000,0.908005,0.25,fastrange32,fb_200M_uint64.ds
mult64,353433000,1.76717,0.25,fastrange64,fb_200M_uint64.ds
mult64,1621258000,8.10629,0.25,modulo,fb_200M_uint64.ds
mult64,305677000,1.52838,0.25,fast_modulo,fb_200M_uint64.ds
mult64,295889000,1.47944,0.25,branchless_fast_modulo,fb_200M_uint64.ds
fibo64,354738000,1.77369,0.25,do_nothing,fb_200M_uint64.ds
fibo64,193823000,0.969115,0.25,fastrange32,fb_200M_uint64.ds
fibo64,344755000,1.72377,0.25,fastrange64,fb_200M_uint64.ds
fibo64,1621798000,8.10899,0.25,modulo,fb_200M_uint64.ds
fibo64,294813000,1.47406,0.25,fast_modulo,fb_200M_uint64.ds
fibo64,303451000,1.51726,0.25,branchless_fast_modulo,fb_200M_uint64.ds
fibo_prime64,344615000,1.72307,0.25,do_nothing,fb_200M_uint64.ds
fibo_prime64,178975000,0.894875,0.25,fastrange32,fb_200M_uint64.ds
fibo_prime64,351589000,1.75795,0.25,fastrange64,fb_200M_uint64.ds
fibo_prime64,1622755000,8.11378,0.25,modulo,fb_200M_uint64.ds
fibo_prime64,260416000,1.30208,0.25,fast_modulo,fb_200M_uint64.ds
fibo_prime64,289014000,1.44507,0.25,branchless_fast_modulo,fb_200M_uint64.ds
multadd64,566960000,2.8348,0.25,do_nothing,fb_200M_uint64.ds
multadd64,356770000,1.78385,0.25,fastrange32,fb_200M_uint64.ds
multadd64,573967000,2.86983,0.25,fastrange64,fb_200M_uint64.ds
multadd64,1845493000,9.22746,0.25,modulo,fb_200M_uint64.ds
multadd64,383593000,1.91797,0.25,fast_modulo,fb_200M_uint64.ds
multadd64,402870000,2.01435,0.25,branchless_fast_modulo,fb_200M_uint64.ds
mult64_shift62,407087000,2.03543,0.25,do_nothing,fb_200M_uint64.ds
mult64_shift62,219363000,1.09682,0.25,fastrange32,fb_200M_uint64.ds
mult64_shift62,406992000,2.03496,0.25,fastrange64,fb_200M_uint64.ds
mult64_shift62,1667001000,8.335,0.25,modulo,fb_200M_uint64.ds
mult64_shift62,429297000,2.14648,0.25,fast_modulo,fb_200M_uint64.ds
mult64_shift62,338217000,1.69108,0.25,branchless_fast_modulo,fb_200M_uint64.ds
fibo64_shift62,408045000,2.04022,0.25,do_nothing,fb_200M_uint64.ds
fibo64_shift62,220646000,1.10323,0.25,fastrange32,fb_200M_uint64.ds
fibo64_shift62,407484000,2.03742,0.25,fastrange64,fb_200M_uint64.ds
fibo64_shift62,1667977000,8.33988,0.25,modulo,fb_200M_uint64.ds
fibo64_shift62,436588000,2.18294,0.25,fast_modulo,fb_200M_uint64.ds
fibo64_shift62,417990000,2.08995,0.25,branchless_fast_modulo,fb_200M_uint64.ds
fibo_prime64_shift62,408278000,2.04139,0.25,do_nothing,fb_200M_uint64.ds
fibo_prime64_shift62,215638000,1.07819,0.25,fastrange32,fb_200M_uint64.ds
fibo_prime64_shift62,403746000,2.01873,0.25,fastrange64,fb_200M_uint64.ds
fibo_prime64_shift62,1696833000,8.48416,0.25,modulo,fb_200M_uint64.ds
fibo_prime64_shift62,319343000,1.59671,0.25,fast_modulo,fb_200M_uint64.ds
fibo_prime64_shift62,346749000,1.73374,0.25,branchless_fast_modulo,fb_200M_uint64.ds
multadd64_shift62,730797000,3.65398,0.25,do_nothing,fb_200M_uint64.ds
multadd64_shift62,419048000,2.09524,0.25,fastrange32,fb_200M_uint64.ds
multadd64_shift62,735623000,3.67812,0.25,fastrange64,fb_200M_uint64.ds
multadd64_shift62,2172924000,10.8646,0.25,modulo,fb_200M_uint64.ds
multadd64_shift62,534460000,2.6723,0.25,fast_modulo,fb_200M_uint64.ds
multadd64_shift62,566941000,2.8347,0.25,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_low,1180425000,5.90212,0.25,do_nothing,fb_200M_uint64.ds
murmur3_128_low,1077644000,5.38822,0.25,fastrange32,fb_200M_uint64.ds
murmur3_128_low,1238301000,6.1915,0.25,fastrange64,fb_200M_uint64.ds
murmur3_128_low,2454636000,12.2732,0.25,modulo,fb_200M_uint64.ds
murmur3_128_low,1493352000,7.46676,0.25,fast_modulo,fb_200M_uint64.ds
murmur3_128_low,1545326000,7.72663,0.25,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_upp,1129219000,5.6461,0.25,do_nothing,fb_200M_uint64.ds
murmur3_128_upp,1083886000,5.41943,0.25,fastrange32,fb_200M_uint64.ds
murmur3_128_upp,1239659000,6.19829,0.25,fastrange64,fb_200M_uint64.ds
murmur3_128_upp,2549886000,12.7494,0.25,modulo,fb_200M_uint64.ds
murmur3_128_upp,1514251000,7.57126,0.25,fast_modulo,fb_200M_uint64.ds
murmur3_128_upp,1311878000,6.55939,0.25,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_xor,1181482000,5.90741,0.25,do_nothing,fb_200M_uint64.ds
murmur3_128_xor,1131259000,5.65629,0.25,fastrange32,fb_200M_uint64.ds
murmur3_128_xor,1330763000,6.65381,0.25,fastrange64,fb_200M_uint64.ds
murmur3_128_xor,2556025000,12.7801,0.25,modulo,fb_200M_uint64.ds
murmur3_128_xor,1545078000,7.72539,0.25,fast_modulo,fb_200M_uint64.ds
murmur3_128_xor,1622992000,8.11496,0.25,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_128_city,1459907000,7.29954,0.25,do_nothing,fb_200M_uint64.ds
murmur3_128_city,1402661000,7.0133,0.25,fastrange32,fb_200M_uint64.ds
murmur3_128_city,1575806000,7.87903,0.25,fastrange64,fb_200M_uint64.ds
murmur3_128_city,2709528000,13.5476,0.25,modulo,fb_200M_uint64.ds
murmur3_128_city,1785137000,8.92569,0.25,fast_modulo,fb_200M_uint64.ds
murmur3_128_city,1865829000,9.32915,0.25,branchless_fast_modulo,fb_200M_uint64.ds
murmur3_fin64,458192000,2.29096,0.25,do_nothing,fb_200M_uint64.ds
murmur3_fin64,329731000,1.64866,0.25,fastrange32,fb_200M_uint64.ds
murmur3_fin64,464734000,2.32367,0.25,fastrange64,fb_200M_uint64.ds
murmur3_fin64,1737282000,8.68641,0.25,modulo,fb_200M_uint64.ds
murmur3_fin64,419550000,2.09775,0.25,fast_modulo,fb_200M_uint64.ds
murmur3_fin64,470954000,2.35477,0.25,branchless_fast_modulo,fb_200M_uint64.ds
xxh64,776193000,3.88097,0.25,do_nothing,fb_200M_uint64.ds
xxh64,681366000,3.40683,0.25,fastrange32,fb_200M_uint64.ds
xxh64,807434000,4.03717,0.25,fastrange64,fb_200M_uint64.ds
xxh64,2023078000,10.1154,0.25,modulo,fb_200M_uint64.ds
xxh64,795196000,3.97598,0.25,fast_modulo,fb_200M_uint64.ds
xxh64,874233000,4.37117,0.25,branchless_fast_modulo,fb_200M_uint64.ds
xxh3,711257000,3.55628,0.25,do_nothing,fb_200M_uint64.ds
xxh3,621579000,3.1079,0.25,fastrange32,fb_200M_uint64.ds
xxh3,763228000,3.81614,0.25,fastrange64,fb_200M_uint64.ds
xxh3,1918576000,9.59288,0.25,modulo,fb_200M_uint64.ds
xxh3,710724000,3.55362,0.25,fast_modulo,fb_200M_uint64.ds
xxh3,770470000,3.85235,0.25,branchless_fast_modulo,fb_200M_uint64.ds
xxh3_128_low,843108000,4.21554,0.25,do_nothing,fb_200M_uint64.ds
xxh3_128_low,739475000,3.69738,0.25,fastrange32,fb_200M_uint64.ds
xxh3_128_low,853947000,4.26973,0.25,fastrange64,fb_200M_uint64.ds
xxh3_128_low,2104651000,10.5233,0.25,modulo,fb_200M_uint64.ds
xxh3_128_low,838964000,4.19482,0.25,fast_modulo,fb_200M_uint64.ds
xxh3_128_low,910927000,4.55463,0.25,branchless_fast_modulo,fb_200M_uint64.ds
xxh3_128_upp,795299000,3.97649,0.25,do_nothing,fb_200M_uint64.ds
xxh3_128_upp,736342000,3.68171,0.25,fastrange32,fb_200M_uint64.ds
xxh3_128_upp,841192000,4.20596,0.25,fastrange64,fb_200M_uint64.ds
xxh3_128_upp,2070367000,10.3518,0.25,modulo,fb_200M_uint64.ds
xxh3_128_upp,841869000,4.20934,0.25,fast_modulo,fb_200M_uint64.ds
xxh3_128_upp,901454000,4.50727,0.25,branchless_fast_modulo,fb_200M_uint64.ds
xxh3_128_xor,850513000,4.25257,0.25,do_nothing,fb_200M_uint64.ds
xxh3_128_xor,727788000,3.63894,0.25,fastrange32,fb_200M_uint64.ds
xxh3_128_xor,873718000,4.36859,0.25,fastrange64,fb_200M_uint64.ds
xxh3_128_xor,2106950000,10.5347,0.25,modulo,fb_200M_uint64.ds
xxh3_128_xor,875742000,4.37871,0.25,fast_modulo,fb_200M_uint64.ds
xxh3_128_xor,919892000,4.59946,0.25,branchless_fast_modulo,fb_200M_uint64.ds
xxh3_128_city,1082468000,5.41234,0.25,do_nothing,fb_200M_uint64.ds
xxh3_128_city,999324000,4.99662,0.25,fastrange32,fb_200M_uint64.ds
xxh3_128_city,1198186000,5.99093,0.25,fastrange64,fb_200M_uint64.ds
xxh3_128_city,2295035000,11.4752,0.25,modulo,fb_200M_uint64.ds
xxh3_128_city,1111765000,5.55883,0.25,fast_modulo,fb_200M_uint64.ds
xxh3_128_city,1218616000,6.09308,0.25,branchless_fast_modulo,fb_200M_uint64.ds
tabulation_small64,618890000,3.09445,0.25,do_nothing,fb_200M_uint64.ds
tabulation_small64,535226000,2.67613,0.25,fastrange32,fb_200M_uint64.ds
tabulation_small64,647371000,3.23685,0.25,fastrange64,fb_200M_uint64.ds
tabulation_small64,1901474000,9.50737,0.25,modulo,fb_200M_uint64.ds
tabulation_small64,733938000,3.66969,0.25,fast_modulo,fb_200M_uint64.ds
tabulation_small64,683591000,3.41795,0.25,branchless_fast_modulo,fb_200M_uint64.ds
tabulation_large64,622448000,3.11224,0.25,do_nothing,fb_200M_uint64.ds
tabulation_large64,525056000,2.62528,0.25,fastrange32,fb_200M_uint64.ds
tabulation_large64,657186000,3.28593,0.25,fastrange64,fb_200M_uint64.ds
tabulation_large64,1947108000,9.73554,0.25,modulo,fb_200M_uint64.ds
tabulation_large64,674200000,3.371,0.25,fast_modulo,fb_200M_uint64.ds
tabulation_large64,670855000,3.35428,0.25,branchless_fast_modulo,fb_200M_uint64.ds
city64,520577000,2.60289,0.25,do_nothing,fb_200M_uint64.ds
city64,461396000,2.30698,0.25,fastrange32,fb_200M_uint64.ds
city64,561285000,2.80642,0.25,fastrange64,fb_200M_uint64.ds
city64,1847810000,9.23905,0.25,modulo,fb_200M_uint64.ds
city64,583820000,2.9191,0.25,fast_modulo,fb_200M_uint64.ds
city64,660192000,3.30096,0.25,branchless_fast_modulo,fb_200M_uint64.ds
city128_low,1046535000,5.23267,0.25,do_nothing,fb_200M_uint64.ds
city128_low,984311000,4.92156,0.25,fastrange32,fb_200M_uint64.ds
city128_low,1129865000,5.64932,0.25,fastrange64,fb_200M_uint64.ds
city128_low,2377299000,11.8865,0.25,modulo,fb_200M_uint64.ds
city128_low,1132044000,5.66022,0.25,fast_modulo,fb_200M_uint64.ds
city128_low,1237025000,6.18513,0.25,branchless_fast_modulo,fb_200M_uint64.ds
city128_upp,1293214000,6.46607,0.25,do_nothing,fb_200M_uint64.ds
city128_upp,1265639000,6.3282,0.25,fastrange32,fb_200M_uint64.ds
city128_upp,1398663000,6.99332,0.25,fastrange64,fb_200M_uint64.ds
city128_upp,2679568000,13.3978,0.25,modulo,fb_200M_uint64.ds
city128_upp,1436017000,7.18008,0.25,fast_modulo,fb_200M_uint64.ds
city128_upp,1506753000,7.53376,0.25,branchless_fast_modulo,fb_200M_uint64.ds
city128_xor,1334565000,6.67282,0.25,do_nothing,fb_200M_uint64.ds
city128_xor,1308390000,6.54195,0.25,fastrange32,fb_200M_uint64.ds
city128_xor,1438832000,7.19416,0.25,fastrange64,fb_200M_uint64.ds
city128_xor,2733302000,13.6665,0.25,modulo,fb_200M_uint64.ds
city128_xor,1467755000,7.33878,0.25,fast_modulo,fb_200M_uint64.ds
city128_xor,1573659000,7.86829,0.25,branchless_fast_modulo,fb_200M_uint64.ds
city128_city,1643016000,8.21508,0.25,do_nothing,fb_200M_uint64.ds
city128_city,1604113000,8.02056,0.25,fastrange32,fb_200M_uint64.ds
city128_city,1768090000,8.84045,0.25,fastrange64,fb_200M_uint64.ds
city128_city,3091073000,15.4554,0.25,modulo,fb_200M_uint64.ds
city128_city,1875609000,9.37804,0.25,fast_modulo,fb_200M_uint64.ds
city128_city,1938714000,9.69357,0.25,branchless_fast_modulo,fb_200M_uint64.ds
meow64_low,4053717000,20.2686,0.25,do_nothing,fb_200M_uint64.ds
meow64_low,4109631000,20.5482,0.25,fastrange32,fb_200M_uint64.ds
meow64_low,4288739000,21.4437,0.25,fastrange64,fb_200M_uint64.ds
meow64_low,5986066000,29.9303,0.25,modulo,fb_200M_uint64.ds
meow64_low,4416888000,22.0844,0.25,fast_modulo,fb_200M_uint64.ds
meow64_low,4555658000,22.7783,0.25,branchless_fast_modulo,fb_200M_uint64.ds
meow64_upp,4106143000,20.5307,0.25,do_nothing,fb_200M_uint64.ds
meow64_upp,4169723000,20.8486,0.25,fastrange32,fb_200M_uint64.ds
meow64_upp,4356508000,21.7825,0.25,fastrange64,fb_200M_uint64.ds
meow64_upp,5999986000,29.9999,0.25,modulo,fb_200M_uint64.ds
meow64_upp,4449147000,22.2457,0.25,fast_modulo,fb_200M_uint64.ds
meow64_upp,4628997000,23.145,0.25,branchless_fast_modulo,fb_200M_uint64.ds
mult64,319618000,1.59809,1,do_nothing,osm_cellids_200M_uint64.ds
mult64,168408000,0.84204,1,fastrange32,osm_cellids_200M_uint64.ds
mult64,356377000,1.78189,1,fastrange64,osm_cellids_200M_uint64.ds
mult64,1620253000,8.10126,1,modulo,osm_cellids_200M_uint64.ds
mult64,297614000,1.48807,1,fast_modulo,osm_cellids_200M_uint64.ds
mult64,300831000,1.50415,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
fibo64,354806000,1.77403,1,do_nothing,osm_cellids_200M_uint64.ds
fibo64,178160000,0.8908,1,fastrange32,osm_cellids_200M_uint64.ds
fibo64,358890000,1.79445,1,fastrange64,osm_cellids_200M_uint64.ds
fibo64,1620853000,8.10427,1,modulo,osm_cellids_200M_uint64.ds
fibo64,298900000,1.4945,1,fast_modulo,osm_cellids_200M_uint64.ds
fibo64,296711000,1.48356,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
fibo_prime64,353240000,1.7662,1,do_nothing,osm_cellids_200M_uint64.ds
fibo_prime64,186470000,0.93235,1,fastrange32,osm_cellids_200M_uint64.ds
fibo_prime64,355696000,1.77848,1,fastrange64,osm_cellids_200M_uint64.ds
fibo_prime64,1622125000,8.11063,1,modulo,osm_cellids_200M_uint64.ds
fibo_prime64,279015000,1.39507,1,fast_modulo,osm_cellids_200M_uint64.ds
fibo_prime64,280645000,1.40322,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
multadd64,561127000,2.80563,1,do_nothing,osm_cellids_200M_uint64.ds
multadd64,353133000,1.76566,1,fastrange32,osm_cellids_200M_uint64.ds
multadd64,578704000,2.89352,1,fastrange64,osm_cellids_200M_uint64.ds
multadd64,1843282000,9.21641,1,modulo,osm_cellids_200M_uint64.ds
multadd64,383974000,1.91987,1,fast_modulo,osm_cellids_200M_uint64.ds
multadd64,404778000,2.02389,1,branchless_fast_modulo,osm_cellids_200M_uint64.ds
mult64_shift60,401290000,2.00645,1,do_nothing,osm_cellids_200M_uint64.ds
mult64_shift60,217504000,1.08752,1,fastrange32,osm_cellids_200M_uint64.ds
mult64_shift60,410419000,2.0521,1,fastrange64,osm_cellids_200M_uint64.ds
