dataset,numelements,load_factor,hash,reducer,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key
normal_200M_uint64,200000000,1.000000,random_hash,fastrange32,0,9,0.943119,69206144,0.346031,52641640,0.263208,121847784,0.609239,19878952263,99.394761
gapped_1percent_200M_uint64,200000000,0.750000,tabulation_4x255_64,fastrange32,0,11,1.011639,127059456,0.476473,46498054,0.174368,106890844,0.534454,12943101835,64.715509
gapped_1percent_200M_uint64,200000000,0.500000,murmur3_128_xor,fast_modulo,0,10,0.999972,242607647,0.606519,36077926,0.090195,78685573,0.393428,15240331480,76.201657
gapped_10percent_200M_uint64,200000000,0.250000,xxh3_128_xor,fastrange32,0,8,1.001001,623195707,0.778995,21314538,0.026643,44510245,0.222551,10614354665,53.071773
gapped_10percent_200M_uint64,200000000,0.500000,city128_low,fastrange64,0,8,0.999962,242607367,0.606518,36078747,0.090197,78686114,0.393431,12215970791,61.079854
gapped_1percent_200M_uint64,200000000,0.250000,mult_add_shift28_64,fast_modulo,0,2,1.057541,636839225,0.796049,36839225,0.046049,73678450,0.368392,9758976819,48.794884
gapped_1percent_200M_uint64,200000000,1.000000,city128_low,fast_modulo,0,10,0.999985,73573947,0.367870,52845369,0.264227,126419316,0.632097,15611959569,78.059798
gapped_1percent_200M_uint64,200000000,0.750000,tabulation_4x255_64,fastrange64,0,10,1.011714,127071985,0.476520,46507539,0.174403,106912858,0.534564,12690471753,63.452359
gapped_10percent_200M_uint64,200000000,0.750000,meow64_low,fastrange32,0,10,1.000120,125973788,0.472402,46228604,0.173357,105535726,0.527679,17005018472,85.025092
gapped_10percent_200M_uint64,200000000,0.250000,xxh3_128_xor,fastrange64,0,7,0.999995,623040930,0.778801,21200605,0.026501,44241535,0.221208,9422818176,47.114091
normal_200M_uint64,200000000,1.000000,random_hash,fastrange64,0,11,0.959238,70510654,0.352553,52770403,0.263852,123281057,0.616405,19416307602,97.081538
gapped_1percent_200M_uint64,200000000,0.500000,murmur3_128_city,fastrange32,0,8,1.000427,242662195,0.606655,36104542,0.090261,78766737,0.393834,14833302552,74.166513
gapped_10percent_200M_uint64,200000000,0.500000,city128_low,fast_modulo,0,8,0.999983,242609668,0.606524,36078836,0.090197,78688504,0.393443,13650307479,68.251537
gapped_1percent_200M_uint64,200000000,1.000000,city128_upp,fastrange32,0,11,1.000285,73594997,0.367975,52845282,0.264226,126440279,0.632201,11619838515,58.099193
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_low,fastrange32,0,7,1.000997,623196503,0.778996,21316805,0.026646,44513308,0.222567,16752716194,83.763581
gapped_10percent_200M_uint64,200000000,0.250000,xxh3_128_xor,fast_modulo,0,7,0.999995,623038014,0.778798,21195467,0.026494,44233481,0.221167,11991664226,59.958321
gapped_10percent_200M_uint64,200000000,0.500000,city128_upp,fastrange32,0,9,1.000440,242666528,0.606666,36110031,0.090275,78776559,0.393883,10730896566,53.654483
gapped_1percent_200M_uint64,200000000,0.750000,tabulation_4x255_64,fast_modulo,0,10,1.011550,127058693,0.476470,46510464,0.174414,106902491,0.534512,17688616535,88.443083
gapped_10percent_200M_uint64,200000000,0.750000,meow64_low,fastrange64,0,11,1.000058,125969437,0.472385,46231016,0.173366,105533787,0.527669,16489284895,82.446424
gapped_1percent_200M_uint64,200000000,1.000000,city128_upp,fastrange64,0,11,1.000071,73584743,0.367924,52850114,0.264251,126434857,0.632174,11240934342,56.204672
gapped_1percent_200M_uint64,200000000,0.500000,murmur3_128_city,fastrange64,0,8,1.000029,242615486,0.606539,36082678,0.090207,78698164,0.393491,14851695428,74.258477
gapped_10percent_200M_uint64,200000000,0.500000,city128_upp,fastrange64,0,9,1.000056,242618670,0.606547,36084813,0.090212,78703483,0.393517,11638602554,58.193013
gapped_1percent_200M_uint64,200000000,0.750000,tabulation_8x255_64,fastrange32,0,11,1.011633,127064704,0.476493,46506805,0.174401,106904843,0.534524,11895982875,59.479914
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_low,fastrange64,0,7,0.999989,623038622,0.778798,21197049,0.026496,44235671,0.221178,16018067573,80.090338
normal_200M_uint64,200000000,1.000000,random_hash,fast_modulo,0,9,0.947832,69596855,0.347984,52693010,0.263465,122289865,0.611449,28116513162,140.582566
gapped_1percent_200M_uint64,200000000,1.000000,city128_upp,fast_modulo,0,11,1.000025,73580160,0.367901,52850908,0.264255,126431068,0.632155,11316140337,56.580702
gapped_10percent_200M_uint64,200000000,0.250000,xxh3_128_city,fastrange32,0,7,1.000986,623193694,0.778992,21314306,0.026643,44508000,0.222540,12414900011,62.074500
gapped_10percent_200M_uint64,200000000,0.750000,meow64_low,fast_modulo,0,11,1.000083,125973498,0.472401,46230304,0.173364,105537136,0.527686,17690425193,88.452126
normal_200M_uint64,200000000,1.000000,mult_prime64,fastrange32,0,74,5.454509,191405427,0.957027,8390764,0.041954,199796191,0.998981,5880518041,29.402590
gapped_1percent_200M_uint64,200000000,0.500000,murmur3_128_city,fast_modulo,0,9,1.000011,242614304,0.606536,36083909,0.090210,78698213,0.393491,20666202108,103.331011
normal_200M_uint64,200000000,1.000000,mult_prime64,fastrange64,0,13,0.999974,73572070,0.367860,52846236,0.264231,126418306,0.632092,4260535240,21.302676
gapped_1percent_200M_uint64,200000000,1.000000,city128_xor,fastrange32,0,11,1.000282,73598804,0.367994,52850619,0.264253,126449423,0.632247,12350828510,61.754143
gapped_1percent_200M_uint64,200000000,0.750000,tabulation_8x255_64,fastrange64,0,10,1.011817,127081446,0.476555,46511451,0.174418,106926231,0.534631,12890697346,64.453487
gapped_10percent_200M_uint64,200000000,0.500000,city128_upp,fast_modulo,0,9,1.000003,242612758,0.606532,36081067,0.090203,78693825,0.393469,12840844346,64.204222
normal_200M_uint64,200000000,1.000000,mult_prime64,fast_modulo,0,625,22.603892,199447324,0.997237,429548,0.002148,199876872,0.999384,4575125100,22.875625
gapped_10percent_200M_uint64,200000000,0.250000,xxh3_128_city,fastrange64,0,7,1.000014,623042740,0.778803,21200875,0.026501,44243615,0.221218,12825001518,64.125008
gapped_1percent_200M_uint64,200000000,0.500000,murmur_finalizer64,fastrange32,0,9,1.000465,242667587,0.606669,36107184,0.090268,78774771,0.393874,5762012458,28.810062
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_low,fast_modulo,0,7,1.000032,623046519,0.778808,21204836,0.026506,44251355,0.221257,18632427329,93.162137
normal_200M_uint64,200000000,1.000000,mult_fibonacci64,fastrange32,0,74,5.454509,191405427,0.957027,8390764,0.041954,199796191,0.998981,4318235641,21.591178
gapped_10percent_200M_uint64,200000000,0.750000,meow64_upp,fastrange32,0,9,1.000121,125977947,0.472417,46234985,0.173381,105546266,0.527731,18377487429,91.887437
gapped_1percent_200M_uint64,200000000,1.000000,city128_xor,fastrange64,0,11,1.000010,73577905,0.367890,52847725,0.264239,126425630,0.632128,12666134807,63.330674
normal_200M_uint64,200000000,1.000000,mult_fibonacci64,fastrange64,0,10,0.999913,73570764,0.367854,52850792,0.264254,126421556,0.632108,4422828545,22.114143
gapped_1percent_200M_uint64,200000000,0.500000,murmur_finalizer64,fastrange64,0,9,0.999966,242607986,0.606520,36078629,0.090197,78686615,0.393433,6621647621,33.108238
gapped_10percent_200M_uint64,200000000,0.500000,city128_xor,fastrange32,0,8,1.000374,242657101,0.606643,36103321,0.090258,78760422,0.393802,13127055998,65.635280
normal_200M_uint64,200000000,1.000000,mult_fibonacci64,fast_modulo,0,616,22.603896,199447657,0.997238,429809,0.002149,199877466,0.999387,4623399106,23.116996
gapped_1percent_200M_uint64,200000000,0.750000,tabulation_8x255_64,fast_modulo,0,11,1.011548,127052148,0.476446,46499961,0.174375,106885443,0.534427,18459648558,92.298243
gapped_10percent_200M_uint64,200000000,0.250000,xxh3_128_city,fast_modulo,0,7,1.000009,623041384,0.778802,21198749,0.026498,44240133,0.221201,13182297606,65.911488
normal_200M_uint64,200000000,1.000000,mult_fibonacci_prime64,fastrange32,0,74,5.454509,191405427,0.957027,8390764,0.041954,199796191,0.998981,4302045688,21.510228
gapped_1percent_200M_uint64,200000000,0.500000,murmur_finalizer64,fast_modulo,0,9,1.000011,242617824,0.606545,36089232,0.090223,78707056,0.393535,7272876701,36.364384
gapped_1percent_200M_uint64,200000000,1.000000,city128_xor,fast_modulo,0,11,1.000073,73578255,0.367891,52845298,0.264226,126423553,0.632118,12564581533,62.822908
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_upp,fastrange32,0,7,1.000993,623195202,0.778994,21314999,0.026644,44510201,0.222551,16492336609,82.461683
gapped_1percent_200M_uint64,200000000,0.750000,city64,fastrange32,0,10,1.000126,125978496,0.472419,46236096,0.173385,105547926,0.527740,6763704939,33.818525
normal_200M_uint64,200000000,1.000000,mult_fibonacci_prime64,fastrange64,0,11,1.000029,73576766,0.367884,52848534,0.264243,126425300,0.632127,4265254717,21.326274
gapped_10percent_200M_uint64,200000000,0.750000,meow64_upp,fastrange64,0,10,0.999953,125960423,0.472352,46226577,0.173350,105520334,0.527602,17897103896,89.485519
gapped_10percent_200M_uint64,200000000,0.500000,city128_xor,fastrange64,0,9,0.999991,242607629,0.606519,36073890,0.090185,78681519,0.393408,13639187767,68.195939
normal_200M_uint64,200000000,1.000000,mult_fibonacci_prime64,fast_modulo,0,620,22.603800,199447262,0.997236,429577,0.002148,199876839,0.999384,4639509890,23.197549
gapped_1percent_200M_uint64,200000000,0.500000,xxh64,fastrange32,0,9,1.000392,242660358,0.606651,36106966,0.090267,78767324,0.393837,8847692631,44.238463
gapped_1percent_200M_uint64,200000000,0.750000,city64,fastrange64,0,10,0.999953,125961888,0.472357,46230640,0.173365,105525862,0.527629,6621071501,33.105358
gapped_10percent_200M_uint64,200000000,0.250000,tabulation_1x255_64,fastrange32,0,10003,4.270396,766880668,0.958601,32959227,0.041199,199839895,0.999199,17219210940,86.096055
normal_200M_uint64,200000000,1.000000,mult_add64,fastrange32,0,74,5.454509,191405427,0.957027,8390764,0.041954,199796191,0.998981,4413982213,22.069911
gapped_1percent_200M_uint64,200000000,1.000000,city128_city,fastrange32,0,11,1.000296,73595529,0.367978,52846802,0.264234,126442331,0.632212,16655105856,83.275529
normal_200M_uint64,200000000,1.000000,mult_add64,fastrange64,0,11,1.000024,73578290,0.367891,52849618,0.264248,126427908,0.632140,4374925664,21.874628
gapped_10percent_200M_uint64,200000000,0.500000,city128_xor,fast_modulo,0,9,1.000027,242616180,0.606540,36084104,0.090210,78700284,0.393501,13187819241,65.939096
gapped_1percent_200M_uint64,200000000,0.500000,xxh64,fastrange64,0,8,0.999996,242615725,0.606539,36088357,0.090221,78704082,0.393520,8951228411,44.756142
gapped_1percent_200M_uint64,200000000,0.750000,city64,fast_modulo,0,10,0.999938,125955831,0.472334,46224503,0.173342,105513668,0.527568,9166717119,45.833586
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_upp,fastrange64,0,7,0.999997,623041751,0.778802,21202077,0.026503,44243828,0.221219,17344756512,86.723783
gapped_10percent_200M_uint64,200000000,0.750000,meow64_upp,fast_modulo,0,10,1.000028,125970508,0.472389,46234752,0.173380,105538594,0.527693,18708404461,93.542022
normal_200M_uint64,200000000,1.000000,mult_add64,fast_modulo,0,639,22.603814,199447304,0.997237,429607,0.002148,199876911,0.999385,4606728216,23.033641
normal_200M_uint64,200000000,1.000000,mult_prime_shift36_64,fastrange32,0,42,4.001103,187500003,0.937500,12499971,0.062500,199999974,1.000000,3540029884,17.700149
normal_200M_uint64,200000000,1.000000,mult_prime_shift36_64,fastrange64,0,200000000,14142.135553,199999999,1.000000,1,0.000000,200000000,1.000000,326309811,1.631549
gapped_10percent_200M_uint64,200000000,0.750000,aqua0_64,fastrange32,0,10,1.000204,125984858,0.472443,46236345,0.173386,105554537,0.527773,4662431813,23.312159
gapped_10percent_200M_uint64,200000000,0.250000,tabulation_1x255_64,fastrange64,0,9998,4.270109,766875985,0.958595,32963499,0.041204,199839484,0.999197,16246168368,81.230842
gapped_1percent_200M_uint64,200000000,0.500000,xxh64,fast_modulo,0,9,0.999989,242610855,0.606527,36080936,0.090202,78691791,0.393459,10252779884,51.263899
gapped_1percent_200M_uint64,200000000,0.750000,city128_low,fastrange32,0,11,1.000121,125974458,0.472404,46229237,0.173360,105537029,0.527685,13041942425,65.209712
normal_200M_uint64,200000000,1.000000,mult_prime_shift36_64,fast_modulo,0,12,1.060588,77869635,0.389348,52608257,0.263041,130477892,0.652389,5173230848,25.866154
gapped_1percent_200M_uint64,200000000,1.000000,city128_city,fastrange64,0,11,0.999996,73573272,0.367866,52846617,0.264233,126419889,0.632099,16730754025,83.653770
gapped_10percent_200M_uint64,200000000,0.750000,aqua0_64,fastrange64,0,10,0.999889,125954856,0.472331,46227396,0.173353,105515586,0.527578,4400891087,22.004455
normal_200M_uint64,200000000,1.000000,mult_fibonacci_shift36_64,fastrange32,0,41,4.001085,187500004,0.937500,12499977,0.062500,199999981,1.000000,3399453252,16.997266
gapped_10percent_200M_uint64,200000000,0.500000,city128_city,fastrange32,0,9,1.000425,242663690,0.606659,36107346,0.090268,78771036,0.393855,18252475631,91.262378
normal_200M_uint64,200000000,1.000000,mult_fibonacci_shift36_64,fastrange64,0,200000000,14142.135553,199999999,1.000000,1,0.000000,200000000,1.000000,337384966,1.686925
gapped_1percent_200M_uint64,200000000,0.500000,xxh3,fastrange32,0,9,1.000490,242671486,0.606679,36110537,0.090276,78782023,0.393910,6930720411,34.653602
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_upp,fast_modulo,0,8,1.000031,623045936,0.778807,21204190,0.026505,44250126,0.221251,16434670576,82.173353
gapped_10percent_200M_uint64,200000000,0.750000,aqua0_64,fast_modulo,0,9,1.000011,125962989,0.472361,46225362,0.173345,105521685,0.527608,6109577885,30.547889
normal_200M_uint64,200000000,1.000000,mult_fibonacci_shift36_64,fast_modulo,0,13,1.060568,77872331,0.389362,52613004,0.263065,130485335,0.652427,5162576128,25.812881
gapped_1percent_200M_uint64,200000000,0.750000,city128_low,fastrange64,0,10,0.999956,125961355,0.472355,46228833,0.173358,105523522,0.527618,12577637850,62.888189
gapped_10percent_200M_uint64,200000000,0.750000,aqua1_64,fastrange32,0,9,1.000072,125971086,0.472392,46231102,0.173367,105535522,0.527678,4448147572,22.240738
gapped_1percent_200M_uint64,200000000,0.500000,xxh3,fastrange64,0,8,0.999993,242612157,0.606530,36082257,0.090206,78694414,0.393472,6581723997,32.908620
normal_200M_uint64,200000000,1.000000,mult_fibonacci_prime_shift36_64,fastrange32,0,41,4.001150,187500002,0.937500,12499971,0.062500,199999973,1.000000,3331870239,16.659351
normal_200M_uint64,200000000,1.000000,mult_fibonacci_prime_shift36_64,fastrange64,0,200000000,14142.135553,199999999,1.000000,1,0.000000,200000000,1.000000,329292768,1.646464
gapped_10percent_200M_uint64,200000000,0.250000,tabulation_1x255_64,fast_modulo,0,9998,4.269814,766869573,0.958587,32970143,0.041213,199839716,0.999199,18611684563,93.058423
gapped_1percent_200M_uint64,200000000,1.000000,city128_city,fast_modulo,0,11,0.999977,73572815,0.367864,52846140,0.264231,126418955,0.632095,16822795242,84.113976
gapped_10percent_200M_uint64,200000000,0.750000,aqua1_64,fastrange64,0,10,0.999967,125965424,0.472370,46234582,0.173380,105533340,0.527667,4660217949,23.301090
normal_200M_uint64,200000000,1.000000,mult_fibonacci_prime_shift36_64,fast_modulo,0,13,1.060609,77876726,0.389384,52617225,0.263086,130493951,0.652470,5119862151,25.599311
gapped_1percent_200M_uint64,200000000,0.500000,xxh3,fast_modulo,0,9,1.000036,242620587,0.606551,36089783,0.090224,78710370,0.393552,8188791595,40.943958
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_xor,fastrange32,0,7,1.000970,623194713,0.778993,21318108,0.026648,44512821,0.222564,16243650421,81.218252
gapped_10percent_200M_uint64,200000000,0.500000,city128_city,fastrange64,0,9,1.000004,242611770,0.606529,36080132,0.090200,78691902,0.393460,20188716066,100.943580
gapped_10percent_200M_uint64,200000000,0.750000,aqua1_64,fast_modulo,0,10,0.999973,125959504,0.472348,46223938,0.173340,105516776,0.527584,5704228886,28.521144
normal_200M_uint64,200000000,1.000000,mult_add_shift28_64,fastrange32,0,10,1.000224,73589215,0.367946,52845274,0.264226,126434489,0.632172,5316665043,26.583325
gapped_1percent_200M_uint64,200000000,0.750000,city128_low,fast_modulo,0,10,0.999997,125959365,0.472348,46220418,0.173327,105513117,0.527566,17539246784,87.696234
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_low,fastrange32,0,10,1.000446,242666616,0.606667,36108899,0.090272,78775515,0.393878,6642676206,33.213381
normal_200M_uint64,200000000,1.000000,mult_add_shift28_64,fastrange64,0,11,0.999957,73571773,0.367859,52844935,0.264225,126416708,0.632084,4521124223,22.605621
gapped_10percent_200M_uint64,200000000,0.250000,tabulation_4x255_64,fastrange32,0,9,1.011427,624814370,0.781018,22520101,0.028150,47334471,0.236672,16103755366,80.518777
gapped_1percent_200M_uint64,200000000,1.000000,meow64_low,fastrange32,0,11,1.000243,73592996,0.367965,52849861,0.264249,126442857,0.632214,17768626113,88.843131
normal_200M_uint64,200000000,1.000000,mult_add_shift28_64,fast_modulo,0,11,1.000043,73576412,0.367882,52847113,0.264236,126423525,0.632118,5910524377,29.552622
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_low,fastrange64,0,9,1.000014,242613876,0.606535,36082870,0.090207,78696746,0.393484,6621026109,33.105131
gapped_10percent_200M_uint64,200000000,0.500000,city128_city,fast_modulo,0,9,0.999966,242607379,0.606518,36077756,0.090194,78685135,0.393426,17584158552,87.920793
gapped_1percent_200M_uint64,200000000,0.750000,city128_upp,fastrange32,0,10,1.000181,125982096,0.472433,46234086,0.173378,105549516,0.527748,12347979516,61.739898
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_xor,fastrange64,0,7,0.999988,623039655,0.778800,21198940,0.026499,44238595,0.221193,17769993028,88.849965
normal_200M_uint64,200000000,0.750000,random_hash,fastrange32,0,9,1.015745,128878472,0.483294,48596744,0.182238,110808550,0.554043,20623483175,103.117416
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_low,fast_modulo,0,9,1.000048,242618418,0.606546,36084461,0.090211,78702879,0.393514,8783115141,43.915576
normal_200M_uint64,200000000,1.000000,murmur3_128_low,fastrange32,0,11,1.000292,73595957,0.367980,52845448,0.264227,126441405,0.632207,10835653407,54.178267
gapped_1percent_200M_uint64,200000000,1.000000,meow64_low,fastrange64,0,11,1.000038,73576625,0.367883,52846140,0.264231,126422765,0.632114,18044328579,90.221643
gapped_10percent_200M_uint64,200000000,0.250000,tabulation_4x255_64,fastrange64,0,8,1.010552,624679601,0.780850,22422471,0.028028,47102072,0.235510,16932553667,84.662768
gapped_1percent_200M_uint64,200000000,0.750000,city128_upp,fastrange64,0,9,1.000074,125971262,0.472392,46229632,0.173361,105534228,0.527671,12081233319,60.406167
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_upp,fastrange32,0,9,1.000398,242663415,0.606659,36108503,0.090271,78771918,0.393860,6247743672,31.238718
gapped_10percent_200M_uint64,200000000,0.500000,meow64_low,fastrange32,0,9,1.000419,242661752,0.606654,36104233,0.090261,78765985,0.393830,17644407266,88.222036
normal_200M_uint64,200000000,1.000000,murmur3_128_low,fastrange64,0,12,1.000037,73573272,0.367866,52840381,0.264202,126413653,0.632068,10287929750,51.439649
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_xor,fast_modulo,0,8,0.999955,623032806,0.778791,21192449,0.026491,44225255,0.221126,16403944970,82.019725
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_upp,fastrange64,0,9,0.999979,242608615,0.606522,36080137,0.090200,78688752,0.393444,6122081211,30.610406
normal_200M_uint64,200000000,0.750000,random_hash,fastrange64,0,7,0.944644,120565230,0.452120,44649102,0.167434,98547666,0.492738,19720216997,98.601085
gapped_1percent_200M_uint64,200000000,0.750000,city128_upp,fast_modulo,0,10,0.999992,125965305,0.472370,46230540,0.173365,105529179,0.527646,12321355721,61.606779
gapped_1percent_200M_uint64,200000000,1.000000,meow64_low,fast_modulo,0,11,1.000034,73580862,0.367904,52850570,0.264253,126431432,0.632157,18213477842,91.067389
gapped_10percent_200M_uint64,200000000,0.250000,tabulation_4x255_64,fast_modulo,0,9,1.010441,624661214,0.780827,22407643,0.028010,47068857,0.235344,18011422604,90.057113
normal_200M_uint64,200000000,1.000000,murmur3_128_low,fast_modulo,0,12,1.000012,73573997,0.367870,52843773,0.264219,126417770,0.632089,11065975874,55.329879
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_upp,fast_modulo,0,8,0.999980,242611994,0.606530,36084171,0.090210,78696165,0.393481,7321757454,36.608787
gapped_10percent_200M_uint64,200000000,0.500000,meow64_low,fastrange64,0,8,0.999996,242611169,0.606528,36080141,0.090200,78691310,0.393457,17217166366,86.085832
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_city,fastrange32,0,7,1.000986,623194210,0.778993,21314254,0.026643,44508464,0.222542,18434500905,92.172505
gapped_1percent_200M_uint64,200000000,0.750000,city128_xor,fastrange32,0,9,1.000131,125973702,0.472401,46226833,0.173351,105533869,0.527669,13120018369,65.600092
normal_200M_uint64,200000000,1.000000,murmur3_128_upp,fastrange32,0,11,1.000289,73601787,0.368009,52855298,0.264276,126457085,0.632285,10620320660,53.101603
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_xor,fastrange32,0,9,1.000383,242658087,0.606645,36104892,0.090262,78762979,0.393815,7448234673,37.241173
gapped_1percent_200M_uint64,200000000,1.000000,meow64_upp,fastrange32,0,11,1.000306,73598084,0.367990,52849990,0.264250,126448074,0.632240,18397676794,91.988384
gapped_10percent_200M_uint64,200000000,0.250000,tabulation_8x255_64,fastrange32,0,9,1.011433,624814290,0.781018,22519188,0.028149,47333478,0.236667,17624168970,88.120845
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_xor,fastrange64,0,9,1.000031,242614861,0.606537,36081026,0.090203,78695887,0.393479,7676480041,38.382400
normal_200M_uint64,200000000,1.000000,murmur3_128_upp,fastrange64,0,11,1.000066,73579032,0.367895,52843396,0.264217,126422428,0.632112,10581095925,52.905480
gapped_1percent_200M_uint64,200000000,0.750000,city128_xor,fastrange64,0,9,1.000008,125967278,0.472377,46232097,0.173370,105532709,0.527664,12400106814,62.000534
normal_200M_uint64,200000000,0.750000,random_hash,fast_modulo,0,8,0.963091,122371684,0.458894,45194897,0.169481,100899915,0.504500,29284262117,146.421311
gapped_10percent_200M_uint64,200000000,0.500000,meow64_low,fast_modulo,0,10,1.000012,242613343,0.606533,36081621,0.090204,78694964,0.393475,17102484426,85.512422
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_city,fastrange64,0,7,0.999998,623040440,0.778801,21199184,0.026499,44239624,0.221198,16517487401,82.587437
normal_200M_uint64,200000000,0.750000,mult_prime64,fastrange32,0,74,5.477378,258072093,0.967770,8390764,0.031465,199796191,0.998981,4387496489,21.937482
gapped_1percent_200M_uint64,200000000,1.000000,meow64_upp,fastrange64,0,10,0.999907,73570058,0.367850,52850955,0.264255,126421013,0.632105,17819922444,89.099612
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_xor,fast_modulo,0,8,0.999997,242612525,0.606531,36081989,0.090205,78694514,0.393473,9426384533,47.131923
normal_200M_uint64,200000000,1.000000,murmur3_128_upp,fast_modulo,0,10,1.000009,73577902,0.367890,52848617,0.264243,126426519,0.632133,11227586843,56.137934
normal_200M_uint64,200000000,0.750000,mult_prime64,fastrange64,0,10,0.999987,125962671,0.472360,46227151,0.173352,105523156,0.527616,4443026839,22.215134
gapped_1percent_200M_uint64,200000000,0.750000,city128_xor,fast_modulo,0,10,0.999999,125961780,0.472357,46226407,0.173349,105521521,0.527608,14001296848,70.006484
gapped_10percent_200M_uint64,200000000,0.250000,tabulation_8x255_64,fastrange64,0,8,1.010558,624682302,0.780853,22426448,0.028033,47108750,0.235544,16763451758,83.817259
normal_200M_uint64,200000000,0.750000,mult_prime64,fast_modulo,0,13,1.322789,163079116,0.611547,58959041,0.221096,155371491,0.776857,5711481777,28.557409
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_city,fastrange32,0,9,1.000297,242651817,0.606630,36105487,0.090264,78757304,0.393787,9696950500,48.484752
gapped_10percent_200M_uint64,200000000,0.500000,meow64_upp,fastrange32,0,8,1.000409,242662044,0.606655,36105773,0.090264,78767817,0.393839,20451275829,102.256379
normal_200M_uint64,200000000,1.000000,murmur3_128_xor,fastrange32,0,11,1.000358,73605880,0.368029,52852938,0.264265,126458818,0.632294,10933694646,54.668473
normal_200M_uint64,200000000,0.750000,mult_fibonacci64,fastrange32,0,74,5.477378,258072093,0.967770,8390764,0.031465,199796191,0.998981,4390455225,21.952276
gapped_1percent_200M_uint64,200000000,1.000000,meow64_upp,fast_modulo,0,11,0.999995,73574069,0.367870,52846093,0.264230,126420162,0.632101,17773083991,88.865420
normal_200M_uint64,200000000,0.750000,mult_fibonacci64,fastrange64,0,10,0.999957,125960934,0.472354,46228440,0.173357,105522708,0.527614,4569985887,22.849929
gapped_1percent_200M_uint64,200000000,0.250000,murmur3_128_city,fast_modulo,0,8,1.000003,623041808,0.778802,21200924,0.026501,44242732,0.221214,23887639234,119.438196
gapped_1percent_200M_uint64,200000000,0.750000,city128_city,fastrange32,0,10,1.000141,125974964,0.472406,46228663,0.173357,105536961,0.527685,17080072225,85.400361
gapped_1percent_200M_uint64,200000000,1.000000,aqua0_64,fastrange32,0,12,1.000360,73602419,0.368012,52849454,0.264247,126451873,0.632259,4573131648,22.865658
gapped_1percent_200M_uint64,200000000,0.500000,xxh3_128_city,fastrange64,0,9,1.000008,242613837,0.606535,36082357,0.090206,78696194,0.393481,10392684073,51.963420
normal_200M_uint64,200000000,1.000000,murmur3_128_xor,fastrange64,0,11,0.999985,73576224,0.367881,52847811,0.264239,126424035,0.632120,11091707554,55.458538
normal_200M_uint64,200000000,0.750000,mult_fibonacci64,fast_modulo,0,13,1.322926,163089658,0.611586,58957627,0.221091,155380619,0.776903,5776668172,28.883341
gapped_10percent_200M_uint64,200000000,0.250000,tabulation_8x255_64,fast_modulo,0,9,1.010467,624663932,0.780830,22408316,0.028010,47072248,0.235361,18914905679,94.574528
gapped_1percent_200M_uint64,200000000,1.000000,aqua0_64,fastrange64,0,11,0.999875,73564423,0.367822,52845664,0.264228,126410087,0.632050,4606152150,23.030761
normal_200M_uint64,200000000,0.750000,mult_fibonacci_prime64,fastrange32,0,74,5.477378,258072093,0.967770,8390764,0.031465,199796191,0.998981,4355225107,21.776126
gapped_1percent_200M_uint64,200000000,0.250000,murmur_finalizer64,fastrange32,0,7,1.001031,623200479,0.779001,21317899,0.026647,44518378,0.222592,8039399950,40.197000
gapped_10percent_200M_uint64,200000000,0.500000,meow64_upp,fastrange64,0,8,1.000000,242610859,0.606527,36079046,0.090198,78689905,0.393450,19924320034,99.621600
gapped_1percent_200M_uint64,200000000,1.000000,aqua0_64,fast_modulo,0,12,0.999986,73575683,0.367878,52849069,0.264245,126424752,0.632124,5401610637,27.008053
normal_200M_uint64,200000000,1.000000,murmur3_128_xor,fast_modulo,0,11,1.000025,73577248,0.367886,52849569,0.264248,126426817,0.632134,11582906626,57.914533
normal_200M_uint64,200000000,0.750000,mult_fibonacci_prime64,fastrange64,0,10,1.000036,125970735,0.472390,46232395,0.173371,105536464,0.527682,4363297417,21.816487
