dataset,numelements,load_factor,hash,reducer,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,nanoseconds_total,nanoseconds_per_key
fb_200M_uint64,200000000,1.000000,tabulation_small64,branchless_fast_modulo,0,707,1.190156,78563555,0.392818,51332789,0.256664,129896344,0.649482,10712433888,53.562169
fb_200M_uint64,200000000,0.750000,xxh3_128_city,fastrange32,0,10,1.000131,125979330,0.472422,46236921,0.173388,105549585,0.527748,11577104296,57.885521
fb_200M_uint64,200000000,1.000000,tabulation_large64,fastrange32,0,11,1.000228,73587849,0.367939,52841475,0.264207,126429324,0.632147,9549873932,47.749370
fb_200M_uint64,200000000,1.000000,tabulation_large64,fastrange64,0,11,0.999944,73566424,0.367832,52844797,0.264224,126411221,0.632056,8520545859,42.602729
fb_200M_uint64,200000000,0.750000,xxh3_128_city,fastrange64,0,10,1.000014,125963950,0.472365,46225087,0.173344,105522371,0.527612,9774134036,48.870670
fb_200M_uint64,200000000,1.000000,tabulation_large64,branchless_fast_modulo,0,11,0.999933,73570468,0.367852,52844761,0.264224,126415229,0.632076,10102556996,50.512785
fb_200M_uint64,200000000,0.750000,xxh3_128_city,branchless_fast_modulo,0,10,1.000011,125967321,0.472377,46232540,0.173372,105533195,0.527666,13054757579,65.273788
fb_200M_uint64,200000000,1.000000,city64,fastrange32,0,11,1.000247,73596439,0.367982,52850732,0.264254,126447171,0.632236,9179588190,45.897941
fb_200M_uint64,200000000,0.750000,tabulation_small64,fastrange32,0,706,1.190176,132326276,0.496224,45812066,0.171795,111471676,0.557358,10296865754,51.484329
fb_200M_uint64,200000000,1.000000,city64,fastrange64,0,11,1.000035,73579594,0.367898,52849337,0.264247,126428931,0.632145,9111102823,45.555514
fb_200M_uint64,200000000,0.750000,tabulation_small64,fastrange64,0,706,1.189992,132311591,0.496168,45801139,0.171754,111446064,0.557230,10241951037,51.209755
fb_200M_uint64,200000000,1.000000,city64,branchless_fast_modulo,0,12,0.999968,73573974,0.367870,52850896,0.264254,126424870,0.632124,10579668579,52.898343
fb_200M_uint64,200000000,0.750000,tabulation_small64,branchless_fast_modulo,0,706,1.190238,132316822,0.496188,45799699,0.171749,111449855,0.557249,10801031552,54.005158
fb_200M_uint64,200000000,1.000000,city128_low,fastrange32,0,12,1.000291,73595669,0.367978,52845644,0.264228,126441313,0.632207,15100648711,75.503244
fb_200M_uint64,200000000,0.750000,tabulation_large64,fastrange32,0,10,1.000154,125975908,0.472410,46228150,0.173356,105537392,0.527687,9354120178,46.770601
fb_200M_uint64,200000000,0.750000,tabulation_large64,fastrange64,0,10,1.000011,125964076,0.472365,46228184,0.173356,105525594,0.527628,9778313263,48.891566
fb_200M_uint64,200000000,1.000000,city128_low,fastrange64,0,11,0.999948,73568346,0.367842,52845239,0.264226,126413585,0.632068,14595829975,72.979150
fb_200M_uint64,200000000,0.750000,tabulation_large64,branchless_fast_modulo,0,11,0.999970,125960318,0.472351,46227336,0.173353,105520988,0.527605,10331968937,51.659845
fb_200M_uint64,200000000,1.000000,city128_low,branchless_fast_modulo,0,11,1.000017,73577624,0.367888,52848211,0.264241,126425835,0.632129,15929495274,79.647476
fb_200M_uint64,200000000,0.750000,city64,fastrange32,0,10,1.000101,125973040,0.472399,46229823,0.173362,105536197,0.527681,9164748348,45.823742
fb_200M_uint64,200000000,0.750000,city64,fastrange64,0,10,1.000029,125967186,0.472377,46229561,0.173361,105530081,0.527650,9101059869,45.505299
fb_200M_uint64,200000000,1.000000,city128_upp,fastrange32,0,12,1.000297,73600981,0.368005,52852906,0.264265,126453887,0.632269,15506384621,77.531923
fb_200M_uint64,200000000,0.750000,city64,branchless_fast_modulo,0,10,1.000007,125968034,0.472380,46231625,0.173369,105532993,0.527665,9762305239,48.811526
fb_200M_uint64,200000000,1.000000,city128_upp,fastrange64,0,12,0.999940,73573360,0.367867,52851150,0.264256,126424510,0.632123,15282499965,76.412500
fb_200M_uint64,200000000,0.750000,city128_low,fastrange32,0,10,1.000133,125976459,0.472412,46231164,0.173367,105540957,0.527705,14217204902,71.086025
fb_200M_uint64,200000000,1.000000,city128_upp,branchless_fast_modulo,0,11,1.000083,73578137,0.367891,52843333,0.264217,126421470,0.632107,15047649113,75.238246
fb_200M_uint64,200000000,0.750000,city128_low,fastrange64,0,10,1.000006,125961558,0.472356,46226099,0.173348,105520991,0.527605,14361552998,71.807765
fb_200M_uint64,200000000,1.000000,city128_xor,fastrange32,0,11,1.000311,73596171,0.367981,52846207,0.264231,126442378,0.632212,14516548992,72.582745
fb_200M_uint64,200000000,0.750000,city128_low,branchless_fast_modulo,0,11,0.999980,125959802,0.472349,46223270,0.173337,105516406,0.527582,15125313292,75.626566
fb_200M_uint64,200000000,1.000000,city128_xor,fastrange64,0,11,0.999992,73576569,0.367883,52853939,0.264270,126430508,0.632153,14366164809,71.830824
fb_200M_uint64,200000000,0.750000,city128_upp,fastrange32,0,11,1.000181,125982341,0.472434,46236196,0.173386,105551871,0.527759,15114335947,75.571680
fb_200M_uint64,200000000,1.000000,city128_xor,branchless_fast_modulo,0,11,0.999946,73575322,0.367877,52850754,0.264254,126426076,0.632130,14877782667,74.388913
fb_200M_uint64,200000000,0.750000,city128_upp,fastrange64,0,10,0.999989,125957942,0.472342,46220782,0.173328,105512058,0.527560,15075461641,75.377308
fb_200M_uint64,200000000,1.000000,city128_city,fastrange32,0,11,1.000350,73604885,0.368024,52851339,0.264257,126456224,0.632281,14992950440,74.964752
fb_200M_uint64,200000000,0.750000,city128_upp,branchless_fast_modulo,0,10,0.999949,125957268,0.472340,46225816,0.173347,105516418,0.527582,15405716566,77.028583
fb_200M_uint64,200000000,1.000000,city128_city,fastrange64,0,12,0.999961,73571374,0.367857,52850322,0.264252,126421696,0.632108,14891695595,74.458478
fb_200M_uint64,200000000,0.750000,city128_xor,fastrange32,0,11,1.000149,125978853,0.472421,46234246,0.173378,105546433,0.527732,14736908230,73.684541
fb_200M_uint64,200000000,1.000000,city128_city,branchless_fast_modulo,0,10,1.000033,73579932,0.367900,52849352,0.264247,126429284,0.632146,18457247993,92.286240
fb_200M_uint64,200000000,0.750000,city128_xor,fastrange64,0,10,1.000023,125969442,0.472385,46234231,0.173378,105537007,0.527685,14090801883,70.454009
fb_200M_uint64,200000000,0.750000,city128_xor,branchless_fast_modulo,0,10,0.999922,125955825,0.472334,46224692,0.173343,105513851,0.527569,13357683620,66.788418
fb_200M_uint64,200000000,0.750000,city128_city,fastrange32,0,10,1.000204,125985172,0.472444,46236611,0.173387,105555117,0.527776,13509379315,67.546897
fb_200M_uint64,200000000,1.000000,meow64_low,fastrange32,0,10,1.000230,73593768,0.367969,52850135,0.264251,126443903,0.632220,41403464917,207.017325
fb_200M_uint64,200000000,0.750000,city128_city,fastrange64,0,10,1.000001,125961878,0.472357,46225517,0.173346,105520729,0.527604,13875685906,69.378430
fb_200M_uint64,200000000,0.750000,city128_city,branchless_fast_modulo,0,11,1.000011,125968369,0.472381,46232604,0.173372,105534307,0.527672,16547153035,82.735765
fb_200M_uint64,200000000,1.000000,meow64_low,fastrange64,0,11,0.999953,73572677,0.367863,52846205,0.264231,126418882,0.632094,38973693415,194.868467
fb_200M_uint64,200000000,0.750000,meow64_low,fastrange32,0,10,1.000148,125974673,0.472405,46228055,0.173355,105536062,0.527680,37976185989,189.880930
fb_200M_uint64,200000000,1.000000,meow64_low,branchless_fast_modulo,0,11,0.999994,73581162,0.367906,52854647,0.264273,126435809,0.632179,36702382501,183.511913
fb_200M_uint64,200000000,0.750000,meow64_low,fastrange64,0,10,0.999909,125957724,0.472341,46229899,0.173362,105520957,0.527605,37805956713,189.029784
fb_200M_uint64,200000000,1.000000,meow64_upp,fastrange32,0,10,1.000301,73599376,0.367997,52849106,0.264246,126448482,0.632242,36165388170,180.826941
fb_200M_uint64,200000000,0.750000,meow64_low,branchless_fast_modulo,0,10,1.000009,125962721,0.472360,46226059,0.173348,105522114,0.527611,38561551694,192.807758
fb_200M_uint64,200000000,1.000000,meow64_upp,fastrange64,0,12,1.000031,73578409,0.367892,52848323,0.264242,126426732,0.632134,35649644924,178.248225
fb_200M_uint64,200000000,0.750000,meow64_upp,fastrange32,0,10,1.000206,125985206,0.472445,46236910,0.173388,105555450,0.527777,37646465432,188.232327
fb_200M_uint64,200000000,1.000000,meow64_upp,branchless_fast_modulo,0,11,0.999926,73571937,0.367860,52849901,0.264250,126421838,0.632109,36216530159,181.082651
fb_200M_uint64,200000000,1.000000,aqua_low,fastrange32,0,11,1.000300,73598248,0.367991,52847574,0.264238,126445822,0.632229,5404330624,27.021653
fb_200M_uint64,200000000,1.000000,aqua_low,fastrange64,0,11,1.000066,73581151,0.367906,52846371,0.264232,126427522,0.632138,5508557278,27.542786
fb_200M_uint64,200000000,1.000000,aqua_low,branchless_fast_modulo,0,10,0.999965,73569968,0.367850,52844218,0.264221,126414186,0.632071,5554382868,27.771914
fb_200M_uint64,200000000,1.000000,aqua_upp,fastrange32,0,12,1.000205,73587022,0.367935,52841128,0.264206,126428150,0.632141,5337566896,26.687834
fb_200M_uint64,200000000,1.000000,aqua_upp,fastrange64,0,11,0.999951,73571891,0.367859,52846753,0.264234,126418644,0.632093,5417491240,27.087456
fb_200M_uint64,200000000,1.000000,aqua_upp,branchless_fast_modulo,0,11,1.000084,73580806,0.367904,52846684,0.264233,126427490,0.632137,5575937291,27.879686
fb_200M_uint64,200000000,0.750000,meow64_upp,fastrange64,0,11,0.999991,125963483,0.472363,46228688,0.173358,105525505,0.527628,48899295768,244.496479
fb_200M_uint64,200000000,0.500000,uniform_random,do_nothing,0,3,0.912859,231480044,0.578700,29629007,0.074073,61109051,0.305545,25436517994,127.182590
fb_200M_uint64,200000000,0.500000,mult64,fastrange32,0,8,0.999106,242509122,0.606273,36036919,0.090092,78546041,0.392730,7275264312,36.376322
fb_200M_uint64,200000000,0.500000,mult64,fastrange64,0,9,0.998709,242455165,0.606138,36001640,0.090004,78456805,0.392284,7539034206,37.695171
fb_200M_uint64,200000000,0.750000,meow64_upp,branchless_fast_modulo,0,11,0.999976,125962609,0.472360,46228052,0.173355,105523995,0.527620,45753059375,228.765297
fb_200M_uint64,200000000,0.500000,mult64,branchless_fast_modulo,0,9,0.998809,242465097,0.606163,36004231,0.090011,78469328,0.392347,6957661540,34.788308
fb_200M_uint64,200000000,0.750000,aqua_low,fastrange32,0,10,1.000123,125975295,0.472407,46231244,0.173367,105539873,0.527699,7797415536,38.987078
fb_200M_uint64,200000000,0.500000,fibo64,fastrange32,0,8,0.999139,242508372,0.606271,36030118,0.090075,78538490,0.392692,10494590540,52.472953
fb_200M_uint64,200000000,0.750000,aqua_low,fastrange64,0,10,1.000018,125966045,0.472373,46229545,0.173361,105528924,0.527645,7999729230,39.998646
fb_200M_uint64,200000000,0.500000,fibo64,fastrange64,0,8,0.999491,242549003,0.606373,36048766,0.090122,78597769,0.392989,10276759320,51.383797
fb_200M_uint64,200000000,0.750000,aqua_low,branchless_fast_modulo,0,10,0.999933,125961398,0.472355,46230759,0.173365,105525491,0.527627,8199329312,40.996647
fb_200M_uint64,200000000,0.750000,aqua_upp,fastrange32,0,10,1.000081,125969449,0.472385,46227816,0.173354,105530599,0.527653,9372419401,46.862097
fb_200M_uint64,200000000,0.500000,fibo64,branchless_fast_modulo,0,9,0.998730,242460170,0.606150,36007982,0.090020,78468152,0.392341,10322271888,51.611359
fb_200M_uint64,200000000,0.750000,aqua_upp,fastrange64,0,10,0.999984,125963494,0.472363,46230273,0.173364,105527101,0.527636,9052175595,45.260878
fb_200M_uint64,200000000,0.500000,fibo_prime64,fastrange32,0,8,0.999072,242497231,0.606243,36021055,0.090053,78518286,0.392591,10357291134,51.786456
fb_200M_uint64,200000000,0.750000,aqua_upp,branchless_fast_modulo,0,10,1.000052,125966746,0.472375,46226004,0.173348,105526084,0.527630,7935419653,39.677098
fb_200M_uint64,200000000,0.500000,fibo_prime64,fastrange64,0,9,0.998759,242461971,0.606155,36007096,0.090018,78469067,0.392345,9914442938,49.572215
fb_200M_uint64,200000000,0.500000,fibo_prime64,branchless_fast_modulo,0,10,0.998685,242450690,0.606127,35997872,0.089995,78448562,0.392243,18222000223,91.110001
fb_200M_uint64,200000000,0.500000,multadd64,fastrange32,0,9,0.999109,242504578,0.606261,36028262,0.090071,78532840,0.392664,19442015897,97.210079
fb_200M_uint64,200000000,0.500000,multadd64,fastrange64,0,9,0.998853,242474447,0.606186,36013149,0.090033,78487596,0.392438,19023802883,95.119014
fb_200M_uint64,200000000,0.500000,multadd64,branchless_fast_modulo,0,9,0.998767,242465005,0.606163,36011343,0.090028,78476348,0.392382,19448934528,97.244673
fb_200M_uint64,200000000,0.250000,uniform_random,do_nothing,0,1,0.866025,600000000,0.750000,0,0.000000,0,0.000000,83277088332,416.385442
fb_200M_uint64,200000000,0.500000,mult64_shift61,fastrange32,0,8,0.999166,242512523,0.606281,36032304,0.090081,78544827,0.392724,18180968244,90.904841
fb_200M_uint64,200000000,0.500000,mult64_shift61,fastrange64,0,19,2.120787,350911513,0.877279,45436349,0.113591,196347862,0.981739,8445993929,42.229970
fb_200M_uint64,200000000,0.250000,mult64,fastrange32,0,7,0.999742,623001510,0.778752,21171580,0.026464,44173090,0.220865,21829070259,109.145351
fb_200M_uint64,200000000,0.500000,mult64_shift61,branchless_fast_modulo,0,9,0.998722,242455598,0.606139,36001757,0.090004,78457355,0.392287,31248314011,156.241570
fb_200M_uint64,200000000,0.500000,fibo64_shift61,fastrange32,0,9,0.999425,242542051,0.606355,36046014,0.090115,78588065,0.392940,16617170814,83.085854
fb_200M_uint64,200000000,0.250000,mult64,fastrange64,0,7,0.998735,622842376,0.778553,21049039,0.026311,43891415,0.219457,48243422953,241.217115
fb_200M_uint64,200000000,0.500000,fibo64_shift61,fastrange64,0,19,2.120828,350911209,0.877278,45432779,0.113582,196343988,0.981720,8308575661,41.542878
fb_200M_uint64,200000000,0.500000,fibo64_shift61,branchless_fast_modulo,0,9,0.998868,242475433,0.606189,36013992,0.090035,78489425,0.392447,21514345954,107.571730
fb_200M_uint64,200000000,0.500000,fibo_prime64_shift61,fastrange32,0,9,0.999029,242493970,0.606235,36022042,0.090055,78516012,0.392580,20200235042,101.001175
fb_200M_uint64,200000000,0.250000,mult64,branchless_fast_modulo,0,7,0.998792,622851664,0.778565,21056557,0.026321,43908221,0.219541,52159804076,260.799020
fb_200M_uint64,200000000,0.500000,fibo_prime64_shift61,fastrange64,0,19,2.120770,350912745,0.877282,45434893,0.113587,196347638,0.981738,11230980725,56.154904
fb_200M_uint64,200000000,0.250000,fibo64,fastrange32,0,7,0.999731,622996647,0.778746,21163637,0.026455,44160284,0.220801,25981916926,129.909585
fb_200M_uint64,200000000,0.500000,fibo_prime64_shift61,branchless_fast_modulo,0,10,0.998756,242465380,0.606163,36013759,0.090034,78479139,0.392396,19296936273,96.484681
fb_200M_uint64,200000000,0.500000,multadd64_shift61,fastrange32,0,8,0.999176,242515229,0.606288,36036761,0.090092,78551990,0.392760,25585656350,127.928282
fb_200M_uint64,200000000,0.250000,fibo64,fastrange64,0,7,0.999920,623027792,0.778785,21189383,0.026487,44217175,0.221086,26980619430,134.903097
fb_200M_uint64,200000000,0.500000,multadd64_shift61,fastrange64,0,19,2.120687,350911103,0.877278,45433714,0.113584,196344817,0.981724,12647228872,63.236144
fb_200M_uint64,200000000,0.250000,fibo64,branchless_fast_modulo,0,7,0.998716,622839703,0.778550,21047369,0.026309,43887072,0.219435,21510282474,107.551412
fb_200M_uint64,200000000,0.500000,multadd64_shift61,branchless_fast_modulo,0,9,0.998767,242461997,0.606155,36004817,0.090012,78466814,0.392334,26945523783,134.727619
fb_200M_uint64,200000000,0.500000,mult64_rotate3,fastrange32,0,8,0.999166,242512523,0.606281,36032304,0.090081,78544827,0.392724,19091150516,95.455753
fb_200M_uint64,200000000,0.250000,fibo_prime64,fastrange32,0,7,0.999704,622992858,0.778741,21162553,0.026453,44155411,0.220777,34333107542,171.665538
fb_200M_uint64,200000000,0.500000,mult64_rotate3,fastrange64,0,9,0.998710,242453100,0.606133,35999377,0.089998,78452477,0.392262,16693578862,83.467894
fb_200M_uint64,200000000,0.500000,mult64_rotate3,branchless_fast_modulo,0,9,0.998749,242460883,0.606152,36005436,0.090014,78466319,0.392332,21951150902,109.755755
fb_200M_uint64,200000000,0.500000,fibo64_rotate3,fastrange32,0,9,0.999425,242542051,0.606355,36046014,0.090115,78588065,0.392940,17076907802,85.384539
fb_200M_uint64,200000000,0.500000,fibo64_rotate3,fastrange64,0,9,0.998749,242462242,0.606156,36007764,0.090019,78470006,0.392350,22460606260,112.303031
fb_200M_uint64,200000000,0.250000,fibo_prime64,fastrange64,0,8,0.998740,622844294,0.778555,21051590,0.026314,43895884,0.219479,79838824029,399.194120
fb_200M_uint64,200000000,0.500000,fibo64_rotate3,branchless_fast_modulo,0,8,0.998730,242458328,0.606146,36005551,0.090014,78463879,0.392319,25933882532,129.669413
fb_200M_uint64,200000000,0.500000,fibo_prime64_rotate3,fastrange32,0,9,0.999029,242493970,0.606235,36022042,0.090055,78516012,0.392580,20065147341,100.325737
fb_200M_uint64,200000000,0.500000,fibo_prime64_rotate3,fastrange64,0,9,0.998768,242459300,0.606148,36000432,0.090001,78459732,0.392299,15980708712,79.903544
fb_200M_uint64,200000000,0.500000,fibo_prime64_rotate3,branchless_fast_modulo,0,9,0.998731,242458224,0.606146,36004314,0.090011,78462538,0.392313,17296894627,86.484473
fb_200M_uint64,200000000,0.500000,multadd64_rotate3,fastrange32,0,8,0.999176,242515229,0.606288,36036761,0.090092,78551990,0.392760,20540137509,102.700688
fb_200M_uint64,200000000,0.250000,fibo_prime64,branchless_fast_modulo,0,7,0.998680,622830854,0.778539,21036986,0.026296,43867840,0.219339,108515116621,542.575583
fb_200M_uint64,200000000,0.500000,multadd64_rotate3,fastrange64,0,9,0.998697,242456768,0.606142,36007534,0.090019,78464302,0.392322,17482176071,87.410880
fb_200M_uint64,200000000,0.500000,multadd64_rotate3,branchless_fast_modulo,0,9,0.998897,242477345,0.606193,36012952,0.090032,78490297,0.392451,22287587558,111.437938
fb_200M_uint64,200000000,0.250000,multadd64,fastrange32,0,7,0.999707,622995026,0.778744,21164961,0.026456,44159987,0.220800,37594406696,187.972033
fb_200M_uint64,200000000,0.500000,murmur3_128_low,fastrange32,0,9,1.000501,242673501,0.606684,36112427,0.090281,78785928,0.393930,28550022367,142.750112
fb_200M_uint64,200000000,0.500000,murmur3_128_low,fastrange64,0,9,1.000002,242612288,0.606531,36081436,0.090204,78693724,0.393469,34025880696,170.129403
fb_200M_uint64,200000000,0.250000,multadd64,fastrange64,0,7,0.999115,622902938,0.778629,21095449,0.026369,43998387,0.219992,60742740019,303.713700
fb_200M_uint64,200000000,0.500000,murmur3_128_low,branchless_fast_modulo,0,8,1.000032,242613531,0.606534,36078295,0.090196,78691826,0.393459,28539521676,142.697608
fb_200M_uint64,200000000,0.250000,multadd64,branchless_fast_modulo,0,7,0.998865,622862676,0.778578,21063809,0.026330,43926485,0.219632,22070798645,110.353993
fb_200M_uint64,200000000,0.500000,murmur3_128_upp,fastrange32,0,8,1.000399,242660374,0.606651,36105070,0.090263,78765444,0.393827,25760134173,128.800671
fb_200M_uint64,200000000,0.250000,mult64_shift62,fastrange32,0,7,0.999668,622989224,0.778737,21161114,0.026451,44150338,0.220752,48443301966,242.216510
fb_200M_uint64,200000000,0.500000,murmur3_128_upp,fastrange64,0,9,0.999955,242603735,0.606509,36073561,0.090184,78677296,0.393386,24841077957,124.205390
fb_200M_uint64,200000000,0.500000,murmur3_128_upp,branchless_fast_modulo,0,9,1.000031,242614048,0.606535,36080085,0.090200,78694133,0.393471,14132808849,70.664044
fb_200M_uint64,200000000,0.250000,mult64_shift62,fastrange64,0,10,1.321882,673481180,0.841851,52852875,0.066066,126334055,0.631670,11187017701,55.935089
fb_200M_uint64,200000000,0.500000,murmur3_128_xor,fastrange32,0,8,1.000427,242665763,0.606664,36109851,0.090275,78775614,0.393878,28067036419,140.335182
fb_200M_uint64,200000000,0.500000,murmur3_128_xor,fastrange64,0,9,0.999995,242611103,0.606528,36079853,0.090200,78690956,0.393455,33277423463,166.387117
fb_200M_uint64,200000000,0.250000,mult64_shift62,branchless_fast_modulo,0,7,0.998730,622841774,0.778552,21049130,0.026311,43890904,0.219455,62498589365,312.492947
fb_200M_uint64,200000000,0.500000,murmur3_128_xor,branchless_fast_modulo,0,9,1.000033,242613540,0.606534,36079359,0.090198,78692899,0.393464,28899079993,144.495400
fb_200M_uint64,200000000,0.250000,fibo64_shift62,fastrange32,0,6,0.999752,623002105,0.778753,21169669,0.026462,44171774,0.220859,24544129678,122.720648
fb_200M_uint64,200000000,0.500000,murmur3_128_city,fastrange32,0,9,1.000455,242668137,0.606670,36111440,0.090279,78779577,0.393898,17559311648,87.796558
fb_200M_uint64,200000000,0.250000,fibo64_shift62,fastrange64,0,12,1.322049,673491284,0.841864,52842377,0.066053,126333661,0.631668,10300935932,51.504680
fb_200M_uint64,200000000,0.500000,murmur3_128_city,fastrange64,0,9,0.999972,242608709,0.606522,36079636,0.090199,78688345,0.393442,29477997546,147.389988
fb_200M_uint64,200000000,0.250000,fibo64_shift62,branchless_fast_modulo,0,8,0.999332,622936163,0.778670,21120429,0.026401,44056592,0.220283,29739539692,148.697698
fb_200M_uint64,200000000,0.500000,murmur3_128_city,branchless_fast_modulo,0,9,0.999947,242606200,0.606515,36079023,0.090198,78685223,0.393426,35082362034,175.411810
fb_200M_uint64,200000000,0.500000,murmur3_fin64,fastrange32,0,8,1.000387,242660613,0.606652,36107645,0.090269,78768258,0.393841,21349234475,106.746172
fb_200M_uint64,200000000,0.500000,murmur3_fin64,fastrange64,0,9,0.999959,242606775,0.606517,36077063,0.090193,78683838,0.393419,17368146100,86.840730
fb_200M_uint64,200000000,0.250000,fibo_prime64_shift62,fastrange32,0,7,0.999658,622986059,0.778733,21157131,0.026446,44143190,0.220716,84079788123,420.398941
fb_200M_uint64,200000000,0.500000,murmur3_fin64,branchless_fast_modulo,0,8,0.999952,242606366,0.606516,36077731,0.090194,78684097,0.393420,19077012259,95.385061
fb_200M_uint64,200000000,0.500000,xxh64,fastrange32,0,9,1.000411,242664629,0.606662,36111447,0.090279,78776076,0.393880,12648922774,63.244614
fb_200M_uint64,200000000,0.250000,fibo_prime64_shift62,fastrange64,0,10,1.321974,673487647,0.841860,52847145,0.066059,126334792,0.631674,12776825573,63.884128
fb_200M_uint64,200000000,0.500000,xxh64,fastrange64,0,9,1.000045,242618874,0.606547,36086498,0.090216,78705372,0.393527,15647226260,78.236131
fb_200M_uint64,200000000,0.500000,xxh64,branchless_fast_modulo,0,9,1.000036,242616766,0.606542,36084202,0.090211,78700968,0.393505,21989868009,109.949340
fb_200M_uint64,200000000,0.250000,fibo_prime64_shift62,branchless_fast_modulo,0,7,0.998715,622841862,0.778552,21051433,0.026314,43893295,0.219466,32619632511,163.098163
fb_200M_uint64,200000000,0.500000,xxh3,fastrange32,0,9,1.000359,242656660,0.606642,36106009,0.090265,78762669,0.393813,21357027350,106.785137
fb_200M_uint64,200000000,0.500000,xxh3,fastrange64,0,9,0.999997,242611164,0.606528,36079051,0.090198,78690215,0.393451,22708513603,113.542568
fb_200M_uint64,200000000,0.250000,multadd64_shift62,fastrange32,0,7,0.999735,622998904,0.778749,21167131,0.026459,44166035,0.220830,57040779486,285.203897
fb_200M_uint64,200000000,0.500000,xxh3,branchless_fast_modulo,0,9,1.000037,242619415,0.606549,36087822,0.090220,78707237,0.393536,21543071587,107.715358
fb_200M_uint64,200000000,0.500000,xxh3_128_low,fastrange32,0,8,1.000407,242662200,0.606655,36106651,0.090267,78768851,0.393844,11737221917,58.686110
fb_200M_uint64,200000000,0.250000,multadd64_shift62,fastrange64,0,11,1.321965,673491605,0.841865,52851270,0.066064,126342875,0.631714,12976545531,64.882728
fb_200M_uint64,200000000,0.500000,xxh3_128_low,fastrange64,0,9,1.000036,242617929,0.606545,36086386,0.090216,78704315,0.393522,17361735882,86.808679
fb_200M_uint64,200000000,0.500000,xxh3_128_low,branchless_fast_modulo,0,8,1.000071,242621372,0.606553,36086901,0.090217,78708273,0.393541,22245907386,111.229537
fb_200M_uint64,200000000,0.250000,multadd64_shift62,branchless_fast_modulo,0,7,0.998754,622845657,0.778557,21051831,0.026315,43897488,0.219487,33824835874,169.124179
fb_200M_uint64,200000000,0.500000,xxh3_128_upp,fastrange32,0,10,1.000395,242658584,0.606646,36101813,0.090255,78760397,0.393802,18667590935,93.337955
fb_200M_uint64,200000000,0.500000,xxh3_128_upp,fastrange64,0,9,0.999908,242601976,0.606505,36076136,0.090190,78678112,0.393391,21737563023,108.687815
fb_200M_uint64,200000000,0.250000,mult64_rotate2,fastrange32,0,7,0.999668,622989224,0.778737,21161114,0.026451,44150338,0.220752,33365890251,166.829451
fb_200M_uint64,200000000,0.500000,xxh3_128_upp,branchless_fast_modulo,0,9,0.999990,242609954,0.606525,36080121,0.090200,78690075,0.393450,23507539586,117.537698
fb_200M_uint64,200000000,0.500000,xxh3_128_xor,fastrange32,0,8,1.000514,242673587,0.606684,36112142,0.090280,78785729,0.393929,23808678651,119.043393
fb_200M_uint64,200000000,0.250000,mult64_rotate2,fastrange64,0,7,0.998657,622831159,0.778539,21042408,0.026303,43873567,0.219368,47812370769,239.061854
fb_200M_uint64,200000000,0.500000,xxh3_128_xor,fastrange64,0,8,1.000051,242617586,0.606544,36083070,0.090208,78700656,0.393503,22060602804,110.303014
fb_200M_uint64,200000000,0.500000,xxh3_128_xor,branchless_fast_modulo,0,8,0.999979,242608640,0.606522,36078594,0.090196,78687234,0.393436,25748596043,128.742980
fb_200M_uint64,200000000,0.250000,mult64_rotate2,branchless_fast_modulo,0,7,0.998754,622846887,0.778559,21053885,0.026317,43900772,0.219504,45574006112,227.870031
fb_200M_uint64,200000000,0.500000,xxh3_128_city,fastrange32,0,9,1.000419,242663193,0.606658,36107104,0.090268,78770297,0.393851,27145409644,135.727048
fb_200M_uint64,200000000,0.500000,xxh3_128_city,fastrange64,0,8,1.000014,242611155,0.606528,36077441,0.090194,78688596,0.393443,23495417229,117.477086
fb_200M_uint64,200000000,0.250000,fibo64_rotate2,fastrange32,0,6,0.999752,623002105,0.778753,21169669,0.026462,44171774,0.220859,54172666315,270.863332
fb_200M_uint64,200000000,0.500000,xxh3_128_city,branchless_fast_modulo,0,9,1.000021,242617148,0.606543,36086088,0.090215,78703236,0.393516,29040386819,145.201934
fb_200M_uint64,200000000,0.500000,tabulation_small64,fastrange32,0,708,1.190452,250743400,0.626859,37476332,0.093691,88219732,0.441099,27207203462,136.036017
fb_200M_uint64,200000000,0.250000,fibo64_rotate2,fastrange64,0,8,0.998765,622848433,0.778561,21055105,0.026319,43903538,0.219518,49362115734,246.810579
fb_200M_uint64,200000000,0.500000,tabulation_small64,fastrange64,0,706,1.189974,250694933,0.626737,37451506,0.093629,88146439,0.440732,24250195746,121.250979
fb_200M_uint64,200000000,0.250000,fibo64_rotate2,branchless_fast_modulo,0,7,0.999253,622924382,0.778655,21111957,0.026390,44036339,0.220182,50737962221,253.689811
fb_200M_uint64,200000000,0.500000,tabulation_small64,branchless_fast_modulo,0,707,1.190210,250703639,0.626759,37450806,0.093627,88154445,0.440772,31048944759,155.244724
fb_200M_uint64,200000000,0.500000,tabulation_large64,fastrange32,0,8,1.000383,242655833,0.606640,36099868,0.090250,78755701,0.393779,26847264852,134.236324
fb_200M_uint64,200000000,0.500000,tabulation_large64,fastrange64,0,9,1.000011,242610502,0.606526,36077809,0.090195,78688311,0.393442,24200383507,121.001918
