dataset,numelements,hash,reducer,nanoseconds_total,nanoseconds_per_key,benchmark_repeat_cnt
wiki_ts_200M_uint64,90437011,meow64_upp,fastrange32,25843966,0.285768,5
wiki_ts_200M_uint64,90437011,meow64_upp,fastrange64,128851663,1.424767,5
wiki_ts_200M_uint64,90437011,meow64_upp,modulo,728613688,8.056587,5
wiki_ts_200M_uint64,90437011,meow64_upp,fast_modulo,102424770,1.132554,5
wiki_ts_200M_uint64,90437011,meow64_upp,branchless_fast_modulo,85610994,0.946637,5
wiki_ts_200M_uint64,90437011,aqua_low,do_nothing,176795546,1.954903,5
wiki_ts_200M_uint64,90437011,aqua_low,fastrange32,122328386,1.352636,5
wiki_ts_200M_uint64,90437011,aqua_low,fastrange64,190952062,2.111437,5
wiki_ts_200M_uint64,90437011,aqua_low,modulo,807082418,8.924249,5
wiki_ts_200M_uint64,90437011,aqua_low,fast_modulo,197833107,2.187524,5
wiki_ts_200M_uint64,90437011,aqua_low,branchless_fast_modulo,180048817,1.990875,5
wiki_ts_200M_uint64,90437011,aqua_upp,do_nothing,179527391,1.985110,5
wiki_ts_200M_uint64,90437011,aqua_upp,fastrange32,126061844,1.393919,5
wiki_ts_200M_uint64,90437011,aqua_upp,fastrange64,202888567,2.243424,5
wiki_ts_200M_uint64,90437011,aqua_upp,modulo,787458024,8.707254,5
wiki_ts_200M_uint64,90437011,aqua_upp,fast_modulo,214715533,2.374200,5
wiki_ts_200M_uint64,90437011,aqua_upp,branchless_fast_modulo,196116334,2.168541,5
