dataset,numelements,load_factor,bucket_size,hashtable,hash,reducer,payload,insert_nanoseconds_total,insert_nanoseconds_per_key,avg_lookup_nanoseconds_total,avg_lookup_nanoseconds_per_key,median_lookup_nanoseconds_total,median_lookup_nanoseconds_per_key,unsuccessful_lookup_percent,num_runs,primary_key_ratio,empty_buckets,min_chain_length,max_chain_length,additional_buckets,empty_additional_slots,min_psl,max_psl,total_psl
wiki_ts_200M_uint64,90437011,1.000000,1,chained,xxh3,fast_modulo,16,10634777226,117.593197,24912881196,275.472187,24909434794,275.434079,0.000000,7,,33268453,0,9,33268453,0,,,
wiki_ts_200M_uint64,90437011,1.000000,4,chained,xxh3,fast_modulo,16,10143760440,112.163818,22194747533,245.416642,21571571965,238.525928,0.000000,7,,33268453,0,3,23950729,62534463,,,
wiki_ts_200M_uint64,90437011,0.800000,1,chained,aqua0_64,fast_modulo,16,6899014228,76.285297,18878776489,208.750558,18883503914,208.802831,0.000000,7,,50796346,0,10,28187094,0,,,
wiki_ts_200M_uint64,90437011,0.800000,4,chained,aqua0_64,fast_modulo,16,6533265630,72.241061,18701934420,206.795141,18702334841,206.799568,0.000000,7,,50796346,0,3,21635608,58355338,,,
wiki_ts_200M_uint64,90437011,0.800000,1,chained,aqua0_64,fast_modulo,64,9265282194,102.450115,21823096961,241.307145,21812267677,241.187401,0.000000,7,,50796346,0,10,28187094,0,,,
wiki_ts_200M_uint64,90437011,0.800000,4,chained,aqua0_64,fast_modulo,64,9317499937,103.027509,22162235131,245.057139,22138512331,244.794826,0.000000,7,,50796346,0,3,21635608,58355338,,,
wiki_ts_200M_uint64,90437011,0.800000,1,chained,xxh3,fast_modulo,16,7412573545,81.963938,18906992513,209.062554,18910855401,209.105268,0.000000,7,,50797067,0,9,28187815,0,,,
wiki_ts_200M_uint64,90437011,0.800000,4,chained,xxh3,fast_modulo,16,7291426414,80.624363,19083102279,211.009874,19077556781,210.948555,0.000000,7,,50797067,0,3,21636541,58358349,,,
wiki_ts_200M_uint64,90437011,0.800000,1,chained,xxh3,fast_modulo,64,9420494738,104.166365,22150233936,244.924436,22156188377,244.990277,0.000000,7,,50797067,0,9,28187815,0,,,
wiki_ts_200M_uint64,90437011,0.800000,4,chained,xxh3,fast_modulo,64,9764893162,107.974523,22275502961,246.309588,22268463532,246.231751,0.000000,7,,50797067,0,3,21636541,58358349,,,
fb_200M_uint64,200000000,1.333333,1,chained,aqua0_64,fast_modulo,16,24774075845,123.870379,48700405206,243.502026,48697535005,243.487675,0.000000,7,,39542723,0,11,89542722,0,,,
fb_200M_uint64,200000000,1.333333,4,chained,aqua0_64,fast_modulo,16,20599873996,102.999370,48283987490,241.419937,48198622064,240.993110,0.000000,7,,39542723,0,3,58123731,142952202,,,
fb_200M_uint64,200000000,1.333333,1,chained,aqua0_64,fast_modulo,64,32165516201,160.827581,57807296498,289.036482,57828148716,289.140744,0.000000,7,,39542723,0,11,89542722,0,,,
fb_200M_uint64,200000000,1.333333,4,chained,aqua0_64,fast_modulo,64,33765795674,168.828978,57505799252,287.528996,57491763873,287.458819,0.000000,7,,39542723,0,3,58123731,142952202,,,
fb_200M_uint64,200000000,1.333333,1,chained,xxh3,fast_modulo,16,24433249487,122.166247,50247870038,251.239350,50135509500,250.677547,0.000000,7,,39534622,0,11,89534621,0,,,
fb_200M_uint64,200000000,1.333333,4,chained,xxh3,fast_modulo,16,21508938540,107.544693,49150184029,245.750920,49154436878,245.772184,0.000000,7,,39534622,0,3,58115902,142928987,,,
fb_200M_uint64,200000000,1.333333,1,chained,xxh3,fast_modulo,64,32273073546,161.365368,58585746621,292.928733,58592235223,292.961176,0.000000,7,,39534622,0,11,89534621,0,,,
fb_200M_uint64,200000000,1.333333,4,chained,xxh3,fast_modulo,64,31693111828,158.465559,58090735289,290.453676,58093075215,290.465376,0.000000,7,,39534622,0,3,58115902,142928987,,,
fb_200M_uint64,200000000,1.000000,1,chained,aqua0_64,fast_modulo,16,19765122962,98.825615,46190041196,230.950206,46193240211,230.966201,0.000000,7,,73569969,0,9,73569968,0,,,
fb_200M_uint64,200000000,1.000000,4,chained,aqua0_64,fast_modulo,16,17301972851,86.509864,46338672842,231.693364,46341536778,231.707684,0.000000,7,,73569969,0,3,52963599,138284428,,,
fb_200M_uint64,200000000,1.000000,1,chained,murmur_finalizer64,fast_modulo,16,19538020766,97.690104,46042305234,230.211526,46110611879,230.553059,0.000000,7,,73569566,0,10,73569565,0,,,
fb_200M_uint64,200000000,1.000000,4,chained,murmur_finalizer64,fast_modulo,16,18371103825,91.855519,45675135567,228.375678,45671606008,228.358030,0.000000,7,,73569566,0,3,52961515,138276495,,,
fb_200M_uint64,200000000,1.000000,1,chained,xxh3,fast_modulo,16,20437208506,102.186043,46090961601,230.454808,46079089344,230.395447,0.000000,7,,73584564,0,10,73584563,0,,,
fb_200M_uint64,200000000,1.000000,4,chained,xxh3,fast_modulo,16,18873976972,94.369885,46123090756,230.615454,46128515653,230.642578,0.000000,7,,73584564,0,3,52972908,138307069,,,
fb_200M_uint64,200000000,0.800000,1,chained,aqua0_64,fast_modulo,16,16677880875,83.389404,45089200685,225.446003,45084275182,225.421376,0.000000,7,,112326158,0,11,62326157,0,,,
fb_200M_uint64,200000000,0.800000,4,chained,aqua0_64,fast_modulo,16,15732100847,78.660504,44555489511,222.777448,44548718091,222.743590,0.000000,7,,112326158,0,3,47846896,129061427,,,
fb_200M_uint64,200000000,0.800000,1,chained,aqua0_64,fast_modulo,64,23669089007,118.345445,54644469011,273.222345,54624735798,273.123679,0.000000,7,,112326158,0,11,62326157,0,,,
fb_200M_uint64,200000000,0.800000,4,chained,aqua0_64,fast_modulo,64,24353435168,121.767176,55135568086,275.677840,55114924823,275.574624,0.000000,7,,112326158,0,3,47846896,129061427,,,
fb_200M_uint64,200000000,0.800000,1,chained,xxh3,fast_modulo,16,17799492146,88.997461,45104177050,225.520885,45110738174,225.553691,0.000000,7,,112332935,0,9,62332934,0,,,
fb_200M_uint64,200000000,0.800000,4,chained,xxh3,fast_modulo,16,17497932277,87.489661,45398388958,226.991945,45391650092,226.958250,0.000000,7,,112332935,0,3,47851313,129072318,,,
fb_200M_uint64,200000000,0.800000,1,chained,xxh3,fast_modulo,64,24393835260,121.969176,55755679056,278.778395,55390331634,276.951658,0.000000,7,,112332935,0,9,62332934,0,,,
fb_200M_uint64,200000000,0.800000,4,chained,xxh3,fast_modulo,64,25526077809,127.630389,55344532461,276.722662,55305554612,276.527773,0.000000,7,,112332935,0,3,47851313,129072318,,,
gapped_1percent_200M_uint64,200000000,1.333333,1,chained,aqua0_64,fast_modulo,16,24909796846,124.548984,48846632648,244.233163,48803191687,244.015958,0.000000,7,,39537779,0,11,89537779,0,,,
gapped_1percent_200M_uint64,200000000,1.333333,4,chained,aqua0_64,fast_modulo,16,20680147563,103.400738,48196802945,240.984015,48179493978,240.897470,0.000000,7,,39537779,0,3,58121557,142948449,,,
gapped_1percent_200M_uint64,200000000,1.333333,1,chained,aqua0_64,fast_modulo,64,32155291328,160.776457,57949793659,289.748968,57989161009,289.945805,0.000000,7,,39537779,0,11,89537779,0,,,
gapped_1percent_200M_uint64,200000000,1.333333,4,chained,aqua0_64,fast_modulo,64,31988854388,159.944272,57497429294,287.487146,57500473687,287.502368,0.000000,7,,39537779,0,3,58121557,142948449,,,
gapped_1percent_200M_uint64,200000000,1.333333,1,chained,xxh3,fast_modulo,16,25440654661,127.203273,50105997728,250.529989,49822082671,249.110413,0.000000,7,,39533371,0,11,89533371,0,,,
gapped_1percent_200M_uint64,200000000,1.333333,4,chained,xxh3,fast_modulo,16,24021721003,120.108605,54230551790,271.152759,54139195945,270.695980,0.000000,7,,39533371,0,3,58117010,142934669,,,
gapped_1percent_200M_uint64,200000000,1.333333,1,chained,xxh3,fast_modulo,64,32664271955,163.321360,60981193975,304.905970,60219352334,301.096762,0.000000,7,,39533371,0,11,89533371,0,,,
gapped_1percent_200M_uint64,200000000,1.333333,4,chained,xxh3,fast_modulo,64,30702048766,153.510244,59939991453,299.699957,59933677892,299.668389,0.000000,7,,39533371,0,3,58117010,142934669,,,
gapped_1percent_200M_uint64,200000000,1.000000,1,chained,aqua0_64,fast_modulo,16,19750236688,98.751183,46718933689,233.594668,46716799357,233.583997,0.000000,7,,73575683,0,11,73575683,0,,,
gapped_1percent_200M_uint64,200000000,1.000000,4,chained,aqua0_64,fast_modulo,16,17311470936,86.557355,46839692794,234.198464,46838001926,234.190010,0.000000,7,,73575683,0,3,52967737,138295265,,,
gapped_1percent_200M_uint64,200000000,1.000000,1,chained,murmur_finalizer64,fast_modulo,16,19564286191,97.821431,45869218501,229.346093,45847347408,229.236737,0.000000,7,,73577481,0,10,73577481,0,,,
gapped_1percent_200M_uint64,200000000,1.000000,4,chained,murmur_finalizer64,fast_modulo,16,18390918136,91.954591,45853099933,229.265500,45851154521,229.255773,0.000000,7,,73577481,0,3,52968791,138297683,,,
gapped_1percent_200M_uint64,200000000,1.000000,1,chained,xxh3,fast_modulo,16,20405137449,102.025687,46827091220,234.135456,46204825105,231.024126,0.000000,7,,73576841,0,10,73576841,0,,,
gapped_1percent_200M_uint64,200000000,1.000000,4,chained,xxh3,fast_modulo,16,18872145654,94.360728,46182669053,230.913345,46105504725,230.527524,0.000000,7,,73576841,0,3,52962634,138273695,,,
gapped_1percent_200M_uint64,200000000,0.800000,1,chained,aqua0_64,fast_modulo,16,17712377441,88.561887,47586502494,237.932512,48352297533,241.761488,0.000000,7,,112332183,0,9,62332183,0,,,
gapped_1percent_200M_uint64,200000000,0.800000,4,chained,aqua0_64,fast_modulo,16,16472059896,82.360299,47229407326,236.147037,46908223651,234.541118,0.000000,7,,112332183,0,3,47842785,129038957,,,
gapped_1percent_200M_uint64,200000000,0.800000,1,chained,aqua0_64,fast_modulo,64,23938077407,119.690387,57106384274,285.531921,56481934520,282.409673,0.000000,7,,112332183,0,9,62332183,0,,,
gapped_1percent_200M_uint64,200000000,0.800000,4,chained,aqua0_64,fast_modulo,64,23843344464,119.216722,57150149460,285.750747,57007703886,285.038519,0.000000,7,,112332183,0,3,47842785,129038957,,,
gapped_1percent_200M_uint64,200000000,0.800000,1,chained,xxh3,fast_modulo,16,19455705197,97.278526,51522300757,257.611504,49900810129,249.504051,0.000000,7,,112330894,0,9,62330894,0,,,
gapped_1percent_200M_uint64,200000000,0.800000,4,chained,xxh3,fast_modulo,16,17795073307,88.975367,46968772089,234.843860,46624917442,233.124587,0.000000,7,,112330894,0,3,47850551,129071310,,,
gapped_1percent_200M_uint64,200000000,0.800000,1,chained,xxh3,fast_modulo,64,26344263789,131.721319,63721699364,318.608497,64925289710,324.626449,0.000000,7,,112330894,0,9,62330894,0,,,
gapped_1percent_200M_uint64,200000000,0.800000,4,chained,xxh3,fast_modulo,64,25853557772,129.267789,62456469441,312.282347,63483436226,317.417181,0.000000,7,,112330894,0,3,47850551,129071310,,,
gapped_10percent_200M_uint64,200000000,1.333333,1,chained,aqua0_64,fast_modulo,16,32759318176,163.796591,56974092687,284.870463,54485232162,272.426161,0.000000,7,,39539027,0,11,89539027,0,,,
gapped_10percent_200M_uint64,200000000,1.333333,4,chained,aqua0_64,fast_modulo,16,20732342967,103.661715,48359610584,241.798053,48315668463,241.578342,0.000000,7,,39539027,0,3,58121483,142946905,,,
gapped_10percent_200M_uint64,200000000,1.333333,1,chained,aqua0_64,fast_modulo,64,32328650667,161.643253,58372343232,291.861716,58371399203,291.856996,0.000000,7,,39539027,0,11,89539027,0,,,
gapped_10percent_200M_uint64,200000000,1.333333,4,chained,aqua0_64,fast_modulo,64,31038393225,155.191966,57997780761,289.988904,57952958239,289.764791,0.000000,7,,39539027,0,3,58121483,142946905,,,
gapped_10percent_200M_uint64,200000000,1.333333,1,chained,xxh3,fast_modulo,16,25531847583,127.659238,49173525528,245.867628,49127336502,245.636683,0.000000,7,,39534346,0,12,89534346,0,,,
gapped_10percent_200M_uint64,200000000,1.333333,4,chained,xxh3,fast_modulo,16,22172480877,110.862404,48279340109,241.396701,48283070472,241.415352,0.000000,7,,39534346,0,3,58117019,142933730,,,
gapped_10percent_200M_uint64,200000000,1.333333,1,chained,xxh3,fast_modulo,64,32469392666,162.346963,59234421658,296.172108,59227109799,296.135549,0.000000,7,,39534346,0,12,89534346,0,,,
gapped_10percent_200M_uint64,200000000,1.333333,4,chained,xxh3,fast_modulo,64,31025537989,155.127690,58564560291,292.822801,58573227645,292.866138,0.000000,7,,39534346,0,3,58117019,142933730,,,
gapped_10percent_200M_uint64,200000000,1.000000,1,chained,aqua0_64,fast_modulo,16,19642244952,98.211225,46242010451,231.210052,46247638717,231.238194,0.000000,7,,73576739,0,11,73576739,0,,,
gapped_10percent_200M_uint64,200000000,1.000000,4,chained,aqua0_64,fast_modulo,16,17265296330,86.326482,46341802997,231.709015,46333718006,231.668590,0.000000,7,,73576739,0,3,52972445,138313041,,,
gapped_10percent_200M_uint64,200000000,1.000000,1,chained,murmur_finalizer64,fast_modulo,16,19734597520,98.672988,48046402215,240.232011,47770209696,238.851048,0.000000,7,,73571348,0,11,73571348,0,,,
gapped_10percent_200M_uint64,200000000,1.000000,4,chained,murmur_finalizer64,fast_modulo,16,19409763798,97.048819,48242674729,241.213374,47791880022,238.959400,0.000000,7,,73571348,0,3,52962870,138280132,,,
gapped_10percent_200M_uint64,200000000,1.000000,1,chained,xxh3,fast_modulo,16,20525403610,102.627018,50317307807,251.586539,48102983377,240.514917,0.000000,7,,73575684,0,10,73575684,0,,,
gapped_10percent_200M_uint64,200000000,1.000000,4,chained,xxh3,fast_modulo,16,19060038159,95.300191,50677768573,253.388843,47484797375,237.423987,0.000000,7,,73575684,0,3,52966640,138290876,,,
gapped_10percent_200M_uint64,200000000,0.800000,1,chained,aqua0_64,fast_modulo,16,17248468666,86.242343,50088875872,250.444379,47402926272,237.014631,0.000000,7,,112331597,0,10,62331597,0,,,
gapped_10percent_200M_uint64,200000000,0.800000,4,chained,aqua0_64,fast_modulo,16,15821638917,79.108195,44641640762,223.208204,44616983355,223.084917,0.000000,7,,112331597,0,3,47843637,129042951,,,
gapped_10percent_200M_uint64,200000000,0.800000,1,chained,aqua0_64,fast_modulo,64,23634875373,118.174377,54708411572,273.542058,54704556195,273.522781,0.000000,7,,112331597,0,10,62331597,0,,,
gapped_10percent_200M_uint64,200000000,0.800000,4,chained,aqua0_64,fast_modulo,64,24693664414,123.468322,55431859777,277.159299,55411132238,277.055661,0.000000,7,,112331597,0,3,47843637,129042951,,,
gapped_10percent_200M_uint64,200000000,0.800000,1,chained,xxh3,fast_modulo,16,17876640354,89.383202,45191505943,225.957530,45145331076,225.726655,0.000000,7,,112327873,0,9,62327873,0,,,
gapped_10percent_200M_uint64,200000000,0.800000,4,chained,xxh3,fast_modulo,16,17466607129,87.333036,45412481743,227.062409,45409110806,227.045554,0.000000,7,,112327873,0,3,47846338,129057479,,,
gapped_10percent_200M_uint64,200000000,0.800000,1,chained,xxh3,fast_modulo,64,24299462957,121.497315,57518046732,287.590234,56189168229,280.945841,0.000000,7,,112327873,0,9,62327873,0,,,
gapped_10percent_200M_uint64,200000000,0.800000,4,chained,xxh3,fast_modulo,64,26141345442,130.706727,59519778480,297.598892,58055996566,290.279983,0.000000,7,,112327873,0,3,47846338,129057479,,,
uniform_200M_uint64,199999999,1.333333,1,chained,aqua0_64,fast_modulo,16,25184923108,125.924616,66999630225,334.998153,68148661396,340.743309,0.000000,7,,39538984,0,11,89538984,0,,,
uniform_200M_uint64,199999999,1.333333,4,chained,aqua0_64,fast_modulo,16,27637782780,138.188915,56679731113,283.398657,53518278282,267.591393,0.000000,7,,39538984,0,3,58123656,142955640,,,
uniform_200M_uint64,199999999,1.333333,1,chained,aqua0_64,fast_modulo,64,33017177250,165.085887,67576637676,337.883190,66430625291,332.153128,0.000000,7,,39538984,0,11,89538984,0,,,
uniform_200M_uint64,199999999,1.333333,4,chained,aqua0_64,fast_modulo,64,37355397971,186.776991,71944310826,359.721556,72138049594,360.690250,0.000000,7,,39538984,0,3,58123656,142955640,,,
uniform_200M_uint64,199999999,1.333333,1,chained,xxh3,fast_modulo,16,34885411757,174.427060,65034587551,325.172939,67337244625,336.686225,0.000000,7,,39540201,0,11,89540201,0,,,
uniform_200M_uint64,199999999,1.333333,4,chained,xxh3,fast_modulo,16,28342127162,141.710637,66418357239,332.091788,66594931461,332.974659,0.000000,7,,39540201,0,3,58121604,142946215,,,
uniform_200M_uint64,199999999,1.333333,1,chained,xxh3,fast_modulo,64,40542349679,202.711749,59496325340,297.481628,59035350423,295.176754,0.000000,7,,39540201,0,11,89540201,0,,,
uniform_200M_uint64,199999999,1.333333,4,chained,xxh3,fast_modulo,64,30593543321,152.967717,58337203575,291.686019,58309265963,291.546331,0.000000,7,,39540201,0,3,58121604,142946215,,,
uniform_200M_uint64,199999999,1.000000,1,chained,aqua0_64,fast_modulo,16,19622903118,98.114516,46070790577,230.353954,46058419244,230.292097,0.000000,7,,73573153,0,9,73573153,0,,,
uniform_200M_uint64,199999999,1.000000,4,chained,aqua0_64,fast_modulo,16,17270607263,86.353037,46242783410,231.213918,46236019438,231.180098,0.000000,7,,73573153,0,3,52964415,138284507,,,
uniform_200M_uint64,199999999,1.000000,1,chained,murmur_finalizer64,fast_modulo,16,19727610525,98.638053,46010446423,230.052233,46010859861,230.054300,0.000000,7,,73581276,0,10,73581276,0,,,
uniform_200M_uint64,199999999,1.000000,4,chained,murmur_finalizer64,fast_modulo,16,18456902404,92.284512,45986815808,229.934080,45983748053,229.918741,0.000000,7,,73581276,0,3,52965453,138280536,,,
uniform_200M_uint64,199999999,1.000000,1,chained,xxh3,fast_modulo,16,20441962662,102.209814,46435546316,232.177733,46434097020,232.170486,0.000000,7,,73580124,0,10,73580124,0,,,
uniform_200M_uint64,199999999,1.000000,4,chained,xxh3,fast_modulo,16,18965238815,94.826195,46421380920,232.106906,46416062782,232.080315,0.000000,7,,73580124,0,3,52968392,138293444,,,
uniform_200M_uint64,199999999,0.800000,1,chained,aqua0_64,fast_modulo,16,16740854698,83.704274,45366983281,226.834918,45364309664,226.821549,0.000000,7,,112334019,0,9,62334020,0,,,
uniform_200M_uint64,199999999,0.800000,4,chained,aqua0_64,fast_modulo,16,15782197400,78.910987,44676810440,223.384053,44678196202,223.390982,0.000000,7,,112334019,0,3,47847223,129054872,,,
uniform_200M_uint64,199999999,0.800000,1,chained,aqua0_64,fast_modulo,64,23648229520,118.241148,55013054916,275.065276,54988822598,274.944114,0.000000,7,,112334019,0,9,62334020,0,,,
uniform_200M_uint64,199999999,0.800000,4,chained,aqua0_64,fast_modulo,64,23693333982,118.466671,55518331102,277.591657,55513253168,277.566267,0.000000,7,,112334019,0,3,47847223,129054872,,,
uniform_200M_uint64,199999999,0.800000,1,chained,xxh3,fast_modulo,16,17999791461,89.998958,45455950079,227.279752,45448261450,227.241308,0.000000,7,,112335803,0,10,62335804,0,,,
uniform_200M_uint64,199999999,0.800000,4,chained,xxh3,fast_modulo,16,17587321681,87.936609,45746374465,228.731873,45750544305,228.752723,0.000000,7,,112335803,0,3,47847686,129054940,,,
uniform_200M_uint64,199999999,0.800000,1,chained,xxh3,fast_modulo,64,24434964892,122.174825,55687990043,278.439952,55710521641,278.552610,0.000000,7,,112335803,0,10,62335804,0,,,
uniform_200M_uint64,199999999,0.800000,4,chained,xxh3,fast_modulo,64,24861390643,124.306954,55717741739,278.588710,55699454951,278.497276,0.000000,7,,112335803,0,3,47847686,129054940,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_balanced_kicking,aqua0_64-murmur3_fin64_2,fast_modulo-fast_modulo,16,45650448689,228.252245,45460090154,227.300452,45450819801,227.254100,0.000000,7,0.613883,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_balanced_kicking,aqua0_64-murmur3_fin64_2,fast_modulo-fast_modulo,64,74844371692,374.221860,63978780316,319.893903,63940990747,319.704955,0.000000,7,0.613883,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_biased_kicking_10,aqua0_64-murmur3_fin64_2,fast_modulo-fast_modulo,16,66187243388,330.936219,44654225849,223.271130,44653721947,223.268611,0.000000,7,0.811129,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_biased_kicking_10,aqua0_64-murmur3_fin64_2,fast_modulo-fast_modulo,64,93976719410,469.883599,61844586926,309.222936,61805525089,309.027627,0.000000,7,0.811129,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_balanced_kicking,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,16,45660904333,228.304523,44532884187,222.664422,44481510986,222.407556,0.000000,7,0.613966,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_balanced_kicking,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,64,74320445585,371.602230,63503702375,317.518513,63512634000,317.563172,0.000000,7,0.613966,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_biased_kicking_10,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,16,61337112253,306.685563,44125643926,220.628221,44119509933,220.597551,0.000000,7,0.811111,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_biased_kicking_10,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,64,94605131142,473.025658,61585219311,307.926098,61553193458,307.765969,0.000000,7,0.811111,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_balanced_kicking,xxh3-murmur3_fin64_2,fast_modulo-fast_modulo,16,47299623068,236.498117,45526385195,227.631927,45587388424,227.936943,0.000000,7,0.613960,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_balanced_kicking,xxh3-murmur3_fin64_2,fast_modulo-fast_modulo,64,74792106889,373.960536,63622386311,318.111933,63595407555,317.977039,0.000000,7,0.613960,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_biased_kicking_10,xxh3-murmur3_fin64_2,fast_modulo-fast_modulo,16,61129479169,305.647397,44646008177,223.230042,44651158756,223.255795,0.000000,7,0.811156,,,,,,,,
uniform_200M_uint64,199999999,0.980000,8,cuckoo_8_biased_kicking_10,xxh3-murmur3_fin64_2,fast_modulo-fast_modulo,64,94382599648,471.913001,61434987711,307.174940,61420649434,307.103249,0.000000,7,0.811156,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_balanced_kicking,aqua0_64-murmur3_fin64_2,fast_modulo-fast_modulo,16,39498054873,197.490275,45284801400,226.424008,45274516449,226.372583,0.000000,7,0.650308,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_balanced_kicking,aqua0_64-murmur3_fin64_2,fast_modulo-fast_modulo,64,66622368578,333.111845,62563711400,312.818559,62541285773,312.706430,0.000000,7,0.650308,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_biased_kicking_10,aqua0_64-murmur3_fin64_2,fast_modulo-fast_modulo,16,64563581062,322.817907,45392580965,226.962906,45436729642,227.183649,0.000000,7,0.835358,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_biased_kicking_10,aqua0_64-murmur3_fin64_2,fast_modulo-fast_modulo,64,77410620714,387.053106,60374160369,301.870803,60356473688,301.782370,0.000000,7,0.835358,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_balanced_kicking,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,16,39369417291,196.847087,43827439217,219.137197,43822205728,219.111030,0.000000,7,0.650358,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_balanced_kicking,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,64,66859618368,334.298094,62227996790,311.139986,62190527014,310.952637,0.000000,7,0.650358,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_biased_kicking_10,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,16,49871577679,249.357890,43188631513,215.943159,43187932668,215.939664,0.000000,7,0.835409,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_biased_kicking_10,murmur_finalizer64-murmur3_fin64_2,fast_modulo-fast_modulo,64,73326365107,366.631827,60693189460,303.465949,60656712894,303.283566,0.000000,7,0.835409,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_balanced_kicking,xxh3-murmur3_fin64_2,fast_modulo-fast_modulo,16,41300908647,206.504544,45242459642,226.212299,45284383438,226.421918,0.000000,7,0.650360,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_balanced_kicking,xxh3-murmur3_fin64_2,fast_modulo-fast_modulo,64,67283599456,336.417999,62616879355,313.084398,62570266025,312.851332,0.000000,7,0.650360,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_biased_kicking_10,xxh3-murmur3_fin64_2,fast_modulo-fast_modulo,16,49406809473,247.034049,44112336490,220.561684,44108686794,220.543435,0.000000,7,0.835396,,,,,,,,
uniform_200M_uint64,199999999,0.950000,8,cuckoo_8_biased_kicking_10,xxh3-murmur3_fin64_2,fast_modulo-fast_modulo,64,73347734135,366.738673,60616714828,303.083576,60576557270,302.882788,0.000000,7,0.835396,,,,,,,,
osm_cellids_200M_uint64,200000000,1.333333,1,chained,aqua0_64,fast_modulo,16,23639204651,118.196023,49934559800,249.672799,49935742689,249.678713,0.000000,7,,39539130,0,12,89539130,0,,,
osm_cellids_200M_uint64,200000000,1.333333,4,chained,aqua0_64,fast_modulo,16,20007412648,100.037063,49372273525,246.861368,49373091902,246.865460,0.000000,7,,39539130,0,3,58123419,142954546,,,
osm_cellids_200M_uint64,200000000,1.333333,1,chained,aqua0_64,fast_modulo,64,32168731862,160.843659,58164053619,290.820268,58175904032,290.879520,0.000000,7,,39539130,0,12,89539130,0,,,
osm_cellids_200M_uint64,200000000,1.333333,4,chained,aqua0_64,fast_modulo,64,31185042961,155.925215,57674736570,288.373683,57686641100,288.433205,0.000000,7,,39539130,0,3,58123419,142954546,,,
osm_cellids_200M_uint64,200000000,1.333333,1,chained,xxh3,fast_modulo,16,25477206563,127.386033,49190724492,245.953622,49182139311,245.910697,0.000000,7,,39541307,0,11,89541307,0,,,
osm_cellids_200M_uint64,200000000,1.333333,4,chained,xxh3,fast_modulo,16,22186695631,110.933478,48191403121,240.957016,48187638187,240.938191,0.000000,7,,39541307,0,3,58118202,142931501,,,
osm_cellids_200M_uint64,200000000,1.333333,1,chained,xxh3,fast_modulo,64,32418041385,162.090207,58873886918,294.369435,58852744262,294.263721,0.000000,7,,39541307,0,11,89541307,0,,,
osm_cellids_200M_uint64,200000000,1.333333,4,chained,xxh3,fast_modulo,64,30781888032,153.909440,58274729934,291.373650,58265095996,291.325480,0.000000,7,,39541307,0,3,58118202,142931501,,,
osm_cellids_200M_uint64,200000000,1.000000,1,chained,aqua0_64,fast_modulo,16,19695814692,98.479073,46171965652,230.859828,46188840285,230.944201,0.000000,7,,73571514,0,10,73571514,0,,,
osm_cellids_200M_uint64,200000000,1.000000,4,chained,aqua0_64,fast_modulo,16,17238714206,86.193571,46163657092,230.818285,46158733810,230.793669,0.000000,7,,73571514,0,3,52961987,138276434,,,
osm_cellids_200M_uint64,200000000,1.000000,1,chained,murmur_finalizer64,fast_modulo,16,19435624471,97.178122,45949531776,229.747659,45971786201,229.858931,0.000000,7,,73581540,0,10,73581540,0,,,
osm_cellids_200M_uint64,200000000,1.000000,4,chained,murmur_finalizer64,fast_modulo,16,18464659010,92.323295,45979154981,229.895775,45972726695,229.863633,0.000000,7,,73581540,0,3,52970935,138302200,,,
