dataset,numelements,load_factor,model,reducer,sample_size,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,sample_nanoseconds_total,sample_nanoseconds_per_key,prepare_nanoseconds_total,prepare_nanoseconds_per_key,build_nanoseconds_total,build_nanoseconds_per_key,hashing_nanoseconds_total,hashing_nanoseconds_per_key,total_nanoseconds,total_nanoseconds_per_key
books_200M_uint32,199999999,0.750000,pgm_hash_eps8_epsrec4,min_max_cutoff,1.000000,0,17,0.955178,117325279,0.439970,40703603,0.152639,91362216,0.456811,658432616,3.292163,21475498920,107.377495,2133992553,10.669963,44760829451,223.804148,69028753540,345.143769
books_200M_uint32,199999999,1.000000,pgm_eps128_epsrec4,min_max_cutoff,0.001000,0,243339,45.363412,199800009,0.999000,199990,0.001000,199999999,1.000000,22464562,0.112323,10886205,0.054431,44571794,0.222859,11197662713,55.988314,11275585274,56.377927
books_200M_uint32,199999999,1.000000,pgm_eps128_epsrec4,min_max_cutoff,0.010000,0,25559,11.730065,198001589,0.990008,1998388,0.009992,199999977,1.000000,234666004,1.173330,193859659,0.969298,18164664,0.090823,19016743191,95.083716,19463433518,97.317168
books_200M_uint32,199999999,1.000000,pgm_eps128_epsrec4,min_max_cutoff,0.100000,0,2593,4.029130,180252874,0.901264,18929113,0.094646,199181987,0.995910,2100756083,10.503780,1778173402,8.890867,128441107,0.642206,17506107417,87.530538,21513478009,107.567391
books_200M_uint32,199999999,1.000000,pgm_eps128_epsrec4,min_max_cutoff,1.000000,0,253,1.349881,74402378,0.372012,48213235,0.241066,122615613,0.613078,715515753,3.577579,18236656941,91.183285,1357608223,6.788041,24231690838,121.158455,44541471755,222.707360
books_200M_uint32,199999999,1.000000,pgm_eps16_epsrec4,min_max_cutoff,0.001000,0,36866,35.552094,199801526,0.999008,198473,0.000992,199999999,1.000000,17617047,0.088085,10683090,0.053415,4682994,0.023415,13237901979,66.189510,13270885110,66.354426
books_200M_uint32,199999999,1.000000,pgm_eps16_epsrec4,min_max_cutoff,0.010000,0,4122,11.384061,198016657,0.990083,1983315,0.009917,199999972,1.000000,316809946,1.584050,120473829,0.602369,34464884,0.172324,20185307248,100.926537,20657055907,103.285280
books_200M_uint32,199999999,1.000000,pgm_eps16_epsrec4,min_max_cutoff,0.100000,0,451,3.916695,180468679,0.902343,18738607,0.093693,199207286,0.996036,1797066032,8.985330,1526128631,7.630643,177087851,0.885439,22192572775,110.962864,25692855289,128.464277
books_200M_uint32,199999999,1.000000,pgm_eps16_epsrec4,min_max_cutoff,1.000000,0,34,1.158308,73746092,0.368730,48025748,0.240129,121771840,0.608859,779998232,3.899991,18253454434,91.267273,2411100322,12.055502,39438439873,197.192200,60882992861,304.414966
books_200M_uint32,199999999,1.000000,pgm_eps8_epsrec4,min_max_cutoff,0.001000,0,21190,35.375871,199802960,0.999015,197039,0.000985,199999999,1.000000,13862926,0.069315,10512116,0.052561,2471481,0.012357,16532855663,82.664279,16559702186,82.798511
books_200M_uint32,199999999,1.000000,pgm_eps8_epsrec4,min_max_cutoff,0.010000,0,2568,11.531841,198030804,0.990154,1969135,0.009846,199999939,1.000000,441044954,2.205225,187273609,0.936368,29199338,0.145997,21548601605,107.743009,22206119506,111.030598
books_200M_uint32,199999999,1.000000,pgm_eps8_epsrec4,min_max_cutoff,0.100000,0,322,3.926784,180649988,0.903250,18588867,0.092944,199238855,0.996194,2010148632,10.050743,1464474582,7.322373,169794019,0.848970,26337782909,131.688915,29982200142,149.911001
books_200M_uint32,199999999,1.000000,pgm_eps8_epsrec4,min_max_cutoff,1.000000,0,18,1.075128,71071333,0.355357,48049727,0.240249,119121060,0.595605,608258551,3.041293,18837988782,94.189944,1846210766,9.231054,46429945742,232.149730,67722403841,338.612021
books_200M_uint32,199999999,1.000000,pgm_hash_eps128_epsrec4,min_max_cutoff,0.001000,0,15749,1.647277,84410964,0.422055,48666343,0.243332,133077307,0.665387,18822500,0.094113,10195119,0.050976,3173416,0.015867,13701688579,68.508443,13733879614,68.669398
books_200M_uint32,199999999,1.000000,pgm_hash_eps128_epsrec4,min_max_cutoff,0.010000,0,1391,1.092424,74196860,0.370984,48360194,0.241801,122557054,0.612785,167240550,0.836203,154223902,0.771120,15176749,0.075884,16115110256,80.575552,16451751457,82.258758
books_200M_uint32,199999999,1.000000,pgm_hash_eps128_epsrec4,min_max_cutoff,0.100000,0,295,1.083870,73967936,0.369840,48442382,0.242212,122410318,0.612052,2251639577,11.258198,1717843218,8.589216,113428343,0.567142,17090606792,85.453034,21173517930,105.867590
books_200M_uint32,199999999,1.000000,pgm_hash_eps128_epsrec4,min_max_cutoff,1.000000,0,75,1.084935,74101800,0.370509,48514520,0.242573,122616320,0.613082,680731082,3.403655,18885389684,94.426949,1232507926,6.162540,24947346839,124.736735,45745975531,228.729879
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.001000,0,2016,1.100877,74535738,0.372679,48541358,0.242707,123077096,0.615385,18244095,0.091220,9715475,0.048577,2192634,0.010963,14461060987,72.305305,14491213191,72.456066
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.010000,0,704,1.091805,74549315,0.372747,48566088,0.242830,123115403,0.615577,150835944,0.754180,109018681,0.545093,12032852,0.060164,19951750395,99.758752,20223637872,101.118190
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.100000,0,85,1.091439,74651931,0.373260,48638130,0.243191,123290061,0.616450,1618319533,8.091598,1292768610,6.463843,121643895,0.608219,25848725578,129.243629,28881457616,144.407289
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec0,min_max_cutoff,1.000000,0,33,1.056297,72532199,0.362661,48881789,0.244409,121413988,0.607070,696627317,3.483137,17052511939,85.262560,1507816167,7.539081,55430761728,277.153810,74687717151,373.438588
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.001000,0,2016,1.100877,74535738,0.372679,48541358,0.242707,123077096,0.615385,15622842,0.078114,9538785,0.047694,1638957,0.008195,12078535304,60.392677,12105335888,60.526680
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.010000,0,704,1.091805,74549315,0.372747,48566088,0.242830,123115403,0.615577,333414776,1.667074,118628435,0.593142,15453597,0.077268,22457050374,112.285252,22924547182,114.622736
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.100000,0,85,1.091439,74651931,0.373260,48638130,0.243191,123290061,0.616450,1496812727,7.484064,1295879906,6.479400,109389672,0.546948,19924944517,99.624723,22827026822,114.135135
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec1,min_max_cutoff,1.000000,0,33,1.056297,72532199,0.362661,48881789,0.244409,121413988,0.607070,737706202,3.688531,16392161005,81.960805,1339483793,6.697419,45308284571,226.541424,63777635571,318.888179
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.001000,0,2016,1.100896,74538588,0.372693,48541651,0.242708,123080239,0.615401,16869705,0.084349,9954666,0.049773,3402547,0.017013,18762418697,93.812094,18792645615,93.963229
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.010000,0,704,1.091789,74547266,0.372736,48565121,0.242826,123112387,0.615562,182826204,0.914131,121501609,0.607508,22632254,0.113161,17467693206,87.338466,17794653273,88.973267
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.100000,0,85,1.091444,74652011,0.373260,48637889,0.243189,123289900,0.616450,1963971481,9.819857,1485215406,7.426077,148722441,0.743612,23024320119,115.121601,26622229447,133.111148
books_200M_uint32,199999999,1.000000,pgm_hash_eps16_epsrec4,min_max_cutoff,1.000000,0,33,1.056297,72532256,0.362661,48881843,0.244409,121414099,0.607070,613038560,3.065193,19301491554,96.507458,1786573502,8.932868,39788820250,198.944102,61489923866,307.449621
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.001000,0,54581,4.025356,77883461,0.389417,47644278,0.238221,125527739,0.627639,16677574,0.083388,9036299,0.045181,1510637,0.007553,10822453722,54.112269,10849678232,54.248391
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.010000,0,2573,1.128770,76275305,0.381377,48078978,0.240395,124354283,0.621771,147909200,0.739546,112466238,0.562331,8479942,0.042400,13706472801,68.532364,13975328181,69.876641
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.100000,0,656,1.084767,73955986,0.369780,48417680,0.242088,122373666,0.611868,1674224609,8.371123,1292317548,6.461588,83765173,0.418826,20527748162,102.638741,23578055492,117.890278
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec0,min_max_cutoff,1.000000,0,341,1.084593,74017439,0.370087,48465206,0.242326,122482645,0.612413,643232403,3.216162,16892821658,84.464109,1033164229,5.165821,28845034051,144.225171,47414252341,237.071263
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.001000,0,54581,4.025356,77883461,0.389417,47644278,0.238221,125527739,0.627639,36136400,0.180682,9986717,0.049934,1312624,0.006563,21418575319,107.092877,21466011060,107.330056
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.010000,0,2573,1.128770,76275305,0.381377,48078978,0.240395,124354283,0.621771,183269625,0.916348,113649680,0.568248,10421797,0.052109,13961225128,69.806126,14268566230,71.342832
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.100000,0,656,1.084767,73955986,0.369780,48417680,0.242088,122373666,0.611868,1574484720,7.872424,1437425890,7.187129,80893856,0.404469,17084321932,85.421610,20177126398,100.885632
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec1,min_max_cutoff,1.000000,0,341,1.084593,74017439,0.370087,48465206,0.242326,122482645,0.612413,650644104,3.253221,16719004950,83.595025,964650493,4.823252,32330352096,161.651761,50664651643,253.323259
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.001000,0,54581,4.025356,77883461,0.389417,47644278,0.238221,125527739,0.627639,23805160,0.119026,10059508,0.050298,35013635,0.175068,10632628244,53.163141,10701506547,53.507533
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.010000,0,2573,1.128770,76275305,0.381377,48078978,0.240395,124354283,0.621771,153338014,0.766690,131787954,0.658940,12174304,0.060872,10856577627,54.282888,11153877899,55.769390
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.100000,0,656,1.084767,73955986,0.369780,48417680,0.242088,122373666,0.611868,1579315756,7.896579,1346502219,6.732511,80900246,0.404501,13445659820,67.228299,16452378041,82.261891
books_200M_uint32,199999999,1.000000,pgm_hash_eps256_epsrec4,min_max_cutoff,1.000000,0,341,1.084593,74017439,0.370087,48465206,0.242326,122482645,0.612413,633882536,3.169413,15507017527,77.535088,835634723,4.178174,26134600894,130.673005,43111135680,215.555679
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.001000,0,2922,1.136380,76513815,0.382569,48867198,0.244336,125381013,0.626905,16139550,0.080698,8982413,0.044912,2082976,0.010415,23748127924,118.740640,23775332863,118.876665
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.010000,0,493,1.116697,76507663,0.382538,48864275,0.244321,125371938,0.626860,209799903,1.049000,119777903,0.598890,13710305,0.068552,26993255418,134.966278,27336543529,136.682718
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.100000,0,49,1.105854,75814795,0.379074,48982897,0.244914,124797692,0.623988,1984177521,9.920888,1350293190,6.751466,150599882,0.752999,42624571614,213.122859,46109642207,230.548212
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec0,min_max_cutoff,1.000000,0,10,0.936542,64585468,0.322927,48350641,0.241753,112936109,0.564681,733383505,3.666918,15597532922,77.987665,1839837764,9.199189,101800905330,509.004529,119971659521,599.858301
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.001000,0,2922,1.136380,76513815,0.382569,48867198,0.244336,125381013,0.626905,16542998,0.082715,9425177,0.047126,1996985,0.009985,22336074793,111.680375,22364039953,111.820200
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.010000,0,493,1.116697,76507663,0.382538,48864275,0.244321,125371938,0.626860,195008804,0.975044,111063605,0.555318,14973049,0.074865,21705328147,108.526641,22026373605,110.131869
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.100000,0,49,1.105854,75814795,0.379074,48982897,0.244914,124797692,0.623988,1603640796,8.018204,1291617219,6.458086,194420699,0.972103,38833504235,194.167522,41923182949,209.615916
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec1,min_max_cutoff,1.000000,0,10,0.936542,64585468,0.322927,48350641,0.241753,112936109,0.564681,803572617,4.017863,16412852833,82.064265,1867902982,9.339515,64310556299,321.552783,83394884731,416.974426
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.001000,0,2922,1.136380,76513815,0.382569,48867198,0.244336,125381013,0.626905,14544514,0.072723,9468390,0.047342,2486996,0.012435,19498375741,97.491879,19524875641,97.624379
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.010000,0,493,1.116697,76507663,0.382538,48864275,0.244321,125371938,0.626860,296210106,1.481051,122360585,0.611803,20710449,0.103552,25494640149,127.473201,25933921289,129.669607
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.100000,0,49,1.105854,75814795,0.379074,48982897,0.244914,124797692,0.623988,1734708117,8.673541,1317466970,6.587335,176869936,0.884350,31203961934,156.019810,34433006957,172.165036
books_200M_uint32,199999999,1.000000,pgm_hash_eps4_epsrec4,min_max_cutoff,1.000000,0,10,0.936542,64585468,0.322927,48350641,0.241753,112936109,0.564681,660377706,3.301889,15826792063,79.133961,1808476238,9.042381,47070586285,235.352933,65366232292,326.831163
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.001000,0,6915,1.217912,76065279,0.380326,47924819,0.239624,123990098,0.619950,18151484,0.090757,9211228,0.046056,1403138,0.007016,12685050143,63.425251,12713815993,63.569080
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.010000,0,2155,1.095359,74015643,0.370078,48437950,0.242190,122453593,0.612268,137784334,0.688922,107825408,0.539127,9539726,0.047699,20184932291,100.924662,20440081759,102.200409
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.100000,0,207,1.084863,74071682,0.370358,48467792,0.242339,122539474,0.612697,1529677292,7.648386,1329547614,6.647738,86108042,0.430540,27185760712,135.928804,30131093660,150.655469
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec0,min_max_cutoff,1.000000,0,45,1.083950,74101161,0.370506,48606551,0.243033,122707712,0.613539,632423154,3.162116,15913312526,79.566563,969005779,4.845029,31538988101,157.694941,49053729560,245.268649
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.001000,0,6915,1.217912,76065279,0.380326,47924819,0.239624,123990098,0.619950,17704156,0.088521,9807511,0.049038,35404000,0.177020,12915204352,64.576022,12978120019,64.890600
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.010000,0,2155,1.095359,74015643,0.370078,48437950,0.242190,122453593,0.612268,264088224,1.320441,125091379,0.625457,10885122,0.054426,17960897890,89.804490,18360962615,91.804814
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.100000,0,207,1.084863,74071682,0.370358,48467792,0.242339,122539474,0.612697,1733620314,8.668102,1259816352,6.299082,88742823,0.443714,17656302525,88.281513,20738482014,103.692411
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec1,min_max_cutoff,1.000000,0,45,1.083950,74101161,0.370506,48606551,0.243033,122707712,0.613539,629996195,3.149981,14883901063,74.419506,1008219740,5.041099,32168699661,160.843499,48690816659,243.454085
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.001000,0,6915,1.217912,76065279,0.380326,47924819,0.239624,123990098,0.619950,17413277,0.087066,9033908,0.045170,1207907,0.006040,12383059270,61.915297,12410714362,62.053572
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.010000,0,2155,1.095359,74015643,0.370078,48437950,0.242190,122453593,0.612268,162128847,0.810644,109157226,0.545786,10743686,0.053718,19645124780,98.225624,19927154539,99.635773
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.100000,0,207,1.084863,74071682,0.370358,48467792,0.242339,122539474,0.612697,1575867255,7.879336,1302598225,6.512991,79147824,0.395739,18237432738,91.187164,21195046042,105.975231
books_200M_uint32,199999999,1.000000,pgm_hash_eps64_epsrec4,min_max_cutoff,1.000000,0,45,1.083950,74101161,0.370506,48606551,0.243033,122707712,0.613539,639829667,3.199148,15523712510,77.618563,932803137,4.664016,32282754681,161.413774,49379099995,246.895501
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec0,min_max_cutoff,0.001000,0,2744,1.116416,75185789,0.375929,48677178,0.243386,123862967,0.619315,24483769,0.122419,11150021,0.055750,1635890,0.008179,23977530114,119.887651,24014799794,120.074000
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec0,min_max_cutoff,0.010000,0,263,1.099271,75230475,0.376152,48703222,0.243516,123933697,0.619668,147036928,0.735185,107991163,0.539956,12093405,0.060467,24055331687,120.276659,24322453183,121.612267
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec0,min_max_cutoff,0.100000,0,55,1.097181,75146061,0.375730,48817455,0.244087,123963516,0.619818,1699697753,8.498489,1279649991,6.398250,121460853,0.607304,35356456607,176.782284,38457265204,192.286327
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec0,min_max_cutoff,1.000000,0,18,1.008307,69570950,0.347855,48930258,0.244651,118501208,0.592506,832029572,4.160148,17471591344,87.357957,1382658443,6.913292,97219426229,486.097134,116905705588,584.528531
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec1,min_max_cutoff,0.001000,0,2744,1.116416,75185789,0.375929,48677178,0.243386,123862967,0.619315,14431144,0.072156,8898451,0.044492,2529006,0.012645,18875728818,94.378645,18901587419,94.507938
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec1,min_max_cutoff,0.010000,0,263,1.099271,75230475,0.376152,48703222,0.243516,123933697,0.619668,218993213,1.094966,111121679,0.555608,15850678,0.079253,20835297404,104.176488,21181262974,105.906315
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec1,min_max_cutoff,0.100000,0,55,1.097181,75146061,0.375730,48817455,0.244087,123963516,0.619818,1516707099,7.583536,1274859616,6.374298,136313104,0.681566,28260385567,141.301929,31188265386,155.941328
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec1,min_max_cutoff,1.000000,0,18,1.008307,69570950,0.347855,48930258,0.244651,118501208,0.592506,589788111,2.948941,16583201704,82.916009,1764357695,8.821789,57872375640,289.361880,76809723150,384.048618
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec4,min_max_cutoff,0.001000,0,2744,1.116313,75188799,0.375944,48683062,0.243415,123871861,0.619359,16600986,0.083005,10600248,0.053001,3230495,0.016152,21220387555,106.101938,21250819284,106.254097
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec4,min_max_cutoff,0.010000,0,263,1.099270,75229785,0.376149,48702631,0.243513,123932416,0.619662,171883351,0.859417,136017847,0.680089,24943702,0.124719,20038169614,100.190849,20371014514,101.855073
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec4,min_max_cutoff,0.100000,0,55,1.097181,75145997,0.375730,48817439,0.244087,123963436,0.619817,2582629616,12.913148,1481426161,7.407131,190947485,0.954737,28550969595,142.754849,32805972857,164.029865
books_200M_uint32,199999999,1.000000,pgm_hash_eps8_epsrec4,min_max_cutoff,1.000000,0,18,1.008307,69570935,0.347855,48930236,0.244651,118501171,0.592506,714366683,3.571833,20393650691,101.968254,1895515311,9.477577,45315970610,226.579854,68319503295,341.597518
books_200M_uint64,200000000,0.250000,pgm_eps128_epsrec4,min_max_cutoff,0.001000,0,236069,45.832542,799800017,0.999750,199983,0.000250,200000000,1.000000,39557738,0.197789,10819367,0.054097,28114622,0.140573,22326261332,111.631307,22404753059,112.023765
books_200M_uint64,200000000,0.250000,pgm_eps128_epsrec4,min_max_cutoff,0.010000,0,25864,11.644400,798000894,0.997501,1999088,0.002499,199999982,1.000000,172102630,0.860513,156124420,0.780622,15869006,0.079345,23685781293,118.428906,24029877349,120.149387
books_200M_uint64,200000000,0.250000,pgm_eps128_epsrec4,min_max_cutoff,0.100000,0,2645,4.248826,780312779,0.975391,18305633,0.022882,198618412,0.993092,2061451647,10.307258,1678443784,8.392219,142192590,0.710963,24644237608,123.221188,28526325629,142.631628
books_200M_uint64,200000000,0.250000,pgm_eps128_epsrec4,min_max_cutoff,1.000000,0,255,2.046334,697571616,0.871965,36394328,0.045493,133965944,0.669830,863129777,4.315649,20152204690,100.761023,1342156739,6.710784,31646666785,158.233334,54004157991,270.020790
books_200M_uint64,200000000,0.250000,pgm_eps16_epsrec4,min_max_cutoff,0.001000,0,35737,35.729140,799801439,0.999752,198561,0.000248,200000000,1.000000,18287670,0.091438,10135160,0.050676,4713727,0.023569,26513698103,132.568491,26546834660,132.734173
books_200M_uint64,200000000,0.250000,pgm_eps16_epsrec4,min_max_cutoff,0.010000,0,3914,11.432505,798015887,0.997520,1984087,0.002480,199999974,1.000000,230084487,1.150422,126265018,0.631325,22142944,0.110715,24872637640,124.363188,25251130089,126.255650
books_200M_uint64,200000000,0.250000,pgm_eps16_epsrec4,min_max_cutoff,0.100000,0,445,4.168099,780526597,0.975658,18119471,0.022649,198646068,0.993230,2078224825,10.391124,1574070152,7.870351,161753017,0.808765,29070335269,145.351676,32884383263,164.421916
books_200M_uint64,200000000,0.250000,pgm_eps16_epsrec4,min_max_cutoff,1.000000,0,33,1.917381,697356326,0.871695,36599240,0.045749,133955566,0.669778,863059930,4.315300,19155347594,95.776738,1641725361,8.208627,44301505514,221.507528,65961638399,329.808192
books_200M_uint64,200000000,0.250000,pgm_eps8_epsrec4,min_max_cutoff,0.001000,0,23646,35.473832,799802845,0.999754,197155,0.000246,200000000,1.000000,17473395,0.087367,9991606,0.049958,4541172,0.022706,27410130445,137.050652,27442136618,137.210683
books_200M_uint64,200000000,0.250000,pgm_eps8_epsrec4,min_max_cutoff,0.010000,0,2489,11.522331,798029755,0.997537,1970202,0.002463,199999957,1.000000,189606512,0.948033,209447128,1.047236,24476139,0.122381,25284662174,126.423311,25708191953,128.540960
books_200M_uint64,200000000,0.250000,pgm_eps8_epsrec4,min_max_cutoff,0.100000,0,292,4.179385,780708002,0.975885,17963441,0.022454,198671443,0.993357,1914168962,9.570845,1713594368,8.567972,179384401,0.896922,32616747266,163.083736,36423894997,182.119475
books_200M_uint64,200000000,0.250000,pgm_eps8_epsrec4,min_max_cutoff,1.000000,0,18,1.837635,695367860,0.869210,37534353,0.046918,132902213,0.664511,700209325,3.501047,18125332437,90.626662,1966550453,9.832752,50672090071,253.360450,71464182286,357.320911
books_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec4,min_max_cutoff,0.001000,0,29618,2.710733,679172279,0.848965,31866089,0.039833,111038368,0.555192,26123309,0.130617,10002944,0.050015,3868731,0.019344,18843269196,94.216346,18883264180,94.416321
books_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec4,min_max_cutoff,0.010000,0,1725,1.420989,653662638,0.817078,25740436,0.032176,79403074,0.397015,171037791,0.855189,135884579,0.679423,20654381,0.103272,22833045096,114.165225,23160621847,115.803109
books_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec4,min_max_cutoff,0.100000,0,424,1.361876,648633123,0.810791,24031465,0.030039,72664588,0.363323,2109940730,10.549704,1537768950,7.688845,137891505,0.689458,25995313135,129.976566,29780914320,148.904572
books_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec4,min_max_cutoff,1.000000,0,246,1.360830,648604008,0.810755,24058095,0.030073,72662103,0.363311,925320420,4.626602,20492337147,102.461686,1192188965,5.960945,28919394126,144.596971,51529240658,257.646203
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.001000,0,8753,1.505503,648978853,0.811224,24219080,0.030274,73197933,0.365990,15555870,0.077779,8941394,0.044707,1478100,0.007391,20795076689,103.975383,20821052053,104.105260
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.010000,0,654,1.362794,648765658,0.810957,24159908,0.030200,72925566,0.364628,155423035,0.777115,106985180,0.534926,11546994,0.057735,32382293223,161.911466,32656248432,163.281242
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.100000,0,246,1.362106,648812530,0.811016,24203469,0.030254,73015999,0.365080,1686332326,8.431662,1307982884,6.539914,118638970,0.593195,33930035262,169.650176,37042989442,185.214947
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec0,min_max_cutoff,1.000000,0,30,1.343507,647541987,0.809427,23944738,0.029931,71486725,0.357434,854540227,4.272701,21038657213,105.193286,1857253098,9.286265,75753790779,378.768954,99504241317,497.521207
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.001000,0,8753,1.505503,648978853,0.811224,24219080,0.030274,73197933,0.365990,36654898,0.183274,9740649,0.048703,2495518,0.012478,31889459417,159.447297,31938350482,159.691752
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.010000,0,654,1.362794,648765658,0.810957,24159908,0.030200,72925566,0.364628,144596972,0.722985,111471347,0.557357,12696609,0.063483,24806703431,124.033517,25075468359,125.377342
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.100000,0,246,1.362106,648812530,0.811016,24203469,0.030254,73015999,0.365080,1770097186,8.850486,1273991168,6.369956,122417090,0.612085,28592257942,142.961290,31758763386,158.793817
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec1,min_max_cutoff,1.000000,0,30,1.343507,647541987,0.809427,23944738,0.029931,71486725,0.357434,612175210,3.060876,16944668111,84.723341,2042343824,10.211719,59405255948,297.026280,79004443093,395.022215
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.001000,0,8753,1.505625,648989786,0.811237,24221440,0.030277,73211226,0.366056,17901900,0.089510,10020551,0.050103,5167880,0.025839,24567387360,122.836937,24600477691,123.002388
books_200M_uint64,200000000,0.250000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.010000,0,654,1.362803,648766021,0.810958,24159659,0.030200,72925680,0.364628,156944634,0.784723,121953992,0.609770,26180569,0.130903,24394243455,121.971217,24699322650,123.496613
