dataset,numelements,load_factor,model,reducer,sample_size,min,max,std_dev,empty_slots,empty_slots_percent,colliding_slots,colliding_slots_percent,total_colliding_keys,total_colliding_keys_percent,sample_nanoseconds_total,sample_nanoseconds_per_key,prepare_nanoseconds_total,prepare_nanoseconds_per_key,build_nanoseconds_total,build_nanoseconds_per_key,hashing_nanoseconds_total,hashing_nanoseconds_per_key,total_nanoseconds,total_nanoseconds_per_key
normal_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec1,clamp,1.000000,0,8,0.873849,601360616,0.751701,1360344,0.001700,2720960,0.013605,499102311,2.495512,20459588835,102.297944,2089285313,10.446427,21883729917,109.418650,44931706376,224.658532
normal_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec1,clamp,0.010000,0,4060,0.467586,13343070,0.066715,13234742,0.066174,26577812,0.132889,411586781,2.057934,144952297,0.724761,25979741,0.129899,20926288911,104.631445,21508807730,107.544039
normal_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec1,clamp,0.001000,0,31951,2.344121,33395076,0.166975,29560899,0.147804,62955975,0.314780,234873927,1.174370,11616078,0.058080,6045862,0.030229,17157947258,85.789736,17410483125,87.052416
normal_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec1,clamp,1.000000,0,9,0.134803,1815855,0.009079,1815219,0.009076,3631074,0.018155,529503657,2.647518,21546503090,107.732515,2073815342,10.369077,26997541848,134.987709,51147363937,255.736820
normal_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec1,clamp,0.001000,0,185,0.530622,25486083,0.127430,23853384,0.119267,49339467,0.246697,234873927,1.174370,11616078,0.058080,6172155,0.030861,18190070438,90.950352,18442732598,92.213663
normal_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec1,clamp,0.010000,0,52,0.279364,7640727,0.038204,7583096,0.037915,15223823,0.076119,411586781,2.057934,144952297,0.724761,24442459,0.122212,19779881834,98.899409,20360863371,101.804317
normal_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec1,clamp,0.100000,0,110,0.132878,1750126,0.008751,1744105,0.008721,3494231,0.017471,3090306250,15.451531,2278043848,11.390219,146206985,0.731035,31862891171,159.314456,37377448254,186.887241
normal_200M_uint64,200000000,0.250000,pgm_hash_eps256_epsrec0,clamp,1.000000,0,9,0.876454,601815849,0.752270,1815218,0.002269,3631067,0.018155,499102311,2.495512,20459588835,102.297944,2033249908,10.166250,21236298411,106.181492,44228239465,221.141197
normal_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec1,clamp,1.000000,0,8,0.116668,1360620,0.006803,1360345,0.006802,2720965,0.013605,529503657,2.647518,21546503090,107.732515,1830387731,9.151939,23373340762,116.866704,47279735240,236.398676
normal_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec0,clamp,0.001000,0,31951,2.344121,33395076,0.166975,29560899,0.147804,62955975,0.314780,234873927,1.174370,11616078,0.058080,6772753,0.033864,14527811339,72.639057,14781074097,73.905370
normal_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec0,clamp,0.010000,0,4060,0.467586,13343070,0.066715,13234742,0.066174,26577812,0.132889,411586781,2.057934,144952297,0.724761,22526132,0.112631,15790435451,78.952177,16369500661,81.847503
normal_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec0,clamp,0.100000,0,21,0.191200,3635890,0.018179,3626932,0.018135,7262822,0.036314,3090306250,15.451531,2278043848,11.390219,160611450,0.803057,20662258990,103.311295,26191220538,130.956103
normal_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec0,clamp,0.001000,0,185,0.530622,25486083,0.127430,23853384,0.119267,49339467,0.246697,234873927,1.174370,11616078,0.058080,5556003,0.027780,12578094504,62.890473,12830140512,64.150703
normal_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec0,clamp,1.000000,0,8,0.873849,601360616,0.751701,1360344,0.001700,2720960,0.013605,499102311,2.495512,20459588835,102.297944,2051745485,10.258727,21117508558,105.587543,44127945189,220.639726
normal_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec0,clamp,0.010000,0,52,0.279364,7640727,0.038204,7583096,0.037915,15223823,0.076119,411586781,2.057934,144952297,0.724761,20850171,0.104251,15683791645,78.418958,16261180894,81.305904
normal_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec0,clamp,1.000000,0,9,0.134803,1815855,0.009079,1815219,0.009076,3631074,0.018155,529503657,2.647518,21546503090,107.732515,1903995683,9.519978,19852540870,99.262704,43832543300,219.162717
normal_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec0,clamp,0.100000,0,110,0.132878,1750126,0.008751,1744105,0.008721,3494231,0.017471,3090306250,15.451531,2278043848,11.390219,142694745,0.713474,25059933544,125.299668,30570978387,152.854892
normal_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec0,clamp,1.000000,0,8,0.116668,1360620,0.006803,1360345,0.006802,2720965,0.013605,529503657,2.647518,21546503090,107.732515,1846841823,9.234209,20685316120,103.426581,44608164690,223.040823
uniform_dense_200M_uint64,200000000,1.000000,radix_spline_err32_rbits18,clamp,0.001000,0,2,0.147198,2166719,0.010834,2166719,0.010834,4333438,0.021667,691356420,3.456782,14489583,0.072448,3124145,0.015621,10818090006,54.090450,11527060154,57.635301
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec4,clamp,0.001000,0,233720,16.537012,25062801,0.125314,15807835,0.079039,40870636,0.204353,691356420,3.456782,14489583,0.072448,17481404,0.087407,16877179342,84.385897,17600506749,88.002534
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec4,clamp,0.001000,0,99084,7.028879,22976848,0.114884,14428313,0.072142,37405161,0.187026,691356420,3.456782,14489583,0.072448,5401958,0.027010,18034078116,90.170391,18745326077,93.726630
uniform_dense_200M_uint64,200000000,1.000000,radix_spline_err32_rbits18,clamp,1.000000,1,1,0.000000,0,0.000000,0,0.000000,0,0.000000,506096688,2.530483,19178573097,95.892865,1982638115,9.913191,11140987915,55.704940,32808295815,164.041479
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec1,clamp,0.001000,0,233720,16.537012,25062801,0.125314,15807835,0.079039,40870636,0.204353,691356420,3.456782,14489583,0.072448,4735166,0.023676,15497603395,77.488017,16208184564,81.040923
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec4,clamp,1.000000,0,257,0.552513,22435183,0.112176,14376890,0.071884,36812073,0.184060,506096688,2.530483,19178573097,95.892865,1989259919,9.946300,13616515131,68.082576,35290444835,176.452224
uniform_dense_200M_uint64,200000000,1.000000,radix_spline_err32_rbits18,clamp,0.010000,0,2,0.150278,2258351,0.011292,2258351,0.011292,4516702,0.022584,481449318,2.407247,139827810,0.699139,21697273,0.108486,13019562817,65.097814,13662537218,68.312686
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec1,clamp,0.001000,0,99084,7.028879,22976848,0.114884,14428313,0.072142,37405161,0.187026,691356420,3.456782,14489583,0.072448,18215358,0.091077,15433819816,77.169099,16157881177,80.789406
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec4,clamp,1.000000,0,129,0.552167,22422595,0.112113,14364974,0.071825,36787569,0.183938,506096688,2.530483,19178573097,95.892865,2169584716,10.847924,14192861222,70.964306,36047115723,180.235579
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec0,clamp,0.001000,0,233720,16.537012,25062801,0.125314,15807835,0.079039,40870636,0.204353,691356420,3.456782,14489583,0.072448,6375100,0.031876,14956368393,74.781842,15668589496,78.342947
uniform_dense_200M_uint64,200000000,1.000000,radix_spline_err32_rbits18,clamp,0.100000,0,2,0.150387,2261638,0.011308,2261638,0.011308,4523276,0.022616,2464666100,12.323330,1655188630,8.275943,307359026,1.536795,11398219190,56.991096,15825432946,79.127165
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec4,clamp,0.010000,0,23663,1.811723,40942662,0.204713,33607386,0.168037,74550048,0.372750,481449318,2.407247,139827810,0.699139,264057205,1.320286,21943344522,109.716723,22828678855,114.143394
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec1,clamp,1.000000,0,257,0.552513,22435183,0.112176,14376890,0.071884,36812073,0.184060,506096688,2.530483,19178573097,95.892865,2290699573,11.453498,12964696032,64.823480,34940065390,174.700327
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec0,clamp,0.001000,0,99084,7.028879,22976848,0.114884,14428313,0.072142,37405161,0.187026,691356420,3.456782,14489583,0.072448,4231399,0.021157,13505249742,67.526249,14215327144,71.076636
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec4,clamp,0.100000,0,1601,0.247377,4835622,0.024178,4829314,0.024147,9664936,0.048325,2464666100,12.323330,1655188630,8.275943,193516335,0.967582,17637689237,88.188446,21951060302,109.755302
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec1,clamp,1.000000,0,129,0.552167,22422595,0.112113,14364974,0.071825,36787569,0.183938,506096688,2.530483,19178573097,95.892865,2053149649,10.265748,12312279245,61.561396,34050098679,170.250493
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec4,clamp,0.010000,0,12194,0.932854,12654975,0.063275,12604573,0.063023,25259548,0.126298,481449318,2.407247,139827810,0.699139,31748863,0.158744,17655361805,88.276809,18308387796,91.541939
uniform_dense_200M_uint64,200000000,0.750000,radix_spline_err32_rbits18,clamp,0.001000,0,2,0.521217,68833385,0.258125,2166719,0.008125,4333438,0.021667,281188061,1.405940,11871573,0.059358,2484944,0.012425,9158773990,45.793870,9454318568,47.271593
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec4,clamp,0.100000,0,1082,0.143420,1470503,0.007353,1466746,0.007334,2937249,0.014686,2464666100,12.323330,1655188630,8.275943,168446167,0.842231,15583634411,77.918172,19871935308,99.359677
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec0,clamp,1.000000,0,257,0.552513,22435183,0.112176,14376890,0.071884,36812073,0.184060,506096688,2.530483,19178573097,95.892865,1912518979,9.562595,11473584838,57.367924,33070773602,165.353868
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec4,clamp,0.001000,0,4,0.774909,91612608,0.343547,15866264,0.059498,40812206,0.204061,281188061,1.405940,11871573,0.059358,4157483,0.020787,14295310950,71.476555,14592528067,72.962640
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec1,clamp,0.010000,0,23663,1.811723,40942662,0.204713,33607386,0.168037,74550048,0.372750,481449318,2.407247,139827810,0.699139,14716274,0.073581,18018181564,90.090908,18654174966,93.270875
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec0,clamp,1.000000,0,129,0.552167,22422595,0.112113,14364974,0.071825,36787569,0.183938,506096688,2.530483,19178573097,95.892865,2090250014,10.451250,12320286006,61.601430,34095205805,170.476029
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec4,clamp,0.001000,0,5,0.753783,89593973,0.335977,14453083,0.054199,37380390,0.186902,281188061,1.405940,11871573,0.059358,2578915,0.012895,14280399742,71.401999,14576038291,72.880191
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec1,clamp,0.100000,0,1601,0.247377,4835622,0.024178,4829314,0.024147,9664936,0.048325,2464666100,12.323330,1655188630,8.275943,108850375,0.544252,19565997715,97.829989,23794702820,118.973514
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec1,clamp,0.010000,0,12194,0.932854,12654975,0.063275,12604573,0.063023,25259548,0.126298,481449318,2.407247,139827810,0.699139,21596336,0.107982,15909581979,79.547910,16552455443,82.762277
uniform_dense_200M_uint64,200000000,0.750000,radix_spline_err32_rbits18,clamp,0.010000,0,2,0.522095,68925017,0.258469,2258351,0.008469,4516702,0.022584,1022727349,5.113637,294911235,1.474556,35334725,0.176674,12126752251,60.633761,13479725560,67.398628
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec1,clamp,0.001000,0,4,0.774909,91612608,0.343547,15866264,0.059498,40812206,0.204061,281188061,1.405940,11871573,0.059358,5431529,0.027158,12541128173,62.705641,12839619336,64.198097
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec0,clamp,0.010000,0,23663,1.811723,40942662,0.204713,33607386,0.168037,74550048,0.372750,481449318,2.407247,139827810,0.699139,33312492,0.166562,12570448678,62.852243,13225038298,66.125191
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec1,clamp,0.100000,0,1082,0.143420,1470503,0.007353,1466746,0.007334,2937249,0.014686,2464666100,12.323330,1655188630,8.275943,104967854,0.524839,18944809334,94.724047,23169631918,115.848160
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec4,clamp,0.010000,0,5,0.856124,107597498,0.403491,33613301,0.126050,74544133,0.372721,1022727349,5.113637,294911235,1.474556,41201124,0.206006,12632207327,63.161037,13991047035,69.955235
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec1,clamp,0.001000,0,5,0.753783,89593973,0.335977,14453083,0.054199,37380390,0.186902,281188061,1.405940,11871573,0.059358,3149207,0.015746,12566555458,62.832777,12862764299,64.313821
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec0,clamp,0.010000,0,12194,0.932854,12654975,0.063275,12604573,0.063023,25259548,0.126298,481449318,2.407247,139827810,0.699139,22779140,0.113896,14247273683,71.236368,14891329951,74.456650
uniform_dense_200M_uint64,200000000,0.750000,radix_spline_err32_rbits18,clamp,0.100000,0,2,0.522127,68928304,0.258481,2261638,0.008481,4523276,0.022616,2286684912,11.433425,1670314854,8.351574,228109036,1.140545,10487723570,52.438618,14672832372,73.364162
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps256_epsrec0,clamp,0.100000,0,1601,0.247377,4835622,0.024178,4829314,0.024147,9664936,0.048325,2464666100,12.323330,1655188630,8.275943,123104588,0.615523,16900234611,84.501173,21143193929,105.715970
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec0,clamp,0.001000,0,4,0.774909,91612608,0.343547,15866264,0.059498,40812206,0.204061,281188061,1.405940,11871573,0.059358,11303884,0.056519,11748171179,58.740856,12052534697,60.262673
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec4,clamp,0.010000,0,4,0.613850,79309626,0.297411,12604750,0.047268,25247710,0.126239,1022727349,5.113637,294911235,1.474556,35239889,0.176199,13595675191,67.978376,14948553664,74.742768
uniform_dense_200M_uint64,200000000,0.500000,radix_spline_err32_rbits18,clamp,0.001000,0,2,0.722265,202166719,0.505417,2166719,0.005417,4333438,0.021667,419932779,2.099664,11718948,0.058595,2453470,0.012267,11862070251,59.310351,12296175448,61.480877
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec4,clamp,0.100000,0,4,0.546249,71500738,0.268128,4829363,0.018110,9663435,0.048317,2286684912,11.433425,1670314854,8.351574,145612113,0.728061,13463165707,67.315829,17565777586,87.828888
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec0,clamp,0.001000,0,5,0.753783,89593973,0.335977,14453083,0.054199,37380390,0.186902,281188061,1.405940,11871573,0.059358,6161035,0.030805,12247364324,61.236822,12546584993,62.732925
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec1,clamp,0.010000,0,5,0.856124,107597498,0.403491,33613301,0.126050,74544133,0.372721,1022727349,5.113637,294911235,1.474556,22149625,0.110748,13361458770,66.807294,14701246979,73.506235
uniform_dense_200M_uint64,200000000,1.000000,pgm_hash_eps128_epsrec0,clamp,0.100000,0,1082,0.143420,1470503,0.007353,1466746,0.007334,2937249,0.014686,2464666100,12.323330,1655188630,8.275943,133525952,0.667630,22843782333,114.218912,27097163015,135.485815
uniform_dense_200M_uint64,200000000,0.750000,radix_spline_err32_rbits18,clamp,1.000000,0,1,0.500000,66666666,0.250000,0,0.000000,0,0.000000,513114539,2.565573,19694994611,98.474973,1964178828,9.820894,12344351945,61.721760,34516639923,172.583200
uniform_dense_200M_uint64,200000000,0.500000,radix_spline_err32_rbits18,clamp,0.010000,0,2,0.722899,202258351,0.505646,2258351,0.005646,4516702,0.022584,717360810,3.586804,143536594,0.717683,21863839,0.109319,10912527259,54.562636,11795288502,58.976443
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec4,clamp,0.100000,0,4,0.514510,68136088,0.255510,1466745,0.005500,2936167,0.014681,2286684912,11.433425,1670314854,8.351574,138975772,0.694879,18848276685,94.241383,22944252223,114.721261
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec1,clamp,0.010000,0,4,0.613850,79309626,0.297411,12604750,0.047268,25247710,0.126239,1022727349,5.113637,294911235,1.474556,25005081,0.125025,16734505191,83.672526,18077148856,90.385744
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps256_epsrec4,clamp,0.001000,0,4,0.922217,224945942,0.562365,15866264,0.039666,40812206,0.204061,419932779,2.099664,11718948,0.058595,14248005,0.071240,20386760413,101.933802,20832660145,104.163301
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec4,clamp,1.000000,0,4,0.744945,89101721,0.334131,14376953,0.053914,36812008,0.184060,513114539,2.565573,19694994611,98.474973,2136964851,10.684824,17330681548,86.653408,39675755549,198.378778
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec0,clamp,0.010000,0,5,0.856124,107597498,0.403491,33613301,0.126050,74544133,0.372721,1022727349,5.113637,294911235,1.474556,39579103,0.197896,12406468478,62.032342,13763686165,68.818431
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps256_epsrec4,clamp,0.010000,0,5,0.991437,240930832,0.602327,33613301,0.084033,74544133,0.372721,717360810,3.586804,143536594,0.717683,61434852,0.307174,17300547857,86.502739,18222880113,91.114401
uniform_dense_200M_uint64,200000000,0.250000,radix_spline_err32_rbits18,clamp,0.100000,0,2,0.878986,602261638,0.752827,2261638,0.002827,4523276,0.022616,2914679779,14.573399,1814889287,9.074446,267042483,1.335212,13431921094,67.159605,18428532643,92.142663
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec1,clamp,0.100000,0,4,0.546249,71500738,0.268128,4829363,0.018110,9663435,0.048317,2286684912,11.433425,1670314854,8.351574,160271943,0.801360,17061588378,85.307942,21178860087,105.894300
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps128_epsrec4,clamp,0.001000,0,5,0.904538,222927307,0.557318,14453083,0.036133,37380390,0.186902,419932779,2.099664,11718948,0.058595,4457819,0.022289,16663839810,83.319199,17099949356,85.499747
uniform_dense_200M_uint64,200000000,0.250000,radix_spline_err32_rbits18,clamp,1.000000,0,1,0.866025,600000000,0.750000,0,0.000000,0,0.000000,918220409,4.591102,21531662374,107.658312,2168792665,10.843963,11376352871,56.881764,35995028319,179.975142
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec0,clamp,0.010000,0,4,0.613850,79309626,0.297411,12604750,0.047268,25247710,0.126239,1022727349,5.113637,294911235,1.474556,37564227,0.187821,15816728462,79.083642,17171931273,85.859656
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps128_epsrec4,clamp,0.010000,0,4,0.791714,212642960,0.531607,12604750,0.031512,25247710,0.126239,717360810,3.586804,143536594,0.717683,39464086,0.197320,16094930042,80.474650,16995291532,84.976458
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec4,clamp,1.000000,0,4,0.744853,89089197,0.334084,14365005,0.053869,36787536,0.183938,513114539,2.565573,19694994611,98.474973,2273138705,11.365694,16151774098,80.758870,38633021953,193.165110
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps256_epsrec4,clamp,0.100000,0,4,0.893526,604834072,0.756043,4829363,0.006037,9663435,0.048317,2914679779,14.573399,1814889287,9.074446,263969872,1.319849,15367704977,76.838525,20361243915,101.806220
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec1,clamp,0.100000,0,4,0.514510,68136088,0.255510,1466745,0.005500,2936167,0.014681,2286684912,11.433425,1670314854,8.351574,115510421,0.577552,21387978470,106.939892,25460488657,127.302443
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps256_epsrec1,clamp,0.001000,0,4,0.922217,224945942,0.562365,15866264,0.039666,40812206,0.204061,419932779,2.099664,11718948,0.058595,3229616,0.016148,19108655695,95.543278,19543537038,97.717685
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps256_epsrec4,clamp,1.000000,0,4,1.027104,622435055,0.778044,14376953,0.017971,36812008,0.184060,918220409,4.591102,21531662374,107.658312,2169676241,10.848381,14878002765,74.390014,39497561789,197.487809
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps256_epsrec1,clamp,0.010000,0,5,0.991437,240930832,0.602327,33613301,0.084033,74544133,0.372721,717360810,3.586804,143536594,0.717683,28902225,0.144511,14594356214,72.971781,15484155843,77.420779
uniform_dense_200M_uint64,200000000,0.250000,radix_spline_err32_rbits18,clamp,0.010000,0,2,0.878967,602258351,0.752823,2258351,0.002823,4516702,0.022584,657405948,3.287030,295328556,1.476643,51731460,0.258657,11625850506,58.129253,12630316470,63.151582
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec1,clamp,1.000000,0,4,0.744945,89101721,0.334131,14376953,0.053914,36812008,0.184060,513114539,2.565573,19694994611,98.474973,2839830892,14.199154,16270515957,81.352580,39318455999,196.592280
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec4,clamp,0.100000,0,4,0.874483,601469422,0.751837,1466745,0.001833,2936167,0.014681,2914679779,14.573399,1814889287,9.074446,119370831,0.596854,15116887371,75.584437,19965827268,99.829136
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec0,clamp,0.100000,0,4,0.546249,71500738,0.268128,4829363,0.018110,9663435,0.048317,2286684912,11.433425,1670314854,8.351574,147657170,0.738286,16425044913,82.125225,20529701849,102.648509
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps128_epsrec1,clamp,0.001000,0,5,0.904538,222927307,0.557318,14453083,0.036133,37380390,0.186902,419932779,2.099664,11718948,0.058595,5467260,0.027336,17112974262,85.564871,17550093249,87.750466
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec4,clamp,1.000000,0,4,1.027038,622422531,0.778028,14365005,0.017956,36787536,0.183938,918220409,4.591102,21531662374,107.658312,1908643090,9.543215,14400802771,72.004014,38759328644,193.796643
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps128_epsrec1,clamp,0.010000,0,4,0.791714,212642960,0.531607,12604750,0.031512,25247710,0.126239,717360810,3.586804,143536594,0.717683,39927428,0.199637,17462490538,87.312453,18363315370,91.816577
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec1,clamp,1.000000,0,4,0.744853,89089197,0.334084,14365005,0.053869,36787536,0.183938,513114539,2.565573,19694994611,98.474973,1950689507,9.753448,17977654865,89.888274,40136453522,200.682268
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps256_epsrec0,clamp,0.001000,0,4,0.922217,224945942,0.562365,15866264,0.039666,40812206,0.204061,419932779,2.099664,11718948,0.058595,6486375,0.032432,18092855998,90.464280,18530994100,92.654970
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec0,clamp,0.100000,0,4,0.514510,68136088,0.255510,1466745,0.005500,2936167,0.014681,2286684912,11.433425,1670314854,8.351574,113878567,0.569393,22632978790,113.164894,26703857123,133.519286
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps256_epsrec1,clamp,0.100000,0,4,0.893526,604834072,0.756043,4829363,0.006037,9663435,0.048317,2914679779,14.573399,1814889287,9.074446,127924740,0.639624,19564591823,97.822959,24422085629,122.110428
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps256_epsrec4,clamp,0.010000,0,5,1.110382,640930832,0.801164,33613301,0.042017,74544133,0.372721,657405948,3.287030,295328556,1.476643,34485891,0.172429,21456290697,107.281453,22443511092,112.217555
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps256_epsrec1,clamp,1.000000,0,4,1.027104,622435055,0.778044,14376953,0.017971,36812008,0.184060,918220409,4.591102,21531662374,107.658312,2116098177,10.580491,15664317037,78.321585,40230297997,201.151490
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps256_epsrec0,clamp,0.010000,0,5,0.991437,240930832,0.602327,33613301,0.084033,74544133,0.372721,717360810,3.586804,143536594,0.717683,17242085,0.086210,18575380790,92.876904,19453520279,97.267601
uniform_dense_200M_uint64,200000000,0.250000,radix_spline_err32_rbits18,clamp,0.001000,0,2,0.878446,602166719,0.752708,2166719,0.002708,4333438,0.021667,277575998,1.387880,12809008,0.064045,2760722,0.013804,12046874441,60.234372,12340020169,61.700101
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps256_epsrec0,clamp,1.000000,0,4,0.744945,89101721,0.334131,14376953,0.053914,36812008,0.184060,513114539,2.565573,19694994611,98.474973,2150499957,10.752500,18809409327,94.047047,41168018434,205.840092
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps128_epsrec0,clamp,0.001000,0,5,0.904538,222927307,0.557318,14453083,0.036133,37380390,0.186902,419932779,2.099664,11718948,0.058595,8610157,0.043051,17040551877,85.202759,17480813761,87.404069
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec1,clamp,1.000000,0,4,1.027038,622422531,0.778028,14365005,0.017956,36787536,0.183938,918220409,4.591102,21531662374,107.658312,1989956302,9.949782,13875108164,69.375541,38314947249,191.574736
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec4,clamp,0.010000,0,4,0.936382,612642960,0.765804,12604750,0.015756,25247710,0.126239,657405948,3.287030,295328556,1.476643,43616119,0.218081,17743887782,88.719439,18740238405,93.701192
uniform_dense_200M_uint64,200000000,0.750000,pgm_hash_eps128_epsrec0,clamp,1.000000,0,4,0.744853,89089197,0.334084,14365005,0.053869,36787536,0.183938,513114539,2.565573,19694994611,98.474973,2146218336,10.731092,14589251742,72.946259,36943579228,184.717896
uniform_dense_200M_uint64,200000000,0.500000,pgm_hash_eps128_epsrec0,clamp,0.010000,0,4,0.791714,212642960,0.531607,12604750,0.031512,25247710,0.126239,717360810,3.586804,143536594,0.717683,37586589,0.187933,23433859187,117.169296,24332343180,121.661716
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps256_epsrec4,clamp,0.001000,0,4,1.049039,624945942,0.781182,15866264,0.019833,40812206,0.204061,277575998,1.387880,12809008,0.064045,5454158,0.027271,15464581665,77.322908,15760420829,78.802104
uniform_dense_200M_uint64,200000000,0.250000,pgm_hash_eps128_epsrec1,clamp,0.100000,0,4,0.874483,601469422,0.751837,1466745,0.001833,2936167,0.014681,2914679779,14.573399,1814889287,9.074446,144692306,0.723462,28598550668,142.992753,33472812040,167.364060
uniform_dense_200M_uint64,200000000,0.500000,radix_spline_err32_rbits18,clamp,1.000000,0,1,0.707107,200000000,0.500000,0,0.000000,0,0.000000,556197878,2.780989,22027750928,110.138755,1854921785,9.274609,12902845685,64.514228,37341716276,186.708581
