dataset,numelements,model,reducer,sample_size,sample_nanoseconds_total,sample_nanoseconds_per_key,prepare_nanoseconds_total,prepare_nanoseconds_per_key,build_nanoseconds_total,build_nanoseconds_per_key,hashing_nanoseconds_total,hashing_nanoseconds_per_key,total_nanoseconds,total_nanoseconds_per_key,benchmark_repeat_cnt
wiki_ts_200M_uint64,90437011,pgm_hash_eps128_epsrec4,min_max_cutoff,0.010000,38868359,0.429784,47536476,0.525631,7261507,0.080294,2566430414,28.378099,2660096756,29.413807,
wiki_ts_200M_uint64,90437011,pgm_hash_eps128_epsrec4,min_max_cutoff,0.100000,412561020,4.561860,533154190,5.895310,59618915,0.659231,2876829370,31.810310,3882163495,42.926712,
wiki_ts_200M_uint64,90437011,pgm_hash_eps128_epsrec4,min_max_cutoff,1.000000,263889960,2.917942,6355741695,70.278104,581137469,6.425881,2953996346,32.663578,10154765470,112.285505,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec4,min_max_cutoff,0.001000,4501110,0.049771,3979456,0.044003,1657203,0.018324,2632655423,29.110376,2642793192,29.222474,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec4,min_max_cutoff,0.010000,40636517,0.449335,47615831,0.526508,15228795,0.168391,2821909125,31.203034,2925390268,32.347268,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec4,min_max_cutoff,0.100000,412173471,4.557575,526026379,5.816495,71561513,0.791286,4171747718,46.128766,5181509081,57.294121,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec4,min_max_cutoff,1.000000,248865239,2.751807,6117120238,67.639567,499845061,5.526997,4666959620,51.604532,11532790158,127.522903,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec0,min_max_cutoff,0.001000,4345174,0.048046,3968586,0.043882,646977,0.007154,3293790402,36.420823,3302751139,36.519906,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec0,min_max_cutoff,0.010000,40145691,0.443908,44598703,0.493147,6335687,0.070056,5178548538,57.261385,5269628619,58.268496,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec0,min_max_cutoff,0.100000,412517195,4.561376,526851136,5.825614,43658432,0.482750,6758071415,74.726833,7741098178,85.596573,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec0,min_max_cutoff,1.000000,251994994,2.786414,6174483448,68.273856,385671195,4.264528,8534332226,94.367695,15346481863,169.692493,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec1,min_max_cutoff,0.001000,4743039,0.052446,3740260,0.041358,694565,0.007680,2187526974,24.188404,2196704838,24.289888,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec1,min_max_cutoff,0.010000,38491947,0.425622,47627469,0.526637,5891969,0.065150,2984506551,33.000942,3076517936,34.018350,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec1,min_max_cutoff,0.100000,415752217,4.597147,548390826,6.063788,43398942,0.479880,4515579412,49.930657,5523121397,61.071472,
wiki_ts_200M_uint64,90437011,pgm_hash_eps16_epsrec1,min_max_cutoff,1.000000,253263002,2.800435,6250517324,69.114594,391801681,4.332316,4958564007,54.828924,11854146014,131.076269,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec0,min_max_cutoff,0.001000,4727068,0.052269,3994625,0.044170,1001643,0.011076,1860677874,20.574296,1870401210,20.681811,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec0,min_max_cutoff,0.010000,39404778,0.435715,47621608,0.526572,4909435,0.054286,1985733199,21.957086,2077669020,22.973659,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec0,min_max_cutoff,0.100000,437321503,4.835647,541964044,5.992724,38326489,0.423792,3229386504,35.708682,4246998540,46.960846,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec0,min_max_cutoff,1.000000,258456209,2.857859,6164346139,68.161763,448458427,4.958793,4822963656,53.329534,11694224431,129.307949,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec1,min_max_cutoff,0.001000,4122018,0.045579,3719778,0.041131,777256,0.008594,2228854271,24.645377,2237473323,24.740682,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec1,min_max_cutoff,0.010000,39719130,0.439191,47546115,0.525737,6196409,0.068516,1953774381,21.603704,2047236035,22.637148,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec1,min_max_cutoff,0.100000,416442867,4.604784,546752167,6.045668,49981847,0.552670,3264081563,36.092320,4277258444,47.295442,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec1,min_max_cutoff,1.000000,250383819,2.768599,6173121915,68.258801,421665185,4.662529,3224043880,35.649607,10069214799,111.339536,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec4,min_max_cutoff,0.001000,5267642,0.058247,4030223,0.044564,31586369,0.349264,1839988928,20.345530,1880873162,20.797604,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec4,min_max_cutoff,0.010000,44305702,0.489907,47552631,0.525809,4886938,0.054037,2636413062,29.151926,2733158333,30.221679,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec4,min_max_cutoff,0.100000,417400111,4.615368,558437856,6.174882,50998178,0.563908,2849920554,31.512768,3876756699,42.866926,
wiki_ts_200M_uint64,90437011,pgm_hash_eps256_epsrec4,min_max_cutoff,1.000000,242293410,2.679140,6243280621,69.034575,421487239,4.660561,3041325817,33.629216,9948387087,110.003493,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec0,min_max_cutoff,0.001000,4997474,0.055259,3717641,0.041108,1021036,0.011290,5112550179,56.531614,5122286330,56.639271,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec0,min_max_cutoff,0.010000,40561027,0.448500,46478336,0.513930,7663883,0.084743,6875081121,76.020658,6969784367,77.067832,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec0,min_max_cutoff,0.100000,413431014,4.571480,541849606,5.991459,51883354,0.573696,10319712797,114.109397,11326876771,125.246032,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec0,min_max_cutoff,1.000000,271598152,3.003175,6231205275,68.901053,439084220,4.855139,12394889785,137.055500,19336777432,213.814866,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec1,min_max_cutoff,0.001000,4428946,0.048973,3968726,0.043884,852387,0.009425,3376657011,37.337114,3385907070,37.439396,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec1,min_max_cutoff,0.010000,37984719,0.420013,44543255,0.492533,7689718,0.085028,4916685595,54.365857,5006903287,55.363432,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec1,min_max_cutoff,0.100000,406136159,4.490818,551789811,6.101372,64090580,0.708676,6041489279,66.803283,7063505829,78.104150,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec1,min_max_cutoff,1.000000,261746533,2.894241,6166984015,68.190931,474364216,5.245244,7199067739,79.603114,14102162503,155.933531,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec4,min_max_cutoff,0.001000,4470279,0.049430,3721251,0.041147,1406173,0.015549,2800208094,30.963077,2809805797,31.069202,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec4,min_max_cutoff,0.010000,43249586,0.478229,47847867,0.529074,9946941,0.109988,4195014042,46.386032,4296058436,47.503322,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec4,min_max_cutoff,0.100000,411689093,4.552219,525340741,5.808913,68651286,0.759106,5113635445,56.543614,6119316565,67.663852,
wiki_ts_200M_uint64,90437011,pgm_hash_eps4_epsrec4,min_max_cutoff,1.000000,252979321,2.797299,6186237384,68.403824,492143940,5.441842,5381553717,59.506099,12312914362,136.149064,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec0,min_max_cutoff,0.001000,4826756,0.053371,3988754,0.044105,640409,0.007081,1940111145,21.452623,1949567064,21.557182,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec0,min_max_cutoff,0.010000,40205065,0.444564,47610496,0.526449,4792999,0.052998,2909199137,32.168236,3001807697,33.192248,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec0,min_max_cutoff,0.100000,415463874,4.593958,534475869,5.909924,55779880,0.616782,5203233639,57.534339,6208953262,68.655003,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec0,min_max_cutoff,1.000000,246363134,2.724141,6192735471,68.475676,429926766,4.753881,6093762640,67.381292,12962788011,143.334989,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec1,min_max_cutoff,0.001000,6077166,0.067198,3906972,0.043201,634713,0.007018,1995892194,22.069418,2006511045,22.186835,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec1,min_max_cutoff,0.010000,39030301,0.431574,44575880,0.492894,4617753,0.051060,2217401607,24.518741,2305625541,25.494270,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec1,min_max_cutoff,0.100000,448764585,4.962178,559127339,6.182506,47698521,0.527423,3255009988,35.992012,4310600433,47.664119,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec1,min_max_cutoff,1.000000,247778329,2.739789,6255342929,69.167953,397020616,4.390024,4215598819,46.613646,11115740693,122.911412,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec4,min_max_cutoff,0.001000,4622699,0.051115,3732986,0.041277,1071059,0.011843,2763936287,30.562004,2773363031,30.666239,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec4,min_max_cutoff,0.010000,40692583,0.449955,47558741,0.525877,4601565,0.050881,2559730075,28.304010,2652582964,29.330724,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec4,min_max_cutoff,0.100000,415295378,4.592095,537466153,5.942989,42186388,0.466473,2924738358,32.340060,3919686277,43.341617,
wiki_ts_200M_uint64,90437011,pgm_hash_eps64_epsrec4,min_max_cutoff,1.000000,247085421,2.732127,6260518919,69.225186,415655169,4.596074,4139832886,45.775870,11063092395,122.329257,
wiki_ts_200M_uint64,90437011,pgm_hash_eps8_epsrec4,min_max_cutoff,0.001000,4330871,0.047888,3728492,0.041228,1173773,0.012979,2753514972,30.446771,2762748108,30.548866,
wiki_ts_200M_uint64,90437011,pgm_hash_eps8_epsrec4,min_max_cutoff,0.010000,38303659,0.423540,44543315,0.492534,10354989,0.114499,3027713104,33.478695,3120915067,34.509268,
wiki_ts_200M_uint64,90437011,pgm_hash_eps8_epsrec4,min_max_cutoff,0.100000,413475586,4.571973,553419868,6.119396,70178948,0.775998,4808834721,53.173304,5845909123,64.640672,
wiki_ts_200M_uint64,90437011,pgm_hash_eps8_epsrec4,min_max_cutoff,1.000000,256142703,2.832277,6243152359,69.033157,572273124,6.327864,5274903741,58.326825,12346471927,136.520124,
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.001000,14913406,0.074567,9814516,0.049073,6881400,0.034407,3491330666,17.456653,3522939988,17.614700,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.001000,13170652,0.065853,9729731,0.048649,40169053,0.200845,3596677445,17.983387,3659746881,18.298734,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.001000,13775644,0.068878,9749311,0.048747,1968596,0.009843,3652224566,18.261123,3677718117,18.388591,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.001000,18772147,0.093861,10673258,0.053366,1183315,0.005917,3748093586,18.740468,3778722306,18.893612,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.001000,15426242,0.077131,10454241,0.052271,1638179,0.008191,3740626468,18.703132,3768145130,18.840726,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.001000,21115004,0.105575,10687670,0.053438,1227911,0.006140,3720893500,18.604467,3753924085,18.769620,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.001000,12992037,0.064960,10371832,0.051859,1797022,0.008985,3449607002,17.248035,3474767893,17.373839,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.001000,12420397,0.062102,9708414,0.048542,1915420,0.009577,3658373071,18.291865,3682417302,18.412087,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.001000,11840945,0.059205,10349273,0.051746,2001486,0.010007,3655876459,18.279382,3680068163,18.400341,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.001000,12673883,0.063369,10366159,0.051831,1966176,0.009831,3663387772,18.316939,3688393990,18.441970,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.001000,11530159,0.057651,10344175,0.051721,1055627,0.005278,3680410276,18.402051,3703340237,18.516701,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.001000,12364692,0.061823,10335050,0.051675,1875254,0.009376,3514323633,17.571618,3538898629,17.694493,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.001000,11305876,0.056529,10333896,0.051669,2433609,0.012168,6646395010,33.231975,6670468391,33.352342,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.001000,11522099,0.057610,10313213,0.051566,2917569,0.014588,6641024410,33.205122,6665777291,33.328886,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.001000,12388264,0.061941,10348348,0.051742,3377532,0.016888,6657519398,33.287597,6683633542,33.418168,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.001000,11032106,0.055161,10405787,0.052029,1314033,0.006570,2658216515,13.291083,2680968441,13.404842,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.001000,11127582,0.055638,9658515,0.048293,1366419,0.006832,2663899104,13.319496,2686051620,13.430258,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.001000,13508516,0.067543,9666606,0.048333,1307160,0.006536,2653993689,13.269968,2678475971,13.392380,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.001000,11190628,0.055953,9717610,0.048588,2593074,0.012965,6618194085,33.090970,6641695397,33.208477,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.001000,11211301,0.056057,9659313,0.048297,1096423,0.005482,4796821825,23.984109,4818788862,24.093944,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.001000,11495769,0.057479,10315568,0.051578,1157342,0.005787,4799829541,23.999148,4822798220,24.113991,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.001000,11481985,0.057410,10338258,0.051691,1114772,0.005574,4797764825,23.988824,4820699840,24.103499,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.001000,12353933,0.061770,9698621,0.048493,1342247,0.006711,2672852815,13.364264,2696247616,13.481238,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.001000,12187405,0.060937,9668863,0.048344,1276602,0.006383,4678460682,23.392303,4701593552,23.507968,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.001000,11763616,0.058818,10307631,0.051538,1322149,0.006611,4680575603,23.402878,4703968999,23.519845,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.001000,11423223,0.057116,9664982,0.048325,1267143,0.006336,4686481960,23.432410,4708837308,23.544187,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.001000,12585491,0.062927,10370939,0.051855,1126161,0.005631,4778717930,23.893590,4802800521,24.014003,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.001000,12018688,0.060093,9653302,0.048267,1316799,0.006584,4925746066,24.628730,4948734855,24.743674,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.001000,11173527,0.055868,9670196,0.048351,1833313,0.009167,7070485312,35.352427,7093162348,35.465812,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.001000,12427701,0.062139,10344873,0.051724,1820052,0.009100,7152562430,35.762812,7177155056,35.885775,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.001000,10835812,0.054179,9747313,0.048737,1821743,0.009109,7112813400,35.564067,7135218268,35.676091,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.001000,11739649,0.058698,9659441,0.048297,1365830,0.006829,4097096140,20.485481,4119861060,20.599305,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.001000,11721741,0.058609,10324660,0.051623,1368393,0.006842,4124894417,20.624472,4148309211,20.741546,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.001000,11497323,0.057487,9660600,0.048303,1333044,0.006665,4101149283,20.505746,4123640250,20.618201,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.001000,12536782,0.062684,10314693,0.051573,1797037,0.008985,7053729958,35.268650,7078378470,35.391892,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.001000,11318754,0.056594,9668467,0.048342,1163543,0.005818,4298183682,21.490918,4320334446,21.601672,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.001000,13790392,0.068952,10370134,0.051851,1122830,0.005614,4295114656,21.475573,4320398012,21.601990,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.001000,11990686,0.059953,10310540,0.051553,1102768,0.005514,4296277847,21.481389,4319681841,21.598409,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.001000,12068047,0.060340,9664548,0.048323,1333829,0.006669,4108079711,20.540399,4131146135,20.655731,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.001000,11038487,0.055192,9649786,0.048249,1152841,0.005764,4315990942,21.579955,4337832056,21.689160,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.001000,11577159,0.057886,10332176,0.051661,1296438,0.006482,7365476248,36.827381,7388682021,36.943410,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.001000,11766728,0.058834,10312310,0.051562,1244881,0.006224,7369759858,36.848799,7393083777,36.965419,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.001000,11384960,0.056925,10309950,0.051550,1288166,0.006441,7365344116,36.826721,7388327192,36.941636,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec0,min_max_cutoff,0.001000,10947894,0.054739,10060394,0.050302,1267429,0.006337,7340114173,36.700571,7362389890,36.811949,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.001000,11377527,0.056888,10306513,0.051533,1712490,0.008562,10441332476,52.206662,10464729006,52.323645,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.001000,12235060,0.061175,10343903,0.051720,1683618,0.008418,10438537280,52.192686,10462799861,52.313999,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.001000,11977711,0.059889,10317594,0.051588,1686001,0.008430,10441493944,52.207470,10465475250,52.327376,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.010000,101046898,0.505234,122732323,0.613662,8677114,0.043386,3499886855,17.499434,3732343190,18.661716,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.010000,120229882,0.601149,123332044,0.616660,9507420,0.047537,3464600306,17.323002,3717669652,18.588348,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.010000,107424533,0.537123,116798001,0.583990,8911555,0.044558,3491841970,17.459210,3724976059,18.624880,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec0,min_max_cutoff,0.001000,12577590,0.062888,9679844,0.048399,1752596,0.008763,10444351433,52.221757,10468361463,52.341807,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.010000,104869664,0.524348,123160330,0.615802,9693844,0.048469,3741517704,18.707589,3979241542,19.896208,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.010000,110972803,0.554864,122984931,0.614925,9874655,0.049373,3754366700,18.771834,3998199089,19.990995,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.010000,113537549,0.567688,122924398,0.614622,9405450,0.047027,3885240272,19.426201,4131107669,20.655538,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec4,min_max_cutoff,0.010000,112206294,0.561031,122641496,0.613207,8858374,0.044292,3471284197,17.356421,3714990361,18.574952,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.010000,98579062,0.492895,123212991,0.616065,11063952,0.055320,6400729357,32.003647,6633585362,33.167927,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.010000,102021658,0.510108,122876496,0.614382,11359450,0.056797,6435306331,32.176532,6671563935,33.357820,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.010000,97206140,0.486031,122718772,0.613594,11851185,0.059256,6390491863,31.952459,6622267960,33.111340,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec4,min_max_cutoff,0.010000,101671559,0.508358,115395447,0.576977,9418316,0.047092,5477555002,27.387775,5704040324,28.520202,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec4,min_max_cutoff,0.010000,101263915,0.506320,123032893,0.615164,11158492,0.055792,6473558088,32.367790,6709013388,33.545067,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.010000,102664600,0.513323,122694688,0.613473,16512240,0.082561,7703049380,38.515247,7944920908,39.724605,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.010000,110431020,0.552155,115118486,0.575592,16662124,0.083311,7862262975,39.311315,8104474605,40.522373,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.010000,112732396,0.563662,116262891,0.581314,16583224,0.082916,7744940782,38.724704,7990519293,39.952596,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.010000,100868128,0.504341,115534297,0.577671,8919022,0.044595,2681642953,13.408215,2906964400,14.534822,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.010000,107942340,0.539712,123544150,0.617721,9041667,0.045208,2670037770,13.350189,2910565927,14.552830,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.010000,113480075,0.567400,122672430,0.613362,8401080,0.042005,2671422462,13.357112,2915976047,14.579880,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec4,min_max_cutoff,0.010000,101399480,0.506997,116894986,0.584475,16419507,0.082098,7710603730,38.553019,7945317703,39.726589,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.010000,102800659,0.514003,123132486,0.615662,8756709,0.043784,4915390100,24.576950,5150079954,25.750400,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.010000,101667036,0.508335,123028877,0.615144,9256471,0.046282,4676773627,23.383868,4910726011,24.553630,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.010000,103077978,0.515390,115450573,0.577253,9435714,0.047179,4943411404,24.717057,5171375669,25.856878,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps256_epsrec1,min_max_cutoff,0.010000,115894024,0.579470,123002758,0.615014,8797646,0.043988,2676054406,13.380272,2923748834,14.618744,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.010000,97995551,0.489978,115309084,0.576545,11177857,0.055889,7224697252,36.123486,7449179744,37.245899,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps64_epsrec1,min_max_cutoff,0.010000,104967641,0.524838,115325603,0.576628,9318121,0.046591,4853227452,24.266137,5082838817,25.414194,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.010000,105993900,0.529969,114916349,0.574582,11344408,0.056722,7220075681,36.100378,7452330338,37.261652,10
consecutive_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.010000,102954883,0.514774,123291360,0.616457,11840386,0.059202,7144648250,35.723241,7382734879,36.913674,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps16_epsrec1,min_max_cutoff,0.010000,115752905,0.578765,114769956,0.573850,10812910,0.054065,7266484854,36.332424,7507820625,37.539103,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.010000,99207943,0.496040,122572581,0.612863,15965864,0.079829,8043389702,40.216949,8281136090,41.405680,10
consecutive_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.010000,104510620,0.522553,123104562,0.615523,17887426,0.089437,8224879683,41.124398,8470382291,42.351911,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.010000,98864182,0.494321,123039158,0.615196,17080704,0.085404,10136173128,50.680866,10375157172,51.875786,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.010000,99538182,0.497691,115310875,0.576554,8786932,0.043935,4109942669,20.549713,4333578658,21.667893,10
consecutive_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.010000,109900946,0.549505,115122178,0.575611,8744034,0.043720,4104660503,20.523303,4338427661,21.692138,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps256_epsrec0,min_max_cutoff,0.010000,103817105,0.519086,115415605,0.577078,8975473,0.044877,4068867731,20.344339,4297075914,21.485380,10
gapped_10percent_200M_uint64,200000000,pgm_hash_eps4_epsrec1,min_max_cutoff,0.010000,104609516,0.523048,122893849,0.614469,15768791,0.078844,10184081878,50.920409,10427354034,52.136770,10
gapped_1permill_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.010000,111957771,0.559789,123139086,0.615695,10210294,0.051051,6927044323,34.635222,7172351474,35.861757,10
consecutive_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.010000,99569807,0.497849,115585811,0.577929,9866678,0.049333,6940361113,34.701806,7165383409,35.826917,10
gapped_1percent_200M_uint64,200000000,pgm_hash_eps64_epsrec0,min_max_cutoff,0.010000,96513869,0.482569,115030761,0.575154,10076215,0.050381,6930774497,34.653872,7152395342,35.761977,10
